Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,158,2588672000,758.22,641.34,1.32,21604853.99,100%
write,write,144,2359296000,827.88,719.3,1.21,19788269.44,100%
write,write,154,2523136000,776.96,675.82,1.29,21084114.65,100%
write,write,154,2523136000,771.57,676.61,1.3,21231012.6,100%
write,write,156,2555904000,768.11,677.06,1.3,21327280.92,100%
write,write,154,2523136000,774.8,639.72,1.29,21143125.29,100%
write,write,156,2555904000,759.21,626.4,1.32,21576639.62,100%
write,write,158,2588672000,758.97,645.52,1.32,21584137.94,100%
write,write,150,2457600000,799.69,672.23,1.25,20484779.78,100%
write,write,149,2441216000,804.19,673.68,1.24,20370627.5,100%
write,write,151,2473984000,791.75,696.58,1.26,20689809.74,100%
write,write,154,2523136000,773.92,656.35,1.29,21167070.75,100%
write,write,152,2490368000,782.68,645.22,1.28,20929396.84,100%
write,write,147,2408448000,812.16,719.07,1.23,20171425.22,100%
write,write,153,2506752000,781.13,688.41,1.28,20972265.68,100%
write,write,158,2588672000,752.48,640.04,1.33,21769278.64,100%
