Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,29,1900544000,4054.66,2254.79,0.25,16162737.69,100%
write,write,28,1835008000,4182.71,2114.57,0.24,15667492.02,100%
write,write,28,1835008000,4221.36,1967.25,0.24,15523814.36,100%
write,write,27,1769472000,4348.22,2391.78,0.23,15071650.03,100%
write,write,27,1769472000,4337.33,2419.26,0.23,15108970.75,100%
write,write,29,1900544000,4029.38,1975.93,0.25,16263704.67,100%
write,write,29,1900544000,4124.07,2219.31,0.24,15890304.67,100%
write,write,28,1835008000,4207.82,1849.82,0.24,15574144.49,100%
write,write,27,1769472000,4317.7,1956.19,0.23,15177787.5,100%
write,write,29,1900544000,4096.14,2202.07,0.24,15999191.85,100%
write,write,27,1769472000,4297.56,1922.81,0.23,15249204.99,100%
write,write,28,1835008000,4167.75,2030.29,0.24,15724147.39,100%
write,write,29,1900544000,4130.14,2256.48,0.24,15867485.97,100%
write,write,26,1703936000,4481.23,2111.08,0.22,14624177.14,100%
write,write,28,1835008000,4267.68,1929.29,0.23,15355715.48,100%
write,write,26,1703936000,4550.23,2071.81,0.22,14402420.78,100%
write,write,26,1703936000,4572.69,2228.08,0.22,14331796.92,100%
write,write,27,1769472000,4347.93,2038.15,0.23,15072933.88,100%
write,write,27,1769472000,4432.04,2061.89,0.23,14786756.47,100%
write,write,28,1835008000,4160,1876.29,0.24,15753440.42,100%
write,write,26,1703936000,4437.27,2212.12,0.23,14769444.13,100%
write,write,26,1703936000,4466.15,2171.31,0.22,14673797.16,100%
write,write,27,1769472000,4331.89,1926.96,0.23,15127959.17,100%
write,write,26,1703936000,4469.88,2114.54,0.22,14661171.39,100%
write,write,27,1769472000,4303.19,2282.44,0.23,15229124.71,100%
write,write,26,1703936000,4487.15,2306.46,0.22,14604247.73,100%
write,write,27,1769472000,4404.89,2084.85,0.23,14877764.14,100%
write,write,25,1638400000,4742.36,2181,0.21,13819046.74,100%
write,write,29,1900544000,4046.86,2027.48,0.25,16194137.7,100%
write,write,29,1900544000,4125.41,2051.38,0.24,15885390.46,100%
write,write,29,1900544000,4049.31,2146.41,0.25,16184208.73,100%
write,write,27,1769472000,4403.93,2004.19,0.23,14880766.97,100%
