Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,write,write,write,write,write,write,write,Min-Version,Version,Max-Version
20:51:04,266,17024000,667.62,666.93,52.42,3354573.12,100%,0,0,0
20:51:09,749,47936000,697.83,697.09,137.52,8800965.59,100%,1,1,1
20:51:14,950,60800000,722.51,721.83,218.05,13954990.17,100%,2,2,2
20:51:19,971,62144000,707.15,706.35,182.36,11671303.56,100%,3,3,3
20:51:24,994,63616000,691.59,690.81,185.5,11871872.37,100%,4,4,4
20:51:29,977,62528000,701.2,700.41,184.92,11834867.88,100%,5,5,5
20:51:34,901,57664000,726.96,726.21,169.14,10824686.03,100%,6,6,6
20:51:39,971,62144000,706.64,705.88,183.89,11769094.71,100%,7,7,7
20:51:44,958,61312000,723.75,723.01,182.69,11691901.29,100%,8,8,8
20:51:49,945,60480000,702.65,701.91,175.06,11204088.55,100%,9,9,9
20:51:54,903,57792000,717.54,716.77,172.74,11055256.95,100%,10,10,10
20:51:59,849,54336000,742.54,741.8,168.93,10811205.82,100%,11,11,11
20:52:04,862,55168000,681.28,680.55,173.39,11096806.72,100%,12,12,12
20:52:09,900,57600000,701.73,701.01,182.38,11672358.45,100%,13,13,13
20:52:14,893,57152000,722.43,721.69,176.64,11305159.23,100%,14,14,14
20:52:19,897,57408000,744.55,743.8,176.14,11273206.62,100%,15,15,15
20:52:24,779,49856000,735.13,734.32,161.17,10314784.53,100%,16,16,16
20:52:29,843,53952000,749.04,748.24,183.89,11769079.91,100%,17,17,17
20:52:34,881,56384000,718.52,717.74,179.66,11498306.09,100%,18,18,18
20:52:39,867,55488000,724.02,723.25,178.37,11415870.36,100%,19,19,19
20:52:44,946,60544000,714.32,713.49,190.34,12181510.87,100%,20,20,20
20:52:49,884,56576000,729.88,729.12,170.01,10880857.45,100%,21,21,21
20:52:54,878,56192000,744.34,743.61,176.36,11287078.38,100%,22,22,22
20:52:59,724,46336000,738.83,738.06,166.58,10661057.8,100%,23,23,23
20:53:04,293,18752000,727.43,726.68,104.32,6676398.25,100%,24,24,24
