Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,690,44160000,86.81,48.54,11.51,736958.05,100%
read,read,690,44160000,86.92,48.61,11.5,736024.53,100%
read,read,692,44288000,86.57,48.47,11.55,738909.19,100%
read,read,693,44352000,86.47,48.18,11.56,739878.22,100%
read,read,690,44160000,86.88,48.65,11.51,736368.18,100%
read,read,692,44288000,86.6,48.33,11.54,738859.88,100%
read,read,691,44224000,86.78,48.49,11.52,737300.15,100%
read,read,688,44032000,87.07,48.86,11.48,734785.15,100%
read,read,690,44160000,86.86,48.58,11.51,736576.99,100%
read,read,689,44096000,86.99,48.75,11.49,735484.95,100%
read,read,690,44160000,86.83,48.52,11.51,736810.49,100%
read,read,688,44032000,87.08,48.77,11.48,734772.89,100%
read,read,691,44224000,86.76,48.47,11.52,737435.38,100%
read,read,688,44032000,87.07,48.84,11.48,734809.67,100%
read,read,687,43968000,87.22,48.97,11.46,733606.97,100%
read,read,691,44224000,86.75,48.56,11.52,737582.97,100%
read,read,693,44352000,86.48,48.22,11.56,739816.51,100%
read,read,691,44224000,86.73,48.38,11.53,737779.85,100%
read,read,690,44160000,86.91,48.58,11.5,736012.27,100%
read,read,688,44032000,87.08,48.8,11.48,734674.81,100%
read,read,690,44160000,86.83,48.54,11.51,736908.85,100%
read,read,694,44416000,86.41,48.24,11.57,740488.81,100%
read,read,692,44288000,86.58,48.37,11.55,738946.17,100%
read,read,691,44224000,86.77,48.56,11.52,737361.61,100%
read,read,692,44288000,86.62,48.43,11.54,738699.67,100%
read,read,691,44224000,86.7,48.4,11.53,737878.33,100%
read,read,689,44096000,87.05,48.85,11.49,735043.59,100%
read,read,692,44288000,86.62,48.43,11.54,738699.67,100%
read,read,691,44224000,86.77,48.53,11.52,737287.85,100%
read,read,692,44288000,86.59,48.4,11.55,738896.86,100%
read,read,690,44160000,86.88,48.53,11.51,736454.15,100%
read,read,692,44288000,86.65,48.37,11.54,738404.08,100%
