Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,read,read,read,read,read,read,read,Min-Version,Version,Max-Version
00:06:30,982,1005568000,357.79,346.44,192.85,197475794.57,100%,0,0,0
00:06:35,1154,1181696000,358.14,346.51,220.6,225895029.7,100%,1,1,1
00:06:40,1589,1627136000,363.12,351.44,440.88,451459947.36,100%,2,2,2
00:06:45,1794,1837056000,360.67,348.9,393.58,403024841.27,100%,3,3,3
00:06:50,1822,1865728000,364.17,352.34,359.56,368185192.61,100%,4,4,4
00:06:55,1846,1890304000,358.68,347.13,356.9,365464886.82,100%,5,5,5
00:07:00,1836,1880064000,360.3,348.7,355.31,363838821.34,100%,6,6,6
00:07:05,1846,1890304000,358.98,347.26,356.64,365196941.9,100%,7,7,7
00:07:10,1838,1882112000,362.14,350.33,353.52,362002653.72,100%,8,8,8
00:07:15,1833,1876992000,362.18,350.38,353.5,361979586.59,100%,9,9,9
00:07:20,1846,1890304000,359.12,347.24,356.43,364988043.04,100%,10,10,10
00:07:25,1349,1381376000,361.56,349.56,355.11,363629150.68,100%,11,11,11
00:07:30,361,369664000,365.5,353.21,112.34,115040379.07,100%,12,12,12
