Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,read,read,read,read,read,read,read,Min-Version,Version,Max-Version
00:18:48,4,262144000,2529.75,952.5,0.79,51813085.02,100%,0,0,0
00:18:53,134,8781824000,3231.13,1533.09,19.34,1267378419.73,100%,1,1,1
00:18:58,101,6619136000,3701.29,2262.04,14.49,949480888.11,100%,2,2,2
00:19:03,52,3407872000,3634.88,2342.25,10.57,692447252.72,100%,3,3,3
00:19:08,101,6619136000,3660.65,2480.3,24.73,1620724978.68,100%,4,4,4
00:19:13,86,5636096000,3668.57,2453.99,15.68,1027519073.29,100%,5,5,5
00:19:18,84,5505024000,3811.56,2375.27,16.47,1079086255.92,100%,6,6,6
00:19:23,92,6029312000,3503.4,2347.08,19.09,1250823340.6,100%,7,7,7
00:19:28,92,6029312000,3675.43,2394.65,17.69,1159049413.22,100%,8,8,8
00:19:33,87,5701632000,3476.47,2111.1,17.53,1148593447.99,100%,9,9,9
00:19:38,89,5832704000,3864.31,2519.91,17.1,1120810195.72,100%,10,10,10
00:19:43,88,5767168000,3401.45,2158.62,17.92,1174174533.17,100%,11,11,11
00:19:48,34,2228224000,3619.79,2412.85,9.63,631027256.18,100%,12,12,12
