Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,340,348160000,175.93,164.63,5.68,5820029.76,100%
read,read,341,349184000,175.65,164.84,5.69,5829059.83,100%
read,read,337,345088000,178.01,167.48,5.62,5751658.39,100%
read,read,345,353280000,173.63,162.74,5.76,5897435.9,100%
read,read,335,343040000,178.95,168.62,5.59,5722101.75,100%
read,read,330,337920000,181.54,170.52,5.51,5640178.26,100%
read,read,337,345088000,177.55,165.94,5.63,5766459.46,100%
read,read,337,345088000,177.71,167.14,5.63,5761934.18,100%
read,read,337,345088000,177.56,166.04,5.63,5766555.82,100%
read,read,337,345088000,177.59,166.55,5.63,5765496.04,100%
read,read,337,345088000,177.56,166.75,5.63,5766652.18,100%
read,read,338,346112000,177.15,166.49,5.64,5779707.43,100%
read,read,338,346112000,177.39,166.81,5.64,5772189.05,100%
read,read,335,343040000,178.89,168.28,5.59,5723629.33,100%
read,read,339,347136000,176.9,166.19,5.65,5788301.21,100%
read,read,337,345088000,177.73,166.87,5.63,5761260.81,100%
read,read,342,350208000,175.18,164.68,5.71,5844982.98,100%
read,read,336,344064000,178.08,166.93,5.61,5749732.62,100%
read,read,337,345088000,177.73,166.97,5.63,5760972.27,100%
read,read,340,348160000,176.37,165.4,5.67,5805279.04,100%
read,read,337,345088000,177.85,166.79,5.62,5757512.05,100%
read,read,339,347136000,176.83,166.24,5.65,5790715.13,100%
read,read,334,342016000,179.5,168.65,5.57,5704259.65,100%
read,read,339,347136000,176.64,166.15,5.66,5796613.57,100%
read,read,339,347136000,176.51,165.89,5.67,5801166.46,100%
read,read,343,351232000,174.64,163.98,5.73,5862660.66,100%
read,read,337,345088000,177.94,167.32,5.62,5753864.11,100%
read,read,341,349184000,175.65,164.86,5.69,5829254.45,100%
read,read,340,348160000,176.26,164.7,5.67,5808862.79,100%
read,read,339,347136000,176.74,165.54,5.66,5792937.72,100%
read,read,338,346112000,177.11,166.41,5.65,5781541.8,100%
read,read,336,344064000,178.51,167.54,5.6,5736025.21,100%
read,read,339,347136000,176.62,165.76,5.66,5797484.84,100%
read,read,337,345088000,177.58,166.63,5.63,5766074.05,100%
read,read,339,347136000,176.91,165.48,5.65,5787336.2,100%
read,read,343,351232000,174.54,163.31,5.73,5866185.66,100%
read,read,338,346112000,177.33,166.59,5.64,5773729.69,100%
read,read,336,344064000,177.98,166.75,5.62,5753001.37,100%
read,read,341,349184000,175.82,165.03,5.69,5823615.74,100%
read,read,342,350208000,175.3,164.57,5.7,5840596.39,100%
read,read,342,350208000,175.12,164.65,5.71,5846934.69,100%
read,read,340,348160000,176.01,165.06,5.68,5817209.69,100%
read,read,339,347136000,176.92,166.12,5.65,5787432.69,100%
read,read,337,345088000,177.62,167.19,5.63,5764725.54,100%
read,read,341,349184000,175.44,164.58,5.7,5836171.88,100%
read,read,341,349184000,175.67,165.05,5.69,5828670.63,100%
read,read,338,346112000,177.35,166.52,5.64,5773537.07,100%
read,read,338,346112000,177.03,165.95,5.65,5783377.34,100%
read,read,339,347136000,176.88,165.5,5.65,5788301.21,100%
read,read,337,345088000,177.78,167.32,5.62,5758953.31,100%
read,read,341,349184000,175.63,164.55,5.69,5829449.08,100%
read,read,335,343040000,178.6,167.39,5.6,5733003.54,100%
read,read,341,349184000,175.84,165.4,5.69,5822644.66,100%
read,read,341,349184000,175.44,164.76,5.7,5836366.98,100%
read,read,342,350208000,175.16,164.4,5.71,5845958.67,100%
read,read,338,346112000,177.43,166.25,5.64,5771034.11,100%
read,read,338,346112000,177.35,166.27,5.64,5773537.07,100%
read,read,339,347136000,176.53,165.19,5.66,5800100.25,100%
read,read,336,344064000,177.92,167.3,5.62,5755022.16,100%
read,read,339,347136000,176.68,165.47,5.66,5795549.03,100%
read,read,342,350208000,175.3,164.96,5.7,5840986.04,100%
read,read,339,347136000,176.94,166.14,5.65,5786950.29,100%
read,read,336,344064000,178.48,166.65,5.6,5737172.97,100%
read,read,337,345088000,177.93,167.45,5.62,5755111.57,100%
