Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,387,387000,154.62,116.44,6.47,6466.6,100%
read,read,388,388000,154.4,116.35,6.48,6475.95,100%
read,read,386,386000,155.01,116.84,6.45,6450.32,100%
read,read,388,388000,154.53,116.41,6.47,6470.76,100%
read,read,389,389000,154.22,116.18,6.48,6483.33,100%
read,read,388,388000,154.31,116.21,6.48,6479.73,100%
read,read,388,388000,154.41,116.32,6.47,6474.98,100%
read,read,388,388000,154.48,116.35,6.47,6472.82,100%
read,read,387,387000,154.71,116.55,6.46,6462.71,100%
read,read,388,388000,154.46,116.41,6.47,6473.79,100%
read,read,387,387000,154.86,116.88,6.46,6456.67,100%
read,read,387,387000,154.67,116.59,6.46,6464.87,100%
read,read,388,388000,154.59,116.52,6.47,6468.28,100%
read,read,388,388000,154.61,116.45,6.47,6466.99,100%
read,read,388,388000,154.32,116.36,6.48,6479.08,100%
read,read,387,387000,154.8,116.71,6.46,6459.37,100%
read,read,387,387000,154.87,116.8,6.46,6456.35,100%
read,read,387,387000,154.9,116.79,6.45,6453.98,100%
read,read,387,387000,154.95,116.82,6.45,6453.33,100%
read,read,387,387000,154.72,116.63,6.46,6462.82,100%
read,read,388,388000,154.53,116.37,6.47,6470.66,100%
read,read,388,388000,154.42,116.45,6.48,6475.19,100%
read,read,388,388000,154.5,116.59,6.47,6470.66,100%
read,read,387,387000,154.79,116.69,6.46,6459.8,100%
read,read,388,388000,154.29,116.18,6.48,6479.95,100%
read,read,387,387000,155.01,116.83,6.45,6450.32,100%
read,read,389,389000,154.22,116.26,6.48,6483.66,100%
read,read,387,387000,154.99,116.87,6.45,6451.61,100%
read,read,386,386000,155,116.84,6.45,6451.29,100%
read,read,388,388000,154.22,116.2,6.48,6483.85,100%
read,read,387,387000,154.69,116.64,6.46,6463.79,100%
read,read,388,388000,154.5,116.49,6.47,6471.84,100%
read,read,387,387000,154.78,116.76,6.46,6459.47,100%
read,read,387,387000,154.78,116.78,6.46,6459.47,100%
read,read,388,388000,154.32,116.29,6.48,6479.19,100%
read,read,388,388000,154.31,116.27,6.48,6479.63,100%
read,read,387,387000,154.84,116.9,6.46,6457.75,100%
read,read,389,389000,153.99,115.92,6.49,6493.29,100%
read,read,388,388000,154.56,116.42,6.47,6469.25,100%
read,read,386,386000,155.08,117.17,6.45,6447.52,100%
read,read,387,387000,154.93,116.8,6.45,6453.87,100%
read,read,388,388000,154.3,116.39,6.48,6480.06,100%
read,read,388,388000,154.38,116.44,6.48,6476.6,100%
read,read,388,388000,154.34,116.32,6.48,6478.76,100%
read,read,388,388000,154.21,116.25,6.48,6483.09,100%
read,read,387,387000,154.77,116.64,6.46,6460.77,100%
read,read,386,386000,155.11,117.07,6.45,6446.66,100%
read,read,386,386000,155.17,116.98,6.44,6444.07,100%
read,read,386,386000,155.01,116.81,6.45,6450.1,100%
read,read,387,387000,154.99,116.83,6.45,6451.29,100%
read,read,388,388000,154.48,116.54,6.47,6472.71,100%
read,read,386,386000,155.07,116.93,6.45,6447.84,100%
read,read,388,388000,154.49,116.47,6.47,6471.41,100%
read,read,388,388000,154.47,116.4,6.47,6472.71,100%
read,read,386,386000,155.26,117.24,6.44,6440.2,100%
read,read,387,387000,155.02,116.89,6.45,6450,100%
read,read,386,386000,155.39,117.33,6.43,6434.62,100%
read,read,388,388000,154.28,116.3,6.48,6481.25,100%
read,read,388,388000,154.41,116.42,6.48,6475.3,100%
read,read,388,388000,154.62,116.59,6.47,6467.1,100%
read,read,387,387000,154.9,116.84,6.45,6454.73,100%
read,read,387,387000,154.85,116.94,6.46,6457.75,100%
read,read,387,387000,154.67,116.58,6.47,6465.09,100%
read,read,388,388000,154.4,116.34,6.48,6476.17,100%
