Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,read,read,read,read,read,read,read,Min-Version,Version,Max-Version
23:49:31,316,316000,63.71,26.32,62.76,62759.48,100%,0,0,0
23:49:36,310,310000,64.86,26.86,61.67,61666.5,100%,1,1,1
23:49:41,317,317000,63.63,25.78,62.86,62859.36,100%,2,2,2
23:49:46,313,313000,64.37,26.33,62.14,62140.64,100%,3,3,3
23:49:51,233,233000,64.57,26.58,46.46,46463.72,100%,4,4,4
23:49:56,308,308000,65.57,27.46,76.43,76429.61,100%,5,5,5
23:50:01,155,155000,64.93,26.85,30.8,30803.81,100%,6,6,6
23:50:06,312,312000,64.49,26.42,92.94,92944.4,100%,7,7,7
23:50:11,310,310000,64.86,26.88,61.67,61666.62,100%,8,8,8
23:50:16,232,232000,65.05,26.89,46.12,46117.43,100%,9,9,9
23:50:21,299,299000,67.48,29.4,74.15,74150.4,100%,10,10,10
23:50:26,289,289000,64.61,26.62,61.92,61915.27,100%,11,11,11
