Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,read,read,read,read,read,read,read,Min-Version,Version,Max-Version
23:54:52,49,3136000,103.1,65.59,9.69,620375.87,100%,0,0,0
23:54:57,56,3584000,90.27,52.21,11.08,708860.76,100%,1,1,1
23:55:02,69,4416000,72.58,34.46,13.78,881789.14,100%,2,2,2
23:55:07,70,4480000,71.54,33.44,13.98,894568.69,100%,3,3,3
23:55:12,72,4608000,69.6,31.53,14.37,919393.46,100%,4,4,4
23:55:17,76,4864000,66,27.84,15.15,969696.97,100%,5,5,5
23:55:22,76,4864000,65.79,27.72,15.2,972800,100%,6,6,6
23:55:27,76,4864000,66.41,28.12,15.06,963549.92,100%,7,7,7
23:55:32,76,4864000,66.14,27.95,15.12,967382.66,100%,8,8,8
23:55:37,0,0,N/A,N/A,0,0,N/A,9,9,9
23:55:42,77,4928000,65.09,27.05,30.73,1966480.45,100%,10,10,10
23:55:47,72,4608000,65.89,27.86,15.16,970513.9,100%,11,11,11
