Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,read,read,read,read,read,read,read,Min-Version,Version,Max-Version
23:51:37,1842,1842000,87.58,50.21,365.34,365336.65,100%,0,0,0
23:51:42,1881,1881000,85.65,47.54,373.59,373588.19,100%,1,1,1
23:51:47,1890,1890000,85.52,47.42,374.16,374157.45,100%,2,2,2
23:51:52,1536,1536000,85.13,47.07,305.39,305394.49,100%,3,3,3
23:51:57,1408,1408000,85.93,47.86,349.8,349800.78,100%,4,4,4
23:52:02,1115,1115000,86.09,48,313.29,313288.83,100%,5,5,5
23:52:07,1764,1764000,85.95,47.88,499.91,499907.69,100%,6,6,6
23:52:12,1886,1886000,85.37,47.3,398.16,398158.83,100%,7,7,7
23:52:17,1653,1653000,88.44,50.45,327.9,327901.81,100%,8,8,8
23:52:22,1851,1851000,87.28,49.28,401.09,401089.25,100%,9,9,9
23:52:27,1830,1830000,88.25,50.18,362.6,362596.79,100%,10,10,10
23:52:32,1641,1641000,89.01,50.94,359.48,359480.71,100%,11,11,11
