Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,1232,1261568000,48.67,41.17,20.54,21038054.9,100%
read,read,1224,1253376000,49.01,41.45,20.4,20890992.73,100%
read,read,1229,1258496000,48.78,41.11,20.5,20990676.34,100%
read,read,1238,1267712000,48.45,40.94,20.63,21129942,100%
read,read,1227,1256448000,48.88,41.5,20.45,20943941.59,100%
read,read,1225,1254400000,48.96,41.33,20.42,20913289.21,100%
read,read,1239,1268736000,48.4,40.88,20.66,21156530.87,100%
read,read,1233,1262592000,48.65,41.18,20.55,21045655.33,100%
read,read,1222,1251328000,49.06,41.1,20.38,20865551.68,100%
read,read,1217,1246208000,49.29,41.67,20.28,20771518.1,100%
read,read,1241,1270784000,48.31,40.9,20.69,21189975.15,100%
read,read,1237,1266688000,48.5,40.93,20.62,21111466.67,100%
read,read,1238,1267712000,48.43,40.91,20.65,21141218.06,100%
read,read,1233,1262592000,48.63,41.22,20.56,21052673.7,100%
read,read,1227,1256448000,48.89,41.3,20.45,20943243.38,100%
read,read,1229,1258496000,48.79,40.97,20.49,20981227.7,100%
