Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,read,read,read,read,read,read,read,Min-Version,Version,Max-Version
23:53:44,1150,1150000,314.62,278.74,225.64,225635.03,100%,0,0,0
23:53:49,969,969000,309.41,273.48,184.21,184212.18,100%,1,1,1
23:53:54,2176,2176000,309.67,271.5,642.59,642594.9,100%,2,2,2
23:53:59,2048,2048000,318.9,280.71,401.38,401375.19,100%,3,3,3
23:54:04,2048,2048000,325.77,287.58,392.9,392897.25,100%,4,4,4
23:54:09,2046,2046000,327.95,289.8,390.27,390272.65,100%,5,5,5
23:54:14,2161,2161000,311.14,272.95,411.35,411350.33,100%,6,6,6
23:54:19,2225,2225000,297.94,259.74,429.66,429658.07,100%,7,7,7
23:54:24,1994,1994000,332.95,294.73,384.37,384372.88,100%,8,8,8
23:54:29,2059,2059000,315.43,277.23,405.76,405759.82,100%,9,9,9
23:54:34,2175,2175000,303.16,264.84,422.2,422196.6,100%,10,10,10
23:54:39,1495,1495000,304.7,266.44,421.76,421755.7,100%,11,11,11
23:54:44,283,283000,300.71,262.27,86.5,86495.9,100%,12,12,12
