Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,63,1032192000,934.19,566.7,1.07,17537583.25,100%
read,read,60,983040000,979.22,575.72,1.02,16730887.06,100%
read,read,64,1048576000,924.66,545.25,1.08,17717819.61,100%
read,read,59,966656000,1016.81,669.73,0.98,16111738.92,100%
read,read,62,1015808000,963.94,616.39,1.04,16996988.15,100%
read,read,61,999424000,973.43,594.56,1.03,16831270.31,100%
read,read,58,950272000,1032.21,602.17,0.97,15872786.8,100%
read,read,63,1032192000,943.79,574.05,1.06,17358851.03,100%
read,read,58,950272000,1021.69,619.69,0.98,16035639.55,100%
read,read,59,966656000,1011.81,614.61,0.99,16192164.02,100%
read,read,57,933888000,1032.44,671.35,0.97,15868685.32,100%
read,read,58,950272000,1030.97,607.22,0.97,15891633.36,100%
read,read,57,933888000,1038.93,634.39,0.96,15770073.79,100%
read,read,61,999424000,967.89,579.02,1.03,16927339.86,100%
read,read,63,1032192000,942.49,588.41,1.06,17383115.24,100%
read,read,58,950272000,1026.59,607.52,0.97,15959692.32,100%
read,read,59,966656000,999.41,643.17,1,16393725.09,100%
read,read,63,1032192000,948.98,595.17,1.05,17263911.42,100%
read,read,59,966656000,993.08,610.92,1.01,16498088.48,100%
read,read,63,1032192000,948.46,609.33,1.05,17274312.59,100%
read,read,61,999424000,979.39,593.07,1.02,16728441.35,100%
read,read,56,917504000,1042,647.18,0.96,15723338.99,100%
read,read,64,1048576000,933.75,558.7,1.07,17546158.87,100%
read,read,61,999424000,979.51,564.84,1.02,16726761.51,100%
read,read,63,1032192000,951.98,580.9,1.05,17210084.03,100%
read,read,62,1015808000,964.24,580.61,1.04,16991017.81,100%
read,read,58,950272000,1021.41,649.84,0.98,16040241.04,100%
read,read,59,966656000,1012.9,613.66,0.99,16175365.2,100%
read,read,56,917504000,1066.54,614.57,0.94,15361628.74,100%
read,read,60,983040000,988.37,584.77,1.01,16576284.9,100%
read,read,62,1015808000,956.73,594.85,1.05,17124496.37,100%
read,read,60,983040000,987.97,638.52,1.01,16583275.7,100%
read,read,64,1048576000,933.12,593.39,1.07,17557616.96,100%
read,read,58,950272000,1022.38,655.45,0.98,16024552.71,100%
read,read,59,966656000,1012.19,632.2,0.99,16186199.16,100%
read,read,63,1032192000,947.59,571.48,1.06,17289937.85,100%
read,read,61,999424000,969.93,611.26,1.03,16891578.08,100%
read,read,59,966656000,1006.1,603.63,0.99,16284636.12,100%
read,read,64,1048576000,936.8,515.31,1.07,17489383.7,100%
read,read,62,1015808000,959.24,599.94,1.04,17079579.66,100%
read,read,58,950272000,1024.66,617.48,0.98,15988693.34,100%
read,read,60,983040000,984.72,577.12,1.02,16638288.51,100%
read,read,62,1015808000,947.55,574.58,1.06,17290937.56,100%
read,read,63,1032192000,938.59,573.89,1.07,17455430.98,100%
read,read,61,999424000,979.16,591.03,1.02,16732082.17,100%
read,read,63,1032192000,951.32,565.29,1.05,17222144.36,100%
read,read,63,1032192000,935.33,611.11,1.07,17515560.83,100%
read,read,66,1081344000,905.61,531.89,1.1,18091146.36,100%
read,read,61,999424000,983.03,606.1,1.02,16666788.96,100%
read,read,63,1032192000,948.56,590,1.05,17272578.19,100%
read,read,57,933888000,1051.82,660.33,0.95,15576742.17,100%
read,read,62,1015808000,964.08,573.97,1.04,16993291.73,100%
read,read,61,999424000,981.25,619.07,1.02,16697139.8,100%
read,read,55,901120000,1069.05,654.65,0.94,15325691.35,100%
read,read,59,966656000,1008.8,589.93,0.99,16241133.08,100%
read,read,59,966656000,1016.93,619.59,0.98,16111201.85,100%
read,read,63,1032192000,942.24,558.89,1.06,17387800.48,100%
read,read,56,917504000,1070.8,665.86,0.93,15300658.72,100%
read,read,65,1064960000,905.97,534.82,1.1,18084499.39,100%
read,read,57,933888000,1035.68,662.89,0.97,15819225.88,100%
read,read,60,983040000,999.57,627.67,1,16391102.81,100%
read,read,58,950272000,1022.71,650.36,0.98,16020230.29,100%
read,read,59,966656000,1005.08,564.22,0.99,16301112.98,100%
read,read,60,983040000,994.45,606.97,1.01,16475438.68,100%
