Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,206,13184000,290.94,252.51,3.44,219953.29,100%
read,read,206,13184000,290.8,251.92,3.44,220078.12,100%
read,read,206,13184000,290.89,252.42,3.44,219989.99,100%
read,read,206,13184000,290.3,251.8,3.44,220438.74,100%
read,read,206,13184000,290.5,251.91,3.44,220287.72,100%
read,read,206,13184000,290.17,251.31,3.45,220549.37,100%
read,read,206,13184000,290.31,251.73,3.44,220431.37,100%
read,read,205,13120000,291.72,253.21,3.43,219372.31,100%
read,read,205,13120000,291.4,252.37,3.43,219614.67,100%
read,read,205,13120000,291.87,253.1,3.43,219262.33,100%
read,read,206,13184000,291.07,252.37,3.44,219850.59,100%
read,read,205,13120000,291.74,253.16,3.43,219368.65,100%
read,read,205,13120000,292.01,253.41,3.42,219156.12,100%
read,read,205,13120000,292.52,253.84,3.42,218783.35,100%
read,read,206,13184000,291.03,252.56,3.44,219894.59,100%
read,read,205,13120000,291.46,253.1,3.43,219570.57,100%
read,read,206,13184000,290.11,251.2,3.45,220597.34,100%
read,read,205,13120000,292.24,253.56,3.42,218965.92,100%
read,read,205,13120000,292.14,253.46,3.42,219064.63,100%
read,read,205,13120000,291.79,253.31,3.43,219320.97,100%
read,read,205,13120000,291.4,252.81,3.43,219618.35,100%
read,read,205,13120000,291.96,253.44,3.43,219200.05,100%
read,read,205,13120000,291.3,252.6,3.43,219702.93,100%
read,read,206,13184000,290.3,251.77,3.44,220438.74,100%
read,read,205,13120000,291.72,253.24,3.43,219375.98,100%
read,read,205,13120000,291.71,253.03,3.43,219375.98,100%
read,read,206,13184000,291.1,252.62,3.44,219850.59,100%
read,read,205,13120000,291.6,252.89,3.43,219453.04,100%
read,read,205,13120000,291.55,252.61,3.43,219497.1,100%
read,read,205,13120000,291.76,253.22,3.43,219328.31,100%
read,read,206,13184000,291.11,252.68,3.43,219828.59,100%
read,read,205,13120000,291.45,253.01,3.43,219570.57,100%
read,read,206,13184000,290.84,252.08,3.44,220034.05,100%
read,read,205,13120000,291.98,253.84,3.42,219174.42,100%
read,read,206,13184000,290.91,252.12,3.44,219964.3,100%
read,read,205,13120000,291.7,252.75,3.43,219394.32,100%
read,read,206,13184000,290.4,251.84,3.44,220379.78,100%
read,read,205,13120000,291.57,253.07,3.43,219478.74,100%
read,read,206,13184000,291.09,252.5,3.44,219850.59,100%
read,read,206,13184000,290.99,252.39,3.44,219934.94,100%
read,read,206,13184000,291.04,252.63,3.44,219876.25,100%
read,read,206,13184000,290.6,251.94,3.44,220217.81,100%
read,read,205,13120000,291.94,253.36,3.42,219174.42,100%
read,read,207,13248000,289.68,250.95,3.45,220917.82,100%
read,read,206,13184000,291.06,252.36,3.44,219876.25,100%
read,read,206,13184000,291.11,252.46,3.43,219828.59,100%
read,read,206,13184000,291.13,252.58,3.43,219806.6,100%
read,read,205,13120000,291.6,252.81,3.43,219467.72,100%
read,read,206,13184000,290.6,251.9,3.44,220225.17,100%
read,read,205,13120000,291.8,253.26,3.43,219313.64,100%
read,read,206,13184000,290.08,251.3,3.45,220619.49,100%
read,read,206,13184000,290.72,252.25,3.44,220133.24,100%
read,read,206,13184000,291.19,252.68,3.43,219777.29,100%
read,read,205,13120000,291.54,253.01,3.43,219504.44,100%
read,read,206,13184000,290.85,252.23,3.44,220030.37,100%
read,read,206,13184000,291.18,252.41,3.43,219777.29,100%
read,read,206,13184000,290.83,252.33,3.44,220037.72,100%
read,read,206,13184000,291.12,252.61,3.43,219821.26,100%
read,read,206,13184000,290.82,252.21,3.44,220041.39,100%
read,read,206,13184000,290.79,252.2,3.44,220074.45,100%
read,read,206,13184000,290.97,252.49,3.44,219938.61,100%
read,read,206,13184000,291.2,252.9,3.43,219766.3,100%
read,read,205,13120000,291.64,252.83,3.43,219442.03,100%
read,read,206,13184000,291.01,252.6,3.44,219898.26,100%
read,read,206,13184000,290.56,251.8,3.44,220247.24,100%
read,read,206,13184000,290.59,251.97,3.44,220228.85,100%
read,read,205,13120000,291.38,252.34,3.43,219622.02,100%
read,read,206,13184000,291.05,252.32,3.44,219879.92,100%
read,read,206,13184000,290.79,251.94,3.44,220085.47,100%
read,read,205,13120000,292.18,253.51,3.42,219024.41,100%
read,read,205,13120000,291.95,253.45,3.43,219203.72,100%
read,read,205,13120000,291.85,253.1,3.43,219269.66,100%
read,read,206,13184000,290.3,251.61,3.44,220442.42,100%
read,read,206,13184000,290.62,252.34,3.44,220206.78,100%
read,read,205,13120000,291.37,252.8,3.43,219633.05,100%
read,read,206,13184000,291,252.44,3.44,219920.27,100%
read,read,206,13184000,290.57,252.01,3.44,220247.24,100%
read,read,206,13184000,290.46,251.76,3.44,220317.17,100%
read,read,206,13184000,290.07,251.3,3.45,220619.49,100%
read,read,206,13184000,290.84,252.24,3.44,220037.72,100%
read,read,206,13184000,290.96,252.47,3.44,219938.61,100%
