Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,read,read,read,read,read,read,read,Min-Version,Version,Max-Version
23:52:40,1675,1675000,158,120.99,329.11,329109.43,100%,0,0,0
23:52:45,1552,1552000,153.99,116.15,305.26,305261.89,100%,1,1,1
23:52:50,1463,1463000,153.48,115.29,399.67,399667.98,100%,2,2,2
23:52:55,1662,1662000,159.48,121.34,451.01,451010.31,100%,3,3,3
23:53:00,2021,2021000,153.37,115.22,476.54,476543.55,100%,4,4,4
23:53:05,2048,2048000,159.01,120.81,421.34,421339.19,100%,5,5,5
23:53:10,2050,2050000,157.54,119.36,406.22,406218.85,100%,6,6,6
23:53:15,2188,2188000,148.13,109.96,432.03,432026.02,100%,7,7,7
23:53:20,2096,2096000,155.05,116.84,412.7,412696.28,100%,8,8,8
23:53:25,2055,2055000,157.06,118.96,407.43,407428.46,100%,9,9,9
23:53:30,2179,2179000,148.98,110.85,429.55,429548.2,100%,10,10,10
23:53:35,1779,1779000,152.07,113.93,420.81,420807.51,100%,11,11,11
