Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,681,697344000,87.98,79.4,11.36,11636946.18,100%
read,read,684,700416000,87.69,79.69,11.4,11674767.48,100%
read,read,680,696320000,88.12,79.5,11.35,11618113.26,100%
read,read,685,701440000,87.55,79.53,11.42,11694174.92,100%
read,read,683,699392000,87.76,79.57,11.39,11667422.93,100%
read,read,684,700416000,87.69,79.63,11.4,11677687.19,100%
read,read,683,699392000,87.78,79.72,11.39,11663336.95,100%
read,read,682,698368000,87.85,79.46,11.38,11655006.68,100%
read,read,664,679936000,90.35,82.28,11.07,11332455.54,100%
read,read,679,695296000,88.29,80,11.32,11596577.55,100%
read,read,678,694272000,88.38,79.94,11.31,11585102.12,100%
read,read,681,697344000,88.04,79.91,11.36,11628795.84,100%
read,read,683,699392000,87.82,79.5,11.39,11660031.34,100%
read,read,680,696320000,88.21,79.93,11.33,11606880.92,100%
read,read,682,698368000,87.89,79.71,11.38,11650340.32,100%
read,read,683,699392000,87.73,79.47,11.4,11669953.78,100%
read,read,678,694272000,88.47,79.87,11.3,11571585.72,100%
read,read,684,700416000,87.58,79.54,11.42,11689965.95,100%
read,read,681,697344000,88.05,79.56,11.36,11628408.01,100%
read,read,678,694272000,88.36,79.83,11.32,11587615.79,100%
read,read,685,701440000,87.48,79.26,11.43,11704126.41,100%
read,read,684,700416000,87.63,79.41,11.41,11684115.7,100%
read,read,682,698368000,87.87,79.59,11.38,11651506.56,100%
read,read,681,697344000,88.01,79.61,11.36,11632481.48,100%
read,read,682,698368000,87.94,79.57,11.37,11641600.96,100%
read,read,676,692224000,88.7,79.94,11.27,11544185.58,100%
read,read,682,698368000,87.93,79.77,11.37,11645483.5,100%
read,read,671,687104000,89.34,81.09,11.19,11460137.43,100%
read,read,685,701440000,87.56,79.47,11.42,11693395.13,100%
read,read,685,701440000,87.48,79.26,11.43,11704712.32,100%
read,read,683,699392000,87.75,79.3,11.39,11667617.57,100%
read,read,688,704512000,87.18,79.08,11.47,11744998.67,100%
