Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,18,1179648000,3250.89,1945.06,0.31,20159409.39,100%
read,read,17,1114112000,3488.29,2099.59,0.29,18787089.81,100%
read,read,16,1048576000,3667.94,2358.94,0.27,17866348.61,100%
read,read,16,1048576000,3628.06,2242.12,0.28,18063635.89,100%
read,read,17,1114112000,3519.18,2105.53,0.28,18622538.7,100%
read,read,17,1114112000,3486.47,2223.12,0.29,18797233,100%
read,read,17,1114112000,3315.41,2034.53,0.3,19767077.11,100%
read,read,17,1114112000,3513.24,2104.41,0.28,18654030.98,100%
read,read,16,1048576000,3615.44,2455.06,0.28,18125773.55,100%
read,read,17,1114112000,3443.59,2128.06,0.29,19031311.39,100%
read,read,16,1048576000,3516.69,2123,0.28,18635718.98,100%
read,read,16,1048576000,3534.88,2171.19,0.28,18539507.42,100%
read,read,16,1048576000,3711.56,2357.25,0.27,17656956.18,100%
read,read,16,1048576000,3732.56,2359.38,0.27,17557910.95,100%
read,read,16,1048576000,3519.12,2145.44,0.28,18622149.61,100%
read,read,16,1048576000,3658.62,2477.56,0.27,17912740.44,100%
read,read,16,1048576000,3707.12,2427.06,0.27,17678389.59,100%
read,read,17,1114112000,3437.35,2034.47,0.29,19065833.83,100%
read,read,17,1114112000,3507.94,1966.71,0.29,18682183.28,100%
read,read,16,1048576000,3715.75,2365.81,0.27,17637354.5,100%
read,read,16,1048576000,3624.38,2218.31,0.28,18081702.33,100%
read,read,16,1048576000,3531.19,2027.81,0.28,18559195.74,100%
read,read,16,1048576000,3558.75,2167.44,0.28,18415454.86,100%
read,read,17,1114112000,3402.24,2066.59,0.29,19262630.1,100%
read,read,16,1048576000,3599.81,2222.19,0.28,18205392.64,100%
read,read,16,1048576000,3630.88,2471.12,0.28,18049332.99,100%
read,read,15,983040000,3764.4,2462.33,0.27,17409414.51,100%
read,read,18,1179648000,3241.06,2032.89,0.31,20220226.26,100%
read,read,16,1048576000,3742.19,2191.12,0.27,17512459.08,100%
read,read,16,1048576000,3644.69,2383.81,0.27,17980931.48,100%
read,read,16,1048576000,3619.88,2093.12,0.28,18104179.98,100%
read,read,17,1114112000,3464.24,2168.82,0.29,18917562.36,100%
read,read,15,983040000,3765.53,2508.33,0.27,17403558.47,100%
read,read,16,1048576000,3637.31,2312.31,0.27,18017698.51,100%
read,read,15,983040000,3901.47,2435.47,0.26,16797498.42,100%
read,read,17,1114112000,3477.59,2390.29,0.29,18845244.34,100%
read,read,16,1048576000,3578.19,2236.19,0.28,18315418.07,100%
read,read,15,983040000,3868.07,2497.4,0.26,16942831.04,100%
read,read,16,1048576000,3655.31,2224.38,0.27,17928973.24,100%
read,read,16,1048576000,3506.44,2190.44,0.29,18690194.82,100%
read,read,16,1048576000,3679.25,2145,0.27,17811418.19,100%
read,read,16,1048576000,3731.75,2212,0.27,17561733.77,100%
read,read,16,1048576000,3626.75,2177.62,0.28,18070173.02,100%
read,read,18,1179648000,3284.39,2019.5,0.3,19953788.12,100%
read,read,16,1048576000,3679.19,2526.06,0.27,17812628.47,100%
read,read,16,1048576000,3651,2358.81,0.27,17950150.64,100%
read,read,15,983040000,3915,2698.67,0.26,16739719.03,100%
read,read,16,1048576000,3724.81,2325.31,0.27,17594147.45,100%
read,read,15,983040000,3884.6,2365.07,0.26,16870720.28,100%
read,read,17,1114112000,3459.94,2210.82,0.29,18941362.48,100%
read,read,17,1114112000,3422.29,2170.71,0.29,19149398.42,100%
read,read,18,1179648000,3207.17,1936.28,0.31,20433881.86,100%
read,read,17,1114112000,3519.71,2073.47,0.28,18619737.61,100%
read,read,16,1048576000,3645.44,2104.69,0.27,17977232.2,100%
read,read,16,1048576000,3611.06,2278.5,0.28,18148675.08,100%
read,read,16,1048576000,3627,2297.69,0.28,18068927.49,100%
read,read,15,983040000,3908.13,2595.6,0.26,16768844.99,100%
read,read,15,983040000,3908.27,2556.07,0.26,16768558.95,100%
read,read,17,1114112000,3478.29,2134.29,0.29,18841101.26,100%
read,read,15,983040000,3887.67,2484.13,0.26,16857412.33,100%
read,read,17,1114112000,3357.47,2010.88,0.3,19518772.23,100%
read,read,15,983040000,3828.27,2501.13,0.26,17118676.53,100%
read,read,17,1114112000,3509.94,2140.06,0.28,18671537.98,100%
read,read,17,1114112000,3445.12,2126.82,0.29,19022862.7,100%
