Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,read,read,read,read,read,read,read,Min-Version,Version,Max-Version
00:19:57,4,262144000,5127.5,3467.75,0.78,51129564.64,100%,0,0,0
00:20:02,132,8650752000,5876.22,4280.31,16.22,1062668171.08,100%,1,1,1
00:20:07,104,6815744000,6181.53,4772.37,17.61,1154378051.34,100%,2,2,2
00:20:12,92,6029312000,7521.08,6143.23,18.97,1243438975.35,100%,3,3,3
00:20:17,76,4980736000,7250.18,5732.63,15.41,1009958781.06,100%,4,4,4
00:20:22,95,6225920000,7393.11,5899.98,19.82,1298655808.92,100%,5,5,5
00:20:27,85,5570560000,7287.76,5690.39,16.42,1076266284.3,100%,6,6,6
00:20:32,87,5701632000,7303.67,5753.67,17.73,1161682303.06,100%,7,7,7
00:20:37,104,6815744000,7308.47,5883.31,19.75,1294480842.95,100%,8,8,8
00:20:42,59,3866624000,6965,5528.12,11.23,735992549.94,100%,9,9,9
00:20:47,98,6422528000,7784.09,5892.2,21.87,1433371142.21,100%,10,10,10
00:20:52,90,5898240000,7292.74,5513.03,16.48,1080061124.28,100%,11,11,11
00:20:57,0,0,N/A,N/A,0,0,N/A,12,12,12
00:21:02,0,0,N/A,N/A,0,0,N/A,13,13,13
