Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,8,524288000,6465.62,5145,0.15,10136065.73,100%
read,read,8,524288000,6717.75,4975.75,0.15,9755284.31,100%
read,read,9,589824000,6551.22,5206.56,0.15,10003290.2,100%
read,read,9,589824000,6453.56,5062.33,0.15,10154847.37,100%
read,read,9,589824000,6319.67,5022.78,0.16,10370167.2,100%
read,read,9,589824000,6655.89,5408.22,0.15,9846318.21,100%
read,read,9,589824000,6583.89,5344.44,0.15,9953659.48,100%
read,read,8,524288000,7185.12,5150.38,0.14,9121066.09,100%
read,read,9,589824000,6419.44,5264.22,0.16,10208983.12,100%
read,read,9,589824000,6262.67,5202.22,0.16,10464551.84,100%
read,read,9,589824000,6337.78,4893,0.16,10340532.96,100%
read,read,8,524288000,6740.62,5201.38,0.15,9722540.57,100%
read,read,8,524288000,7210.62,5442,0.14,9088809.92,100%
read,read,9,589824000,6565.44,5447.22,0.15,9981790.49,100%
read,read,9,589824000,6419.78,5212.11,0.16,10208099.69,100%
read,read,7,458752000,8391.29,6077.86,0.12,7810006.98,100%
read,read,7,458752000,7650.57,5484.57,0.13,8566157.52,100%
read,read,8,524288000,6725.5,5691.25,0.15,9744405.62,100%
read,read,8,524288000,7197.38,5542.12,0.14,9105541.95,100%
read,read,8,524288000,7192.88,5801.75,0.14,9111238.55,100%
read,read,8,524288000,7119.25,5459.62,0.14,9205464.06,100%
read,read,8,524288000,6909.5,5449.12,0.14,9484740.49,100%
read,read,8,524288000,7265.62,5967,0.14,9020008.6,100%
read,read,8,524288000,7350.62,5981.5,0.14,8915552.83,100%
read,read,7,458752000,7466,5654.71,0.13,8777926.6,100%
read,read,8,524288000,6595.75,5402.38,0.15,9936095.21,100%
read,read,9,589824000,6210.33,5095.11,0.16,10552545.89,100%
read,read,8,524288000,6895.38,5441.88,0.15,9504169.39,100%
read,read,8,524288000,6716.38,5201.5,0.15,9757644.56,100%
read,read,7,458752000,8132.14,5688.57,0.12,8058601.37,100%
read,read,8,524288000,6912,5569.12,0.14,9481481.48,100%
read,read,8,524288000,7282.75,5693.88,0.14,8998798.53,100%
read,read,7,458752000,7383,5860.29,0.14,8876608.42,100%
read,read,8,524288000,7248.88,5767.5,0.14,9040851.17,100%
read,read,8,524288000,7261.88,5786.88,0.14,9024666.49,100%
read,read,7,458752000,7948.57,5379,0.13,8244855.41,100%
read,read,8,524288000,6897.5,5318.62,0.14,9501413.56,100%
read,read,8,524288000,7377.75,5567.12,0.14,8882925.01,100%
read,read,7,458752000,7446.86,6050.86,0.13,8800491.1,100%
read,read,7,458752000,7859.86,5874,0.13,8337913.49,100%
read,read,8,524288000,7099.25,5483.88,0.14,9231397.68,100%
read,read,8,524288000,7234.62,5663,0.14,9058502.37,100%
read,read,8,524288000,7450.62,5525.5,0.13,8796040.6,100%
read,read,8,524288000,7151.25,5430,0.14,9164271.98,100%
read,read,7,458752000,7692,5499,0.13,8520020.8,100%
read,read,7,458752000,8154.86,5404.86,0.12,8036296.75,100%
read,read,8,524288000,7256.5,5708.62,0.14,9031351.2,100%
read,read,8,524288000,6981.25,5605.88,0.14,9387430.62,100%
read,read,8,524288000,7367.5,6148.88,0.14,8895283.34,100%
read,read,8,524288000,7287.5,5329.75,0.14,8992778.85,100%
read,read,8,524288000,6718.25,5065.75,0.15,9754921.3,100%
read,read,8,524288000,6834.12,5611.88,0.15,9589347.77,100%
read,read,8,524288000,7228.75,5459.25,0.14,9066021.1,100%
read,read,8,524288000,7045,5499,0.14,9302484.03,100%
read,read,8,524288000,7231.88,5480.25,0.14,9061946.9,100%
read,read,8,524288000,7179.12,5421.5,0.14,9128689.08,100%
read,read,9,589824000,6623.67,5283.67,0.15,9894217.7,100%
read,read,8,524288000,7460.75,5797.38,0.13,8783956.31,100%
read,read,8,524288000,7111.88,5880,0.14,9215010.11,100%
read,read,7,458752000,8118.86,5216,0.12,8072072.07,100%
read,read,8,524288000,7268,5512,0.14,9016906.01,100%
read,read,8,524288000,7281,5826.62,0.14,9000961.41,100%
read,read,8,524288000,7352.88,6177,0.14,8912976.22,100%
read,read,7,458752000,8314.29,5568.86,0.12,7882336.77,100%
read,read,8,524288000,6796.5,5241.12,0.15,9642610.17,100%
read,read,8,524288000,7290.62,5862.12,0.14,8989078.44,100%
read,read,8,524288000,7296.88,6099.88,0.14,8981379.01,100%
read,read,8,524288000,6848.25,5312.75,0.15,9569744.1,100%
read,read,8,524288000,7338.38,5527.38,0.14,8930587.49,100%
read,read,8,524288000,6983.38,5401.88,0.14,9384574.08,100%
read,read,9,589824000,6625.33,5240.78,0.15,9891728.72,100%
read,read,9,589824000,6450.67,5115.44,0.16,10159570.07,100%
read,read,8,524288000,7199.75,5043.62,0.14,9102380.25,100%
read,read,8,524288000,7189.25,5335,0.14,9115674.17,100%
read,read,8,524288000,6663.38,5065.38,0.15,9835256.16,100%
read,read,8,524288000,7061.88,5485.75,0.14,9280254.89,100%
read,read,8,524288000,7078.25,5697,0.14,9258785.72,100%
read,read,8,524288000,7174.75,5261.62,0.14,9134255.55,100%
read,read,8,524288000,7262,5850,0.14,9024355.82,100%
read,read,8,524288000,7239.62,5230.25,0.14,9052246.28,100%
read,read,8,524288000,6668.75,5314.62,0.15,9827328.96,100%
read,read,8,524288000,7141.25,5225.75,0.14,9177104.85,100%
read,read,8,524288000,7178.25,5418.38,0.14,9129801.83,100%
read,read,8,524288000,6705.25,5142.5,0.15,9773833.94,100%
read,read,8,524288000,7238.75,5251.88,0.14,9053340.47,100%
read,read,8,524288000,6725.75,5029.12,0.15,9744043.42,100%
read,read,9,589824000,6594.67,5216.22,0.15,9937727.46,100%
read,read,8,524288000,6570,5309.62,0.15,9975038.05,100%
read,read,9,589824000,6461.11,5093.78,0.15,10142972.61,100%
read,read,8,524288000,7323.12,5659,0.14,8949184.94,100%
read,read,8,524288000,7084,5553.38,0.14,9251270.47,100%
read,read,8,524288000,6457.62,5108.62,0.15,10148622.75,100%
read,read,9,589824000,6634.44,5257.11,0.15,9878144.36,100%
read,read,8,524288000,7296,5989.12,0.14,8982456.14,100%
read,read,8,524288000,7073.25,5074.38,0.14,9265330.65,100%
read,read,9,589824000,6517.78,5399.56,0.15,10054789.38,100%
read,read,8,524288000,6905.62,5220,0.14,9490234.41,100%
read,read,8,524288000,6677.88,5072.12,0.15,9813900.38,100%
read,read,9,589824000,6346.22,5039.89,0.16,10326773.58,100%
read,read,8,524288000,6855.12,5366.88,0.15,9560146.61,100%
read,read,8,524288000,6988.25,5520.62,0.14,9378027.4,100%
read,read,8,524288000,6695.88,5332.25,0.15,9787335.72,100%
read,read,8,524288000,6712.75,5438.38,0.15,9762913.86,100%
read,read,8,524288000,7116.75,5656,0.14,9208697.79,100%
read,read,8,524288000,6584.62,5360.12,0.15,9952882.66,100%
read,read,9,589824000,6563.56,5230.56,0.15,9984832.07,100%
read,read,7,458752000,7686.71,5992.57,0.13,8525879.53,100%
read,read,7,458752000,7793,6124.57,0.13,8409598.36,100%
read,read,7,458752000,7655.86,5746,0.13,8559923.87,100%
read,read,8,524288000,7023.12,5764.25,0.14,9331458.57,100%
read,read,8,524288000,6605.62,5207,0.15,9921053.63,100%
read,read,8,524288000,6856.5,5808.88,0.15,9558229.42,100%
read,read,8,524288000,7259.25,5998.5,0.14,9027774.43,100%
read,read,7,458752000,7660.57,5903.43,0.13,8554975.38,100%
read,read,8,524288000,7062.75,5929.62,0.14,9279105.16,100%
read,read,7,458752000,7663.29,5601.29,0.13,8551945.27,100%
read,read,8,524288000,6937.5,5709.25,0.14,9446460.42,100%
read,read,7,458752000,7808.29,5816.14,0.13,8393135.5,100%
read,read,7,458752000,8135,5567.14,0.12,8055912.62,100%
read,read,8,524288000,7111,5636.75,0.14,9216144,100%
read,read,9,589824000,6608.56,5408.56,0.15,9916841.8,100%
read,read,8,524288000,6919,5798.62,0.14,9471889,100%
read,read,8,524288000,7248,5981.5,0.14,9041942.6,100%
read,read,8,524288000,7269.5,5636.88,0.14,9015200.5,100%
read,read,7,458752000,7764.86,5475.57,0.13,8440078.01,100%
read,read,8,524288000,7338,5883.75,0.14,8930891.75,100%
read,read,8,524288000,7076.5,5952.38,0.14,9261075.39,100%
read,read,9,589824000,6555.56,5553.33,0.15,9997016.95,100%
