Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,cleanup-delete,Min-Version,Version,Max-Version
14:23:20,284,0,17.61,17.61,56.69,0,100%,0,0,0
14:23:25,264,0,18.98,18.98,52.57,0,100%,1,1,1
14:23:30,283,0,17.69,17.69,56.49,0,100%,2,2,2
14:23:35,271,0,18.45,18.45,54.11,0,100%,3,3,3
14:23:40,211,0,23.69,23.69,42.17,0,100%,4,4,4
14:23:45,293,0,17.09,17.09,58.44,0,100%,5,5,5
14:23:50,262,0,19.03,19.03,52.4,0,100%,6,6,6
14:23:55,256,0,19.52,19.52,51.18,0,100%,7,7,7
14:24:00,258,0,19.37,19.37,51.57,0,100%,8,8,8
14:24:05,226,0,22.11,22.11,45.13,0,100%,9,9,9
14:24:10,285,0,17.53,17.53,56.91,0,100%,10,10,10
14:24:15,275,0,18.18,18.18,54.96,0,100%,11,11,11
14:24:20,279,0,18.02,18.02,55.43,0,100%,12,12,12
14:24:25,290,0,17.25,17.25,57.85,0,100%,13,13,13
14:24:30,272,0,18.38,18.38,54.37,0,100%,14,14,14
14:24:35,247,0,20.26,20.26,49.31,0,100%,15,15,15
14:24:40,270,0,18.59,18.59,53.73,0,100%,16,16,16
14:24:45,294,0,17.06,17.06,58.52,0,100%,17,17,17
14:24:50,180,0,17.67,17.67,56.5,0,100%,18,18,18
