Stage,Op-Name,Op-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,60%-ResTime,80%-ResTime,90%-ResTime,95%-ResTime,99%-ResTime,100%-ResTime,Throughput,Bandwidth,Succ-Ratio,Status,Detailed Status
s1-cleanup,cleanup-delete,cleanup,5000,0,18.65,18.65,20,20,30,40,90,650,53.54,0,100%,completed,waiting @ 2015-11-07 14:23:13,booting @ 2015-11-07 14:23:13,submitting @ 2015-11-07 14:23:13,authing @ 2015-11-07 14:23:13,launching @ 2015-11-07 14:23:13,running @ 2015-11-07 14:23:13,closing @ 2015-11-07 14:24:48,completed @ 2015-11-07 14:24:48
s2-dispose,dispose-delete,dispose,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,completed,waiting @ 2015-11-07 14:23:13,booting @ 2015-11-07 14:24:50,submitting @ 2015-11-07 14:24:48,authing @ 2015-11-07 14:24:48,launching @ 2015-11-07 14:24:48,running @ 2015-11-07 14:24:48,closing @ 2015-11-07 14:25:13,completed @ 2015-11-07 14:25:13
