Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,read,read,read,read,read,read,read,Min-Version,Version,Max-Version
00:54:00,12,786432000,2123.08,821.42,2.35,154216379.22,100%,0,0,0
00:54:05,78,5111808000,2169.72,937.44,12.46,816597894.37,100%,1,1,1
00:54:10,95,6225920000,2136.84,940.13,17.47,1144712218.26,100%,2,2,2
00:54:15,93,6094848000,1947.32,900.88,15.41,1010021375.59,100%,3,3,3
00:54:20,68,4456448000,2040.74,945.1,12.39,812196422.94,100%,4,4,4
00:54:25,65,4259840000,1954.31,910.4,14.91,977030819.75,100%,5,5,5
00:54:30,83,5439488000,2001.67,825.39,19.48,1276337295.06,100%,6,6,6
00:54:35,77,5046272000,2244.91,930.47,14.82,971104000.89,100%,7,7,7
00:54:40,78,5111808000,1939.38,831.97,15.33,1004914481.52,100%,8,8,8
00:54:45,83,5439488000,2082.69,961.76,16.43,1076551894.75,100%,9,9,9
00:54:50,82,5373952000,2122.48,853.83,15.02,984504876.98,100%,10,10,10
00:54:55,76,4980736000,1989.26,780.38,15,983117511.73,100%,11,11,11
00:55:00,23,1507328000,1722.83,757.61,10.44,684099364.14,100%,12,12,12
