Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,8,524288000,6898.88,5194.25,0.14,9499519.85,100%
read,read,9,589824000,6217.11,4303.78,0.16,10541230.3,100%
read,read,8,524288000,7059.12,5282.75,0.14,9283870.17,100%
read,read,7,458752000,7606.71,5750,0.13,8615222.82,100%
read,read,8,524288000,7202.88,5106,0.14,9098589.11,100%
read,read,8,524288000,7357.12,4976.38,0.14,8907676.1,100%
read,read,7,458752000,7579.43,5881,0.13,8646562.12,100%
read,read,8,524288000,6864.75,4611,0.15,9546568.58,100%
read,read,8,524288000,7176.12,5541.62,0.14,9132505.36,100%
read,read,8,524288000,6519.25,4390.62,0.15,10052690.11,100%
read,read,8,524288000,7032,5203.62,0.14,9319681.46,100%
read,read,8,524288000,7139.12,5180.12,0.14,9179675.74,100%
read,read,8,524288000,7476.12,5554.12,0.13,8766038.56,100%
read,read,8,524288000,7088,5278,0.14,9246049.66,100%
read,read,8,524288000,7226,5639.5,0.14,9069471.35,100%
read,read,7,458752000,7324.43,5140,0.14,8947592.21,100%
read,read,7,458752000,7844.86,5905.71,0.13,8353855.96,100%
read,read,8,524288000,7471,5833.38,0.13,8771905.17,100%
read,read,7,458752000,7622.14,5536,0.13,8597945.87,100%
read,read,8,524288000,7299.25,5441.12,0.14,8978302.94,100%
read,read,8,524288000,7181.12,5294.25,0.14,9125987.82,100%
read,read,7,458752000,7685,6003.29,0.13,8527781.39,100%
read,read,8,524288000,7464.62,4988.75,0.13,8779543.51,100%
read,read,7,458752000,7681.86,6114.71,0.13,8531111.69,100%
read,read,8,524288000,7485.62,5178.62,0.13,8754621.2,100%
read,read,7,458752000,7295,5019,0.14,8983687.46,100%
read,read,7,458752000,7483.14,5113.14,0.13,8757817.57,100%
read,read,7,458752000,7814.71,5399,0.13,8386231.1,100%
read,read,7,458752000,8042.71,5648.86,0.12,8148492.87,100%
read,read,7,458752000,7960.14,5994.71,0.13,8232870.32,100%
read,read,8,524288000,7441.38,5580.88,0.13,8806826.58,100%
read,read,8,524288000,7488.12,5213.75,0.13,8751990.65,100%
read,read,8,524288000,7189.62,5007.75,0.14,9115198.72,100%
read,read,7,458752000,7900.29,6153,0.13,8295396.19,100%
read,read,8,524288000,7236,4749.25,0.14,9056937.53,100%
read,read,7,458752000,7877.14,6196.14,0.13,8319767.86,100%
read,read,7,458752000,8365.57,5596.14,0.12,7833879.78,100%
read,read,8,524288000,7421.88,5191.88,0.13,8829964.97,100%
