Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,read,read,read,read,read,read,read,Min-Version,Version,Max-Version
00:55:09,4,262144000,3821.25,2057,0.78,51223039.22,100%,0,0,0
00:55:14,121,7929856000,3736.5,1901.44,16.67,1092247958.62,100%,1,1,1
00:55:19,44,2883584000,4431.75,2625.25,7.15,468491502.04,100%,2,2,2
00:55:24,92,6029312000,4168.03,2453.29,19.76,1295185066.86,100%,3,3,3
00:55:29,88,5767168000,4069.34,2382.34,15.34,1005235036.06,100%,4,4,4
00:55:34,70,4587520000,4005.27,2354.49,14.35,940282280.02,100%,5,5,5
00:55:39,82,5373952000,4078.88,2369.78,16.38,1073383399.89,100%,6,6,6
00:55:44,81,5308416000,3848.27,1938.63,16.56,1085063802.02,100%,7,7,7
00:55:49,78,5111808000,3919.36,2227.76,15.97,1046294717.6,100%,8,8,8
00:55:54,92,6029312000,3783.88,2193.84,18.8,1231799900.69,100%,9,9,9
00:55:59,76,4980736000,3621.61,2063.34,14.67,961336152.37,100%,10,10,10
00:56:04,84,5505024000,4234.79,2692.85,17.66,1157166260.56,100%,11,11,11
00:56:09,31,2031616000,4097.39,2166.32,7.7,504417188.2,100%,12,12,12
