Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,753,771072000,79.59,70.55,12.56,12863849.45,100%
read,read,744,761856000,80.62,71.38,12.4,12699928.32,100%
read,read,751,769024000,79.87,70.6,12.52,12817707.55,100%
read,read,747,764928000,80.23,71.15,12.46,12761774.47,100%
read,read,743,760832000,80.66,71.06,12.4,12692803.04,100%
read,read,752,770048000,79.71,70.56,12.54,12844194.62,100%
read,read,745,762880000,80.47,71.04,12.42,12722724.39,100%
read,read,751,769024000,79.83,70.64,12.53,12825830.98,100%
read,read,749,766976000,80.04,70.77,12.49,12790607.7,100%
read,read,746,763904000,80.35,71.1,12.44,12742777.07,100%
read,read,746,763904000,80.38,71.04,12.44,12737040.43,100%
read,read,745,762880000,80.5,71.24,12.42,12718694.25,100%
read,read,748,765952000,80.1,70.97,12.48,12781630.68,100%
read,read,742,759808000,80.81,71.63,12.37,12669379.04,100%
read,read,752,770048000,79.76,70.65,12.54,12836058.74,100%
read,read,750,768000000,79.91,70.69,12.51,12812812.81,100%
read,read,748,765952000,80.18,70.94,12.47,12770123.37,100%
read,read,747,764928000,80.31,71.12,12.45,12749012.48,100%
read,read,747,764928000,80.26,71.34,12.46,12754752.22,100%
read,read,750,768000000,79.97,70.82,12.5,12803200.8,100%
read,read,745,762880000,80.46,71.47,12.43,12725271.06,100%
read,read,747,764928000,80.23,71.11,12.46,12761561.56,100%
read,read,755,773120000,79.41,70.3,12.59,12893284.19,100%
read,read,745,762880000,80.51,71.28,12.42,12716998.12,100%
read,read,748,765952000,80.15,70.91,12.47,12774382.92,100%
read,read,745,762880000,80.52,71.5,12.42,12715938.26,100%
read,read,747,764928000,80.29,70.99,12.45,12752200.59,100%
read,read,747,764928000,80.22,70.9,12.46,12763478,100%
read,read,744,761856000,80.56,71.05,12.41,12708826.13,100%
read,read,746,763904000,80.41,71.06,12.43,12732369.95,100%
read,read,744,761856000,80.55,71.32,12.41,12710310.31,100%
read,read,751,769024000,79.86,70.8,12.52,12820699.2,100%
