Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,453,28992000,132.4,93.78,7.55,483296.66,100%
read,read,452,28928000,132.48,93.81,7.55,483035,100%
read,read,452,28928000,132.6,93.94,7.54,482591.8,100%
read,read,452,28928000,132.57,93.95,7.54,482688.43,100%
read,read,452,28928000,132.46,93.9,7.55,483107.6,100%
read,read,452,28928000,132.54,94.02,7.54,482817.32,100%
read,read,453,28992000,132.28,93.69,7.56,483724.03,100%
read,read,453,28992000,132.26,93.59,7.56,483828.98,100%
read,read,454,29056000,132.02,93.49,7.57,484670.56,100%
read,read,451,28864000,132.73,94.25,7.53,482070.98,100%
read,read,452,28928000,132.51,93.98,7.55,482897.92,100%
read,read,451,28864000,132.78,94.1,7.53,481926.1,100%
read,read,453,28992000,132.2,93.47,7.56,484030.92,100%
read,read,451,28864000,132.78,94.22,7.53,481966.34,100%
read,read,451,28864000,132.92,94.22,7.52,481451.83,100%
read,read,451,28864000,132.75,94.18,7.53,482030.73,100%
read,read,452,28928000,132.48,93.98,7.55,483002.74,100%
read,read,452,28928000,132.57,94.1,7.54,482680.37,100%
read,read,451,28864000,132.77,94.2,7.53,481998.53,100%
read,read,451,28864000,132.88,94.22,7.52,481588.39,100%
read,read,451,28864000,132.74,94.11,7.53,482095.14,100%
read,read,452,28928000,132.71,94.33,7.53,482197.63,100%
read,read,453,28992000,132.42,93.95,7.55,483208.05,100%
read,read,453,28992000,132.41,93.87,7.55,483304.72,100%
read,read,452,28928000,132.56,94,7.54,482728.7,100%
read,read,451,28864000,132.82,94.22,7.53,481789.35,100%
read,read,453,28992000,132.3,93.79,7.56,483667.55,100%
read,read,451,28864000,132.82,94.18,7.53,481757.19,100%
read,read,452,28928000,132.5,93.94,7.55,482922.11,100%
read,read,451,28864000,132.73,94.16,7.53,482103.19,100%
read,read,451,28864000,132.82,94.21,7.53,481821.52,100%
read,read,453,28992000,132.27,93.63,7.56,483804.76,100%
read,read,452,28928000,132.61,94.09,7.54,482543.5,100%
read,read,452,28928000,132.46,93.94,7.55,483123.74,100%
read,read,453,28992000,132.42,93.85,7.55,483256.38,100%
read,read,453,28992000,132.3,93.78,7.56,483675.61,100%
read,read,453,28992000,132.2,93.7,7.56,484063.25,100%
read,read,453,28992000,132.28,93.72,7.56,483707.89,100%
read,read,452,28928000,132.45,93.74,7.55,483123.74,100%
read,read,453,28992000,132.29,93.64,7.56,483707.89,100%
read,read,452,28928000,132.55,94.06,7.54,482768.98,100%
read,read,452,28928000,132.62,93.97,7.54,482543.5,100%
read,read,453,28992000,132.38,93.99,7.55,483409.48,100%
read,read,452,28928000,132.56,93.99,7.54,482712.59,100%
read,read,452,28928000,132.65,93.95,7.54,482422.79,100%
read,read,453,28992000,132.27,93.74,7.56,483812.83,100%
read,read,452,28928000,132.56,93.9,7.54,482744.81,100%
read,read,450,28800000,133.05,94.41,7.52,480994.05,100%
read,read,453,28992000,132.43,93.9,7.55,483240.27,100%
read,read,451,28864000,132.96,94.44,7.52,481331.4,100%
read,read,453,28992000,132.28,93.68,7.56,483788.61,100%
read,read,452,28928000,132.61,94.14,7.54,482559.59,100%
read,read,451,28864000,132.77,94.2,7.53,482006.58,100%
read,read,453,28992000,132.35,93.85,7.56,483530.41,100%
read,read,453,28992000,132.27,93.72,7.56,483788.61,100%
read,read,452,28928000,132.58,94.08,7.54,482664.26,100%
read,read,451,28864000,132.9,94.18,7.52,481500.02,100%
read,read,453,28992000,132.26,93.59,7.56,483796.68,100%
read,read,452,28928000,132.52,94.09,7.55,482922.11,100%
read,read,452,28928000,132.6,94.1,7.54,482599.85,100%
read,read,453,28992000,132.27,93.74,7.56,483699.82,100%
read,read,451,28864000,132.77,94.22,7.53,481982.43,100%
read,read,450,28800000,133.05,94.54,7.51,480945.86,100%
read,read,451,28864000,132.78,94.2,7.53,481910.01,100%
