Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,1473,1508352000,40.71,33.58,24.55,25144228.85,100%
read,read,1479,1514496000,40.54,33.4,24.66,25250016.67,100%
read,read,1476,1511424000,40.63,33.5,24.61,25200900.38,100%
read,read,1479,1514496000,40.56,33.29,24.65,25243703.64,100%
read,read,1486,1521664000,40.36,33.26,24.77,25365717.05,100%
read,read,1479,1514496000,40.55,33.36,24.65,25245807.63,100%
read,read,1479,1514496000,40.54,33.35,24.66,25250858.65,100%
read,read,1464,1499136000,40.95,33.52,24.41,24997265.39,100%
read,read,1471,1506304000,40.75,33.35,24.53,25120138.75,100%
read,read,1471,1506304000,40.75,33.33,24.53,25118463.18,100%
read,read,1483,1518592000,40.44,33.32,24.72,25311554.1,100%
read,read,1475,1510400000,40.66,33.48,24.58,25174172.47,100%
read,read,1472,1507328000,40.74,33.43,24.54,25125902.22,100%
read,read,1474,1509376000,40.68,33.49,24.57,25164654.88,100%
read,read,1474,1509376000,40.68,33.36,24.57,25164235.34,100%
read,read,1474,1509376000,40.68,33.49,24.57,25164654.88,100%
