Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,940,60160000,63.76,25.71,15.67,1002766.94,100%
read,read,945,60480000,63.38,25.34,15.77,1009042.68,100%
read,read,941,60224000,63.64,25.56,15.69,1004369.43,100%
read,read,942,60288000,63.58,25.45,15.71,1005638.03,100%
read,read,944,60416000,63.48,25.36,15.73,1007034.04,100%
read,read,942,60288000,63.56,25.48,15.71,1005654.81,100%
read,read,941,60224000,63.66,25.6,15.7,1004654.27,100%
read,read,944,60416000,63.44,25.26,15.75,1007924.46,100%
read,read,943,60352000,63.5,25.42,15.73,1006520.91,100%
read,read,945,60480000,63.37,25.37,15.76,1008924.85,100%
read,read,947,60608000,63.28,25.09,15.79,1010251.2,100%
read,read,942,60288000,63.61,25.46,15.7,1005051.26,100%
read,read,940,60160000,63.7,25.58,15.68,1003519.66,100%
read,read,941,60224000,63.65,25.57,15.69,1004453.19,100%
read,read,942,60288000,63.62,25.57,15.7,1004984.25,100%
read,read,941,60224000,63.64,25.6,15.69,1004453.19,100%
