Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,read,read,read,read,read,read,read,Min-Version,Version,Max-Version
00:34:31,2132,136448000,75.51,37.73,423.62,27111609.39,100%,0,0,0
00:34:36,2087,133568000,77.5,39.15,412.74,26415373.06,100%,1,1,1
00:34:41,2125,136000000,75.8,37.52,422.07,27012448.7,100%,2,2,2
00:34:46,2021,129344000,77.14,38.86,401.73,25710738.84,100%,3,3,3
00:34:51,1544,98816000,74.91,36.62,319.97,20478059.22,100%,4,4,4
00:34:56,1585,101440000,76.22,37.87,434.58,27813007.44,100%,5,5,5
00:35:01,2051,131264000,76.18,37.86,509.98,32638427.71,100%,6,6,6
00:35:06,1884,120576000,74.8,36.38,387.59,24806058.47,100%,7,7,7
00:35:11,1529,97856000,75.97,37.56,355.85,22774330.28,100%,8,8,8
00:35:16,2130,136320000,75.75,37.39,540.64,34601102.24,100%,9,9,9
00:35:21,2181,139584000,73.96,35.67,432.5,27680066.42,100%,10,10,10
00:35:26,1921,122944000,76.59,38.11,417.73,26734472.78,100%,11,11,11
