Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,read,read,read,read,read,read,read,Min-Version,Version,Max-Version
00:29:10,2404,2404000,134.71,97.56,474.98,474976.96,100%,0,0,0
00:29:15,1462,1462000,135.06,96.8,288.72,288715.58,100%,1,1,1
00:29:20,2022,2022000,135.7,97.51,583.02,583020.35,100%,2,2,2
00:29:25,1753,1753000,135.78,97.61,419.67,419669.1,100%,3,3,3
00:29:30,2071,2071000,136.67,98.45,534.24,534237.47,100%,4,4,4
00:29:35,2282,2282000,135.6,97.32,509.05,509051.52,100%,5,5,5
00:29:40,2364,2364000,135.2,96.95,488.29,488289.53,100%,6,6,6
00:29:45,2471,2471000,131.37,93.12,494.72,494724.14,100%,7,7,7
00:29:50,2430,2430000,133.17,94.89,480.52,480520.09,100%,8,8,8
00:29:55,2352,2352000,137.89,99.64,464.05,464049.73,100%,9,9,9
00:30:00,2357,2357000,138.19,100.01,463.09,463086.08,100%,10,10,10
00:30:05,2070,2070000,132.28,94.09,483.82,483815.15,100%,11,11,11
