Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,789,50496000,75.95,37.66,13.16,842119.31,100%
read,read,790,50560000,75.9,37.57,13.17,842961.7,100%
read,read,790,50560000,75.84,37.52,13.18,843679.08,100%
read,read,789,50496000,75.95,37.69,13.16,842414.33,100%
read,read,789,50496000,76.01,37.77,13.15,841740.29,100%
read,read,791,50624000,75.83,37.44,13.18,843775.52,100%
read,read,788,50432000,75.99,37.66,13.15,841866.29,100%
read,read,790,50560000,75.81,37.54,13.19,844059.36,100%
read,read,792,50688000,75.69,37.4,13.21,845293.09,100%
read,read,788,50432000,76.02,37.69,13.15,841697.68,100%
read,read,792,50688000,75.67,37.3,13.21,845631.54,100%
read,read,788,50432000,76.1,37.79,13.14,840743.52,100%
read,read,788,50432000,76.05,37.76,13.14,841023.93,100%
read,read,788,50432000,76.02,37.7,13.15,841641.49,100%
read,read,790,50560000,75.88,37.6,13.18,843214.76,100%
read,read,788,50432000,76.02,37.67,13.15,841543.19,100%
read,read,788,50432000,76.05,37.68,13.15,841304.53,100%
read,read,788,50432000,76.1,37.87,13.14,840645.42,100%
read,read,785,50240000,76.35,37.99,13.09,837724.27,100%
read,read,790,50560000,75.87,37.65,13.17,843116.33,100%
read,read,788,50432000,76.08,37.79,13.14,840925.77,100%
read,read,789,50496000,76,37.76,13.15,841810.45,100%
read,read,790,50560000,75.85,37.56,13.18,843355.41,100%
read,read,790,50560000,75.81,37.48,13.19,844031.18,100%
read,read,790,50560000,75.88,37.59,13.17,843186.63,100%
read,read,789,50496000,75.94,37.72,13.16,842400.28,100%
read,read,792,50688000,75.65,37.45,13.22,845871.44,100%
read,read,790,50560000,75.92,37.63,13.17,842736.89,100%
read,read,788,50432000,76.07,37.69,13.14,841108.09,100%
read,read,789,50496000,76.02,37.74,13.15,841670.14,100%
read,read,789,50496000,76,37.67,13.15,841852.56,100%
read,read,789,50496000,76.01,37.75,13.15,841740.29,100%
