Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,60,3932160000,994.47,251.53,1.01,65897337.06,100%
read,read,55,3604480000,1090.4,255.18,0.92,60099708.21,100%
read,read,54,3538944000,1095.31,288.2,0.91,59829991.55,100%
read,read,58,3801088000,1025.1,277.24,0.98,63931108.72,100%
read,read,58,3801088000,1018.83,228.91,0.98,64323828.54,100%
read,read,54,3538944000,1100.81,319.48,0.91,59532079.53,100%
read,read,54,3538944000,1103,264.81,0.91,59415140.27,100%
read,read,52,3407872000,1122.06,310.17,0.89,58404976.95,100%
read,read,55,3604480000,1080.65,351.75,0.93,60642686.5,100%
read,read,57,3735552000,1050.77,274.65,0.95,62365220.88,100%
read,read,59,3866624000,1012.37,248.41,0.99,64733957.24,100%
read,read,56,3670016000,1071,236.36,0.93,61190389.65,100%
read,read,55,3604480000,1083.53,334.2,0.92,60483941.34,100%
read,read,56,3670016000,1061.55,285.36,0.94,61732817.49,100%
read,read,56,3670016000,1063.36,255.66,0.94,61628117.08,100%
read,read,57,3735552000,1036.19,235.44,0.97,63243693.5,100%
