Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,read,read,read,read,read,read,read,Min-Version,Version,Max-Version
00:36:37,1633,104512000,274.44,237.56,320.59,20517681.48,100%,0,0,0
00:36:42,2033,130112000,268.38,230.23,398.78,25522166.19,100%,1,1,1
00:36:47,1812,115968000,266.44,227.62,435.5,27872200.95,100%,2,2,2
00:36:52,1881,120384000,267.3,228.4,493.46,31581596.41,100%,3,3,3
00:36:57,2458,157312000,262.31,223.43,583.01,37312362.75,100%,4,4,4
00:37:02,2432,155648000,268.52,229.61,491.54,31458744.99,100%,5,5,5
00:37:07,2445,156480000,264.07,225.2,480.88,30776093.67,100%,6,6,6
00:37:12,2449,156736000,264.91,226.06,486.95,31164904.46,100%,7,7,7
00:37:17,2432,155648000,267.1,228.17,479.21,30669617.39,100%,8,8,8
00:37:22,2436,155904000,265.63,226.77,481.86,30839249.75,100%,9,9,9
00:37:27,2446,156544000,265.18,226.37,482.67,30890810.96,100%,10,10,10
00:37:32,2014,128896000,262.14,223.26,488.24,31247643.25,100%,11,11,11
