Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,443,443000,135.12,96.91,7.4,7399.12,100%
read,read,443,443000,135.32,97.18,7.39,7388.01,100%
read,read,444,444000,135.05,97,7.4,7403.7,100%
read,read,443,443000,135.22,97.12,7.39,7394.67,100%
read,read,445,445000,134.66,96.62,7.43,7425.08,100%
read,read,444,444000,135.06,96.89,7.4,7403.08,100%
read,read,443,443000,135.31,97.13,7.39,7389.37,100%
read,read,442,442000,135.53,97.36,7.38,7377.73,100%
read,read,443,443000,135.25,97.09,7.39,7392.33,100%
read,read,444,444000,134.85,96.71,7.41,7414.33,100%
read,read,443,443000,135.31,97.09,7.39,7389.37,100%
read,read,444,444000,135.05,96.94,7.4,7403.33,100%
read,read,443,443000,135.25,97.11,7.39,7392.7,100%
read,read,442,442000,135.66,97.55,7.37,7370.23,100%
read,read,442,442000,135.68,97.52,7.37,7369.37,100%
read,read,445,445000,134.78,96.59,7.42,7418.4,100%
read,read,444,444000,135.06,96.94,7.4,7403.58,100%
read,read,444,444000,135.11,96.98,7.4,7400.37,100%
read,read,440,440000,136.16,97.85,7.34,7343.49,100%
read,read,443,443000,135.38,97.23,7.39,7385.18,100%
read,read,444,444000,135.1,97,7.4,7400.37,100%
read,read,442,442000,135.56,97.41,7.38,7375.52,100%
read,read,444,444000,134.91,96.72,7.41,7411.36,100%
read,read,444,444000,134.88,96.72,7.41,7412.48,100%
read,read,444,444000,134.95,96.88,7.41,7409.14,100%
read,read,443,443000,135.21,97.2,7.39,7394.42,100%
read,read,444,444000,134.89,96.72,7.41,7412.6,100%
read,read,442,442000,135.63,97.5,7.37,7371.46,100%
read,read,442,442000,135.58,97.33,7.37,7373.79,100%
read,read,444,444000,135.01,96.87,7.41,7405.68,100%
read,read,443,443000,135.39,97.24,7.38,7384.19,100%
read,read,443,443000,135.19,96.97,7.4,7396.03,100%
read,read,443,443000,135.24,97.16,7.39,7393.44,100%
read,read,443,443000,135.16,97.01,7.4,7397.64,100%
read,read,443,443000,135.17,97.04,7.4,7397.14,100%
read,read,444,444000,134.86,96.71,7.41,7413.96,100%
read,read,445,445000,134.76,96.62,7.42,7419.39,100%
read,read,444,444000,134.98,96.91,7.41,7407.16,100%
read,read,443,443000,135.33,97.2,7.39,7388.01,100%
read,read,441,441000,135.76,97.56,7.36,7364.85,100%
read,read,443,443000,135.22,97,7.39,7393.56,100%
read,read,443,443000,135.13,97.02,7.4,7398.99,100%
read,read,444,444000,135.02,96.85,7.4,7404.81,100%
read,read,444,444000,134.94,96.86,7.41,7409.88,100%
read,read,442,442000,135.71,97.59,7.37,7366.91,100%
read,read,443,443000,135.38,97.26,7.39,7385.92,100%
read,read,442,442000,135.58,97.46,7.37,7374.53,100%
read,read,442,442000,135.7,97.48,7.37,7367.77,100%
read,read,445,445000,134.78,96.61,7.42,7418.27,100%
read,read,442,442000,135.57,97.36,7.37,7374.9,100%
read,read,443,443000,135.16,97.18,7.4,7397.14,100%
read,read,443,443000,135.17,97.04,7.4,7397.39,100%
read,read,445,445000,134.8,96.59,7.42,7417.16,100%
read,read,441,441000,135.84,97.64,7.36,7360.3,100%
read,read,444,444000,135.06,96.95,7.4,7402.96,100%
read,read,442,442000,135.52,97.43,7.38,7377.49,100%
read,read,443,443000,135.27,97.21,7.39,7391.22,100%
read,read,443,443000,135.17,97.14,7.4,7395.66,100%
read,read,442,442000,135.56,97.41,7.38,7375.64,100%
read,read,424,424000,141.39,103.33,7.07,7071.5,100%
read,read,444,444000,134.87,96.77,7.41,7412.85,100%
read,read,443,443000,135.19,97.14,7.4,7396.15,100%
read,read,444,444000,135.09,97.06,7.4,7401.6,100%
read,read,442,442000,135.47,97.39,7.38,7380.57,100%
