Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,170,174080000,352.16,341.04,2.84,2907487.52,100%
read,read,170,174080000,350.44,339.23,2.85,2922031.05,100%
read,read,170,174080000,351.07,340.54,2.85,2916450.27,100%
read,read,173,177152000,346.23,335.16,2.89,2957413.06,100%
read,read,172,176128000,347.15,336.03,2.88,2949624.87,100%
read,read,173,177152000,345.02,333.72,2.9,2967718.16,100%
read,read,172,176128000,347.2,336.36,2.88,2949180.36,100%
read,read,172,176128000,347.13,336.08,2.88,2949921.28,100%
read,read,172,176128000,347.15,334.76,2.88,2949624.87,100%
read,read,171,175104000,350.25,339.35,2.85,2923467.34,100%
read,read,174,178176000,344.28,331.78,2.9,2974210.03,100%
read,read,166,169984000,360.7,349.48,2.77,2838933.8,100%
read,read,171,175104000,350.75,339.26,2.85,2919373.12,100%
read,read,170,174080000,351.61,340.64,2.84,2912205.57,100%
read,read,175,179200000,341.18,329.42,2.93,3001323.13,100%
read,read,172,176128000,347.88,335.31,2.87,2943463.07,100%
read,read,173,177152000,346.2,334.99,2.89,2957709.32,100%
read,read,172,176128000,347.23,335.88,2.88,2948735.98,100%
read,read,172,176128000,348.78,337.82,2.87,2935858.11,100%
read,read,175,179200000,341.99,330.66,2.92,2994202.08,100%
read,read,165,168960000,363.58,352.45,2.75,2816234.69,100%
read,read,173,177152000,346.06,334.9,2.89,2958944.38,100%
read,read,171,175104000,350.8,339.46,2.85,2918886.48,100%
read,read,168,172032000,356.11,345.01,2.81,2875539.06,100%
read,read,174,178176000,343.2,331.9,2.91,2983672.99,100%
read,read,172,176128000,348.14,337.15,2.87,2941251.13,100%
read,read,176,180224000,340.51,329.3,2.94,3007241.78,100%
read,read,173,177152000,345.86,334.95,2.89,2960675.19,100%
read,read,174,178176000,344.42,333.25,2.9,2972969.37,100%
read,read,170,174080000,352.42,340.55,2.84,2905303.92,100%
read,read,169,173056000,353.31,342.17,2.83,2898129.39,100%
read,read,175,179200000,341.6,329.35,2.93,2997457.51,100%
read,read,171,175104000,349.99,339.35,2.86,2925714.29,100%
read,read,173,177152000,345.65,333.93,2.89,2962457.57,100%
read,read,174,178176000,343.84,332.35,2.91,2977938.23,100%
read,read,174,178176000,344.13,332.54,2.91,2975551.1,100%
read,read,167,171008000,357.84,346.49,2.79,2861483.89,100%
read,read,171,175104000,347.94,336.1,2.87,2943023.29,100%
read,read,174,178176000,343.49,332.49,2.91,2980877.65,100%
read,read,171,175104000,350.81,339.73,2.85,2918789.17,100%
read,read,174,178176000,343.92,333.3,2.91,2977191.84,100%
read,read,172,176128000,346.99,335.83,2.88,2951008.65,100%
read,read,171,175104000,349.01,337.99,2.87,2933802.46,100%
read,read,175,179200000,342.42,331.32,2.92,2990205.08,100%
read,read,173,177152000,345.01,333.47,2.9,2967867.31,100%
read,read,167,171008000,356.9,345.81,2.8,2868924.79,100%
read,read,169,173056000,354.65,343.17,2.82,2887105.65,100%
read,read,173,177152000,346.53,334.25,2.89,2954749.4,100%
read,read,174,178176000,343.49,332.46,2.91,2980877.65,100%
read,read,170,174080000,351.94,340.88,2.84,2909577.14,100%
read,read,169,173056000,354.73,343.8,2.82,2886527.78,100%
read,read,171,175104000,349.57,338.29,2.86,2929042.19,100%
read,read,173,177152000,345.49,333.61,2.89,2963845.34,100%
read,read,173,177152000,345.7,334.23,2.89,2962061.3,100%
read,read,172,176128000,347.78,336.67,2.88,2944348.79,100%
read,read,173,177152000,346.59,335.55,2.89,2954305.92,100%
read,read,171,175104000,348.95,338.12,2.87,2934343.27,100%
read,read,175,179200000,342.67,331.17,2.92,2988061.1,100%
read,read,172,176128000,347.84,336.52,2.87,2943758.25,100%
read,read,171,175104000,350.51,339.14,2.85,2921321.32,100%
read,read,173,177152000,346.59,335.34,2.89,2954305.92,100%
read,read,169,173056000,353.36,342.72,2.83,2897741.16,100%
read,read,168,172032000,355.7,344.42,2.81,2878763.03,100%
read,read,172,176128000,348.68,337.33,2.87,2936690.29,100%
read,read,172,176128000,348.54,337.19,2.87,2937816.92,100%
read,read,176,180224000,340.61,328.62,2.94,3006288.68,100%
read,read,170,174080000,352.03,340.68,2.84,2908604.85,100%
read,read,171,175104000,350.16,338.77,2.86,2924297.33,100%
read,read,170,174080000,351.42,340.31,2.85,2913716.63,100%
read,read,171,175104000,350.3,339.19,2.85,2922589.04,100%
read,read,175,179200000,341.62,329.11,2.93,2997407.38,100%
read,read,170,174080000,351.68,340.69,2.84,2911718.46,100%
read,read,175,179200000,341.95,330.33,2.92,2994602.36,100%
read,read,173,177152000,345.62,334.64,2.89,2962655.74,100%
read,read,171,175104000,350.01,338.46,2.86,2925567.64,100%
read,read,172,176128000,347.27,335.65,2.88,2948538.52,100%
read,read,171,175104000,349.17,337.88,2.86,2932525,100%
read,read,170,174080000,351.01,339.74,2.85,2917232.25,100%
read,read,171,175104000,349.25,338.2,2.86,2931837.59,100%
read,read,172,176128000,347.25,336.18,2.88,2948587.88,100%
read,read,173,177152000,345.73,334.52,2.89,2961714.65,100%
read,read,171,175104000,350.41,339.01,2.85,2922247.63,100%
read,read,168,172032000,355.94,344.81,2.81,2876789.3,100%
read,read,174,178176000,344.71,332.41,2.9,2970441.63,100%
read,read,168,172032000,356.43,344.3,2.81,2872801.96,100%
read,read,167,171008000,357.7,346.32,2.8,2862729.34,100%
read,read,174,178176000,343.2,332.5,2.91,2983523.11,100%
read,read,174,178176000,344.26,333.3,2.9,2974309.32,100%
read,read,170,174080000,351.45,340.27,2.85,2913521.57,100%
read,read,170,174080000,351.16,339.89,2.85,2915912.9,100%
read,read,170,174080000,351.98,340.66,2.84,2908993.68,100%
read,read,170,174080000,352.81,341.51,2.83,2902349.16,100%
read,read,174,178176000,343.73,332.64,2.91,2978983.8,100%
read,read,175,179200000,342.64,331.23,2.92,2988409.91,100%
read,read,168,172032000,356.49,345.29,2.81,2872418.23,100%
read,read,171,175104000,349.24,337.27,2.86,2931935.77,100%
read,read,170,174080000,350.95,338.45,2.85,2917623.4,100%
read,read,170,174080000,352.81,341.49,2.83,2902397.55,100%
read,read,172,176128000,348.05,336.91,2.87,2941938.93,100%
read,read,174,178176000,343.84,331.68,2.91,2977988,100%
read,read,169,173056000,353.33,341.67,2.83,2898129.39,100%
read,read,170,174080000,351.16,340.11,2.85,2915912.9,100%
read,read,173,177152000,344.46,332.68,2.9,2972648.25,100%
read,read,174,178176000,344.28,333.13,2.9,2974309.32,100%
read,read,175,179200000,341.42,330.06,2.93,2999213.38,100%
read,read,176,180224000,340.5,329.12,2.94,3007342.14,100%
read,read,170,174080000,352.66,341.62,2.84,2903365.69,100%
read,read,174,178176000,343.22,331.17,2.91,2983373.24,100%
read,read,176,180224000,338.91,328.03,2.95,3021307.27,100%
read,read,173,177152000,346.68,335.49,2.88,2953665.57,100%
read,read,171,175104000,348.98,338.13,2.87,2934048.26,100%
read,read,172,176128000,347.36,336.1,2.88,2947896.97,100%
read,read,170,174080000,350.99,339.05,2.85,2917330.03,100%
read,read,172,176128000,347.92,336.77,2.87,2943167.96,100%
read,read,169,173056000,355.01,343.68,2.82,2884314.74,100%
read,read,172,176128000,347.63,335.78,2.88,2945530.56,100%
read,read,168,172032000,354.43,343.02,2.82,2889012.04,100%
read,read,168,172032000,355.76,344.86,2.81,2878281.38,100%
read,read,173,177152000,346.33,334.86,2.89,2956573.98,100%
read,read,171,175104000,349.35,337.65,2.86,2931150.5,100%
read,read,176,180224000,340.08,329.03,2.94,3010859.03,100%
read,read,175,179200000,342.55,331.27,2.92,2989157.63,100%
read,read,169,173056000,353.86,342.42,2.83,2893477.57,100%
read,read,173,177152000,345.54,334.27,2.89,2963200.86,100%
read,read,176,180224000,340.14,328.86,2.94,3010305.83,100%
read,read,173,177152000,346.03,334.75,2.89,2959290.38,100%
read,read,171,175104000,349.19,338.01,2.86,2932426.77,100%
read,read,172,176128000,346.33,335.44,2.89,2956656.03,100%
