Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,read,read,read,read,read,read,read,Min-Version,Version,Max-Version
00:28:07,2048,2048000,78.8,41.35,406.04,406038.9,100%,0,0,0
00:28:12,2129,2129000,75.72,37.6,422.54,422539.04,100%,1,1,1
00:28:17,1874,1874000,78.02,39.96,371.66,371660.25,100%,2,2,2
00:28:22,1761,1761000,77.23,39.18,387.97,387965.69,100%,3,3,3
00:28:27,1637,1637000,76.9,38.8,390.36,390356.3,100%,4,4,4
00:28:32,1780,1780000,76.53,38.46,443.83,443834.44,100%,5,5,5
00:28:37,2031,2031000,76.9,38.81,468.22,468218.92,100%,6,6,6
00:28:42,1857,1857000,75.82,37.76,382.37,382370.93,100%,7,7,7
00:28:47,1891,1891000,74.49,36.4,430.05,430054.44,100%,8,8,8
00:28:52,1956,1956000,77.27,39.2,439.86,439856.32,100%,9,9,9
00:28:57,2031,2031000,79.39,41.32,428.35,428349.54,100%,10,10,10
00:29:02,1890,1890000,78.03,39.97,410.04,410039.7,100%,11,11,11
