Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,950,950000,63.11,25.03,15.85,15846.27,100%
read,read,952,952000,63.01,24.91,15.87,15869.05,100%
read,read,957,957000,62.65,24.62,15.96,15962.24,100%
read,read,948,948000,63.27,25.28,15.81,15805.8,100%
read,read,953,953000,62.92,24.92,15.89,15893.66,100%
read,read,954,954000,62.84,24.74,15.91,15913.53,100%
read,read,954,954000,62.88,24.88,15.9,15903.98,100%
read,read,951,951000,63.04,25.01,15.86,15863.48,100%
read,read,949,949000,63.18,25.12,15.83,15828.01,100%
read,read,952,952000,62.98,24.94,15.88,15879.11,100%
read,read,950,950000,63.11,25.11,15.84,15844.69,100%
read,read,954,954000,62.88,24.91,15.9,15902.12,100%
read,read,955,955000,62.79,24.8,15.93,15926.22,100%
read,read,953,953000,62.93,24.89,15.89,15889.69,100%
read,read,954,954000,62.86,24.74,15.91,15909.55,100%
read,read,955,955000,62.78,24.77,15.93,15929.41,100%
