Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,read,read,read,read,read,read,read,Min-Version,Version,Max-Version
00:52:52,9,589824000,1143,356.33,1.75,114827483.63,100%,0,0,0
00:52:57,70,4587520000,1136.09,264.79,12.38,811236160.7,100%,1,1,1
00:53:02,86,5636096000,1066.83,292.77,16.81,1101858043.43,100%,2,2,2
00:53:07,86,5636096000,1047.67,306.14,15.36,1006544327.37,100%,3,3,3
00:53:12,88,5767168000,1012.17,258.17,15.86,1039661893.64,100%,4,4,4
00:53:17,79,5177344000,1066.92,294.48,14.05,920899010.5,100%,5,5,5
00:53:22,77,5046272000,1069.47,306,14.82,971524788.95,100%,6,6,6
00:53:27,77,5046272000,1055.81,292.27,15.07,987911364.95,100%,7,7,7
00:53:32,73,4784128000,1059.36,262.6,14.06,921436955.32,100%,8,8,8
00:53:37,72,4718592000,1024.89,229.28,14.77,967900014.71,100%,9,9,9
00:53:42,69,4521984000,1043.84,256.48,15.4,1009064320.41,100%,10,10,10
00:53:47,62,4063232000,1109.03,297.63,14.49,949752180.29,100%,11,11,11
00:53:52,23,1507328000,1081.61,209.57,7.88,516610201.86,100%,12,12,12
