Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,read,read,read,read,read,read,read,Min-Version,Version,Max-Version
00:44:03,23,376832000,221.22,37.74,4.52,74048339.56,100%,0,0,0
00:44:08,0,0,N/A,N/A,0,0,N/A,1,1,1
00:44:13,21,344064000,246.67,34.19,8.1,132791972.21,100%,2,2,2
00:44:18,21,344064000,241.71,33.62,4.14,67782505.91,100%,3,3,3
00:44:23,22,360448000,228.68,31.77,4.37,71631160.57,100%,4,4,4
00:44:28,23,376832000,226.87,29.17,4.41,72217707.93,100%,5,5,5
00:44:33,21,344064000,241.43,29.1,4.14,67862721.89,100%,6,6,6
00:44:38,18,294912000,286.67,29.33,3.49,57153488.37,100%,7,7,7
00:44:43,20,327680000,263.35,29.85,3.8,62213783.94,100%,8,8,8
00:44:48,21,344064000,249.24,27.14,4.01,65736339.32,100%,9,9,9
00:44:53,23,376832000,218.09,27.26,4.58,75096054.2,100%,10,10,10
00:44:58,16,262144000,232.56,27.44,4.3,70430951.1,100%,11,11,11
