       p2p2       
 KB/s in  KB/s out
 1666.13  111815.0
 1808.79  132857.2
 1894.58  109159.6
 1835.55  120514.3
 1679.79  112675.7
 1737.94  125024.4
 1950.91  126666.6
 1699.13  125423.2
 2001.18  111567.6
 1809.09  123853.2
 1833.03  125262.0
 1752.93  125245.3
 1749.18  103183.2
 1726.70  124903.8
 1838.45  101193.9
 1670.28  101285.5
 1751.55  113269.0
 1728.04  104056.7
 1910.07  129652.8
 1974.91  133763.1
 1970.61  119517.6
 1877.88  128867.4
       p2p2       
 KB/s in  KB/s out
 1868.69  120140.4
 1953.62  105790.9
 1799.54  107303.2
 1779.28  109813.5
 1934.73  121803.5
 1906.46  118812.2
 1827.04  119559.8
 1946.30  115205.0
 1871.39  115469.3
 1903.64  126677.4
 1975.69  126343.3
 1973.23  128178.8
 1766.42  101569.8
 1828.61  116516.5
 1637.34  105842.8
 2109.25  127741.8
 1822.64  114482.4
 1978.46  137828.0
 1819.91  126483.2
 1962.46  141472.8
 1816.50  120623.1
 1856.82  121236.1
       p2p2       
 KB/s in  KB/s out
 1928.76  117861.1
 1863.90  115675.8
 1869.07  123056.4
 1830.90  113528.1
 2190.36  103608.9
 1604.02  115437.4
 1943.89  120535.3
 1708.77  117927.4
 1735.82  115834.7
 2051.51  117267.2
 2004.96  121267.7
 1861.94  113785.9
 1691.90  106994.0
 1798.56  108285.0
 2065.80  127408.5
 1751.54  116929.3
 1775.07  119413.6
 1911.82  112924.3
 1919.27  116002.5
 1790.12  123257.1
 1773.28  129288.8
 1792.73  112943.5
       p2p2       
 KB/s in  KB/s out
 1969.73  108269.6
 1885.24  131637.7
 1872.13  114038.4
 1976.50  98306.96
 1933.14  121315.0
 1878.54  115530.3
 1933.15  115191.4
 1977.23  127688.1
 1882.25  110773.9
 2173.17  131108.8
 1834.42  114412.8
 2061.64  132089.6
 2058.41  130151.5
 1919.06  117366.2
 1846.17  128621.3
 1994.93  125208.3
 1906.60  119941.3
 2117.11  125918.9
 1771.03  130718.9
 1862.34  129984.4
 1836.88  137617.9
 2108.16  121218.7
       p2p2       
 KB/s in  KB/s out
 2191.58  121756.2
 1893.91  114730.9
 1779.29  122673.7
 1777.99  112380.4
 2044.56  132743.6
 2114.78  114296.7
 1995.18  119801.5
 1575.93  110771.8
 1727.44  100512.2
 1929.42  118519.6
 1833.72  107408.0
 2035.11  115818.9
 1694.70  115685.2
 1740.12  126601.6
 1789.09  113346.7
 2013.26  120744.9
 2050.46  106143.8
 1948.82  133986.2
 2021.30  125268.4
 1967.57  133563.5
 2049.19  129734.3
 1984.30  145337.3
       p2p2       
 KB/s in  KB/s out
 2015.93  123608.5
 1769.84  120346.3
 2062.35  110922.0
 1916.89  116151.7
 1804.26  127162.0
 1817.19  105783.1
 1833.62  123985.3
 1964.38  121737.8
 2254.74  131706.4
 1729.61  107934.0
 1732.91  127185.9
 1670.53  122497.0
 1909.67  120580.0
 2076.80  117368.8
 2099.39  121437.2
 1798.26  117356.1
 1864.47  132670.7
 1982.57  119844.9
 2155.53  123084.1
 1979.41  114280.5
 1747.56  110436.6
 1800.41  127692.4
       p2p2       
 KB/s in  KB/s out
 1806.93  130883.7
 2143.86  107467.8
 1945.56  114809.6
 1700.41  120319.3
 1896.02  110217.9
 1995.88  117691.9
 1980.63  110192.7
 1818.77  129395.9
 2116.01  113950.3
 1818.09  121471.1
 2070.53  131877.1
 1993.06  127440.9
 2026.65  121319.9
 1797.83  136181.2
 1861.81  126067.9
 1976.99  108976.6
 2106.39  111397.9
 1822.26  124012.8
 1796.08  114854.0
 1667.47  113269.1
 1837.96  121249.3
 2146.38  123591.4
       p2p2       
 KB/s in  KB/s out
 1914.94  128133.4
 1781.11  126664.9
 1986.54  138966.2
 2037.13  112700.6
 2088.24  117769.2
 1819.03  125572.1
 1732.54  121390.5
 1910.79  117457.3
 1944.89  124402.6
 1974.80  128515.9
 1654.81  111892.1
 1751.93  130724.7
 2070.70  119123.7
 2012.97  100902.8
 1929.45  119371.5
 1893.05  127862.7
 1740.54  124780.7
 1718.61  98099.61
 1968.86  125312.6
 1822.63  131613.2
 1765.55  103927.2
 1816.78  118810.6
       p2p2       
 KB/s in  KB/s out
 1851.19  133476.9
 1931.49  117335.0
 1779.66  122319.0
 1877.56  141416.8
 1916.91  142455.6
 1586.05  120294.6
 1873.59  128701.1
 1983.24  110212.4
 1840.57  116651.3
 1979.69  122102.5
 1944.12  122954.2
 1849.02  136459.0
 2020.62  114484.5
 1560.55  120487.8
 1830.48  134907.8
 1831.76  122402.1
 1919.69  135557.9
 1975.29  113424.8
 1574.06  112132.2
 2039.19  128433.5
 1598.54  116494.8
 1905.33  122388.2
       p2p2       
 KB/s in  KB/s out
 1731.13  127445.9
 1937.56  138484.5
 1925.88  138874.8
 1824.30  115768.9
 1816.95  128513.6
 1901.98  129080.7
 1932.68  128391.1
 1895.95  136076.3
 1888.19  131988.3
 1988.63  128345.1
 1765.77  129654.9
 1881.08  130895.8
 1703.04  133008.8
 1842.81  121437.3
 1906.52  138801.6
 1886.44  117942.4
 1899.71  145254.5
 1957.26  134922.7
 1808.04  126904.0
 1978.01  110660.1
 1863.36  118187.7
 1752.70  123298.6
       p2p2       
 KB/s in  KB/s out
 1930.22  104641.2
 1853.53  106367.9
 1758.26  125900.3
 2008.45  126954.0
 2054.59  152261.4
 2044.57  133152.7
 1996.33  118884.4
 1795.77  134898.1
 1834.85  122466.4
 2082.51  118273.4
 1813.17  139948.4
 1848.59  131931.5
 2073.01  125707.8
 1834.06  119163.5
 1784.20  127989.5
 1955.96  124476.2
 1917.15  122310.5
 1945.66  122251.3
 1998.34  125315.2
 1834.35  136708.1
 1870.35  120732.9
 1880.09  117331.0
       p2p2       
 KB/s in  KB/s out
 1916.89  107489.3
 1956.22  111691.5
 1877.41  145247.6
 1883.38  124128.6
 1784.66  127408.3
 1842.75  119497.7
 2087.57  113593.1
 1902.46  115477.6
 1888.57  142161.5
 1838.90  123864.3
 1831.42  123597.5
 1816.20  119704.2
 1842.15  112496.7
 1918.42  125802.7
 1861.65  124554.2
 1880.72  112717.0
 1847.35  112103.4
 1761.59  120873.1
 1841.24  117418.1
 1640.23  123123.1
 1902.44  146094.8
 2181.56  129801.7
       p2p2       
 KB/s in  KB/s out
 2056.61  119333.1
 1835.77  125389.2
 1879.09  140213.9
 2117.06  126213.6
 1907.21  143975.2
 1837.42  120016.7
 1930.03  138622.0
 1774.04  121867.8
 1909.15  137302.5
 1946.42  121599.4
 1736.83  151877.3
 1896.36  109447.9
 1795.89  124352.5
 2074.22  142056.7
 2020.56  137840.5
 1926.33  111042.6
 1812.79  126876.9
 1908.09  136167.9
 1854.25  136122.6
 1873.55  119063.1
 1806.53  125085.3
 1926.80  137561.0
       p2p2       
 KB/s in  KB/s out
 2061.65  130583.2
 1885.31  125666.8
 1935.57  108117.7
 1911.53  124056.4
 1416.14  102434.7
  624.45    613.30
  732.97    704.03
  759.33    669.91
 1474.39  70759.67
 2090.46  135537.3
 1598.43  129042.6
 2040.79  134460.2
 2094.49  132939.2
 1791.65  121532.9
 1890.91  129939.5
 1834.47  127589.2
 1796.43  130602.2
 1884.25  139762.7
 1929.50  118068.2
 1863.60  136490.9
 1855.80  112754.8
 1743.23  136548.3
       p2p2       
 KB/s in  KB/s out
 2049.10  137561.2
 1861.86  127168.3
 1922.59  125089.6
 1889.91  136182.0
 1955.73  141996.2
 2034.02  142290.9
 1911.55  132769.6
 1774.06  132416.1
 1761.68  120663.4
 1869.49  131044.6
 1939.91  122346.7
 1887.98  120106.1
 1939.59  133308.3
 1882.84  109481.3
 2118.22  152025.9
 1872.83  120033.7
 1810.99  125440.1
 1950.58  151877.1
 1993.79  134645.5
 1907.99  127995.5
 1984.16  121914.9
 1952.59  116153.1
       p2p2       
 KB/s in  KB/s out
 1884.84  131304.6
 1703.07  125986.9
 1958.18  121375.5
 1857.43  112577.6
 1635.69  111266.3
 1906.13  127052.5
 1955.96  137183.5
 1914.57  127653.9
 1870.89  122080.1
 1821.78  114211.1
 1958.37  137980.2
 1835.35  144996.3
 2132.75  143956.3
 1822.05  129693.0
 1988.26  127802.1
 1763.72  121395.4
 1673.80  136706.8
 2094.42  123736.3
 1863.15  123632.0
 1881.52  114788.6
 1703.05  125032.1
 1799.48  120627.0
       p2p2       
 KB/s in  KB/s out
 1954.35  154803.4
 1889.66  120813.1
 1773.08  119732.8
 1933.01  125578.4
 1716.76  130285.8
 2119.16  139254.7
 2007.18  129259.1
 1822.71  128714.4
 1631.70  115982.8
 1763.74  118221.0
 2022.28  123692.3
 2043.39  120563.8
 1889.58  131909.5
 1581.19  128110.8
 1634.39  132803.4
 1805.87  130087.8
 2110.54  133843.9
 1961.66  140649.3
 1886.29  130966.7
 1805.06  130045.9
 1862.83  140068.1
 1799.40  142774.7
       p2p2       
 KB/s in  KB/s out
 1960.70  122464.7
 1909.32  135390.8
 1839.32  135942.7
 2089.08  135992.2
 1972.32  133462.6
 1667.64  116307.2
 1902.24  140922.1
 1888.15  127214.5
 1875.57  141868.2
 1817.11  122070.5
 1676.50  114953.9
 1813.21  128429.8
 1915.06  133721.0
 1979.89  144400.4
 1888.76  133830.8
 1747.20  132997.0
 1999.22  128770.1
 1763.11  117282.2
 1911.39  139576.5
 1914.99  114088.5
 1993.10  135999.3
 1913.08  129839.5
       p2p2       
 KB/s in  KB/s out
 1977.72  143358.3
 1829.27  129441.2
 1763.76  141919.8
 1939.01  115787.6
 1808.44  128647.9
 1895.85  121924.7
 1881.65  125852.9
 1982.68  134741.8
 1692.76  122421.2
 1902.06  128834.9
 1977.99  137930.5
 1902.94  118999.6
 1907.01  151687.0
 1697.89  136405.7
 1855.81  125848.6
 1797.16  136089.8
 1918.98  126631.5
 1864.53  131022.1
 1852.02  130648.6
 1932.72  118995.9
 1760.58  119256.0
 2084.34  134124.4
       p2p2       
 KB/s in  KB/s out
 1775.71  128290.3
 1871.25  131778.3
 1764.86  120873.7
 1768.97  141551.6
 2012.39  119196.0
 1925.64  127719.2
 1901.42  137272.1
 1771.25  126509.6
 1900.36  124230.1
 1605.69  112819.2
 1685.88  119561.4
 1671.05  121477.5
 1933.14  143709.0
 2086.40  137321.6
 1822.06  113595.7
 1827.25  136155.2
 1941.30  130845.8
 1789.02  139938.2
 1828.45  138929.2
 1866.67  120933.0
 1987.25  122273.0
 1777.44  121334.8
       p2p2       
 KB/s in  KB/s out
 1858.32  124733.4
 1688.59  132713.7
 1940.24  145866.5
 1965.94  109424.0
 1962.87  128003.7
 1850.57  124019.7
 1887.45  126113.6
 2017.22  141881.4
 1987.42  126978.5
 1902.44  126414.0
 1661.61  118953.1
 1826.66  129297.9
 1816.85  116364.5
 2041.79  137762.7
 1945.19  151922.0
 2017.66  136896.1
 1954.39  149633.1
 1855.09  111592.2
 1998.48  155178.7
 1788.53  133920.9
 1856.59  116587.6
 1819.62  129146.0
       p2p2       
 KB/s in  KB/s out
 1785.61  121335.8
 2122.70  128819.1
 1789.21  137491.3
 1903.55  138181.3
 1798.15  122530.0
 2039.80  139217.1
 1951.69  133601.7
 1886.20  118060.8
 1755.70  126578.6
 1783.23  109543.6
 1936.23  131378.1
 1857.87  129149.6
 1877.15  125182.3
 1862.14  124667.7
 2018.29  140665.0
 2070.87  134777.9
 1961.61  124520.3
 1969.54  126141.7
 1909.06  132492.4
 1844.30  104163.3
 2148.80  133770.6
 1878.02  133984.1
       p2p2       
 KB/s in  KB/s out
 1765.33  106201.9
 1781.77  121800.6
 1946.35  127611.6
 1959.46  132496.3
 2027.14  129285.6
 1956.29  111917.6
 1883.61  128804.4
 1842.68  124043.5
 2123.28  127540.0
 1822.69  140763.2
 1830.51  130055.5
 1932.72  112488.8
 1897.27  134433.2
 2174.28  135604.9
 1985.45  137469.6
 1839.88  118610.9
 2008.44  122389.5
 2000.31  114174.0
 1833.55  131172.9
 1987.44  114402.0
 2093.07  135385.8
 1853.56  128362.4
       p2p2       
 KB/s in  KB/s out
 2021.05  122459.5
 2033.61  136294.9
 1878.73  109107.0
 2023.87  128653.1
 1768.95  124372.3
 1807.07  123524.9
 2130.99  129879.7
 1927.85  139917.6
 1660.23  114402.2
 1668.30  119683.4
 2055.38  144305.3
 2066.06  122944.9
 2074.97  122530.7
 2055.13  130289.0
 1922.77  139086.1
 2071.95  135199.3
 2131.34  117670.5
 1984.92  130524.6
 2045.72  143345.0
 1872.63  123164.9
 1915.64  141788.3
 2240.00  126568.3
       p2p2       
 KB/s in  KB/s out
 2146.83  131896.5
 1949.36  132677.2
 2157.36  116903.0
 1972.91  109869.2
 2183.24  131612.9
 2052.06  117800.0
 1869.59  104216.0
 1696.46  133488.6
 2078.58  126195.6
 2084.68  137641.3
 2157.53  123226.1
 1900.79  120389.8
 1957.15  131780.6
 1987.88  111440.8
 2240.19  120274.1
 1656.00  86469.12
 2097.78  143668.8
 1879.74  121092.6
 2085.32  132882.7
 2269.45  144943.7
 2178.61  114377.1
 1861.65  129863.8
       p2p2       
 KB/s in  KB/s out
 1891.62  122095.1
 1994.32  117109.4
 2125.90  140515.8
 1975.68  109000.3
 1887.08  126607.0
 1812.06  127792.1
 1895.33  103094.7
 2110.56  144485.0
 2274.50  120293.3
 1753.14  127930.3
 1868.27  133341.8
 2170.76  136166.5
 2097.48  101929.8
 2001.41  130041.3
 2117.71  116101.4
 1877.65  115773.1
 2038.34  134181.7
 2335.41  121089.9
 1976.18  122979.1
 1691.86  107309.9
 2208.73  124774.3
 1893.46  119747.8
       p2p2       
 KB/s in  KB/s out
 1956.18  131377.8
 2256.62  124165.5
 2073.40  121808.5
 1896.84  96794.91
 1930.70  127913.9
 2248.29  122610.8
 1856.53  112319.1
 1857.77  132104.1
 1942.80  117918.9
 1913.58  129519.5
 2228.84  117627.6
 2213.61  130209.7
 2019.60  118389.9
 1859.56  133049.2
 2037.29  120360.7
 2111.64  136849.9
 1962.45  110332.4
 1891.00  127611.5
 1833.13  117645.8
 1984.57  139059.7
 2627.20  131320.6
 1910.12  128919.1
       p2p2       
 KB/s in  KB/s out
  804.89    799.48
  709.05    655.21
  919.68    762.49
  969.08    833.14
  780.80    575.87
  813.08    791.67
  618.66    592.17
  738.85    736.62
  738.09  18025.67
 1837.49  79534.78
 1900.77  131226.2
 1726.69  101018.1
 2071.35  112235.6
 2355.73  120039.6
 2283.78  143794.7
 1938.10  170354.8
 1828.20  107092.0
 2315.99  118243.2
 2315.11  123408.7
 2203.67  143175.2
 1807.16  120304.8
 1979.23  139299.3
       p2p2       
 KB/s in  KB/s out
 2063.41  122993.0
 2440.37  124274.5
 2225.49  116149.0
 1870.46  143806.0
 2046.50  136599.2
 2122.01  132818.3
 2059.54  123739.6
 2579.97  142598.0
 1974.98  129594.8
 1722.88  130222.3
 2335.81  127701.5
 2828.89  133777.1
 1715.53  119743.9
 1962.58  122692.1
 1966.20  128594.9
 1898.89  123113.5
 2519.58  132993.3
 2495.61  130618.5
 1812.55  119901.3
 1928.80  138972.1
 2142.84  133393.8
 2829.08  139576.4
       p2p2       
 KB/s in  KB/s out
 2046.59  120181.4
 1856.14  121050.9
 1863.53  128677.8
 1948.38  118606.6
 2530.49  139914.6
 2482.95  113299.7
 1759.67  108896.7
 1889.48  123758.5
 2306.22  122369.4
 2973.91  127170.1
 1777.52  104128.5
