Linux 3.19.0-25-generic (dss-storage-1) 	10/27/2015 	_x86_64_	(24 CPU)

08:21:01 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:21:02 PM  all   14.60    0.00    3.58    0.18    0.00    0.63    0.00    0.00    0.00   81.00
08:21:03 PM  all   15.51    0.00    3.28    0.32    0.00    0.55    0.00    0.00    0.00   80.34
08:21:04 PM  all   16.08    0.00    4.90    0.23    0.00    1.11    0.00    0.00    0.00   77.68
08:21:05 PM  all   16.15    0.00    5.09    0.09    0.00    0.60    0.00    0.00    0.00   78.07
08:21:06 PM  all   14.40    0.00    3.47    0.27    0.00    0.59    0.00    0.00    0.00   81.26
08:21:07 PM  all   14.06    0.00    4.04    0.37    0.00    0.41    0.00    0.00    0.00   81.11
08:21:08 PM  all   15.88    0.00    3.85    0.51    0.00    0.84    0.00    0.00    0.00   78.92
08:21:09 PM  all   14.73    0.00    3.87    0.23    0.05    0.64    0.00    0.00    0.00   80.49
08:21:10 PM  all   16.34    0.00    5.07    0.47    0.00    1.21    0.00    0.00    0.00   76.91
08:21:11 PM  all   14.91    0.00    3.67    0.36    0.05    0.54    0.00    0.00    0.00   80.47
08:21:12 PM  all   15.77    0.00    5.12    0.09    0.00    0.92    0.00    0.00    0.00   78.09
08:21:13 PM  all   14.60    0.00    3.58    0.28    0.05    0.70    0.00    0.00    0.00   80.79
08:21:14 PM  all   15.41    0.00    3.39    0.41    0.00    0.78    0.00    0.00    0.00   80.00
08:21:15 PM  all   14.68    0.00    2.86    0.32    0.00    0.41    0.00    0.00    0.00   81.73
08:21:16 PM  all   13.92    0.00    4.44    0.46    0.00    1.02    0.00    0.00    0.00   80.16
08:21:17 PM  all   15.69    0.00    4.35    0.41    0.00    0.59    0.00    0.00    0.00   78.96
08:21:18 PM  all   14.74    0.00    3.70    0.32    0.00    1.02    0.00    0.00    0.00   80.22
08:21:19 PM  all   15.88    0.00    5.06    0.28    0.00    0.83    0.00    0.00    0.00   77.96
08:21:20 PM  all   16.73    0.00    4.88    2.28    0.05    0.68    0.00    0.00    0.00   75.39
08:21:21 PM  all   16.00    0.00    4.00    2.02    0.00    0.55    0.00    0.00    0.00   77.43
08:21:22 PM  all   16.33    0.00    5.47    0.42    0.00    0.97    0.00    0.00    0.00   76.81
08:21:23 PM  all   16.58    0.00    3.24    0.23    0.00    0.55    0.00    0.00    0.00   79.40
08:21:24 PM  all   15.95    0.00    4.72    0.27    0.00    0.82    0.00    0.00    0.00   78.23
08:21:25 PM  all   16.03    0.00    3.44    0.37    0.00    0.82    0.00    0.00    0.00   79.34
08:21:26 PM  all   15.07    0.00    3.76    0.46    0.00    0.83    0.00    0.00    0.00   79.88
08:21:27 PM  all   15.36    0.00    3.49    0.18    0.00    0.55    0.00    0.00    0.00   80.41
08:21:28 PM  all   17.16    0.00    4.68    0.28    0.05    1.10    0.00    0.00    0.00   76.73
08:21:29 PM  all   14.93    0.00    3.88    0.14    0.00    0.74    0.00    0.00    0.00   80.31
08:21:30 PM  all   15.60    0.00    4.38    0.28    0.00    0.88    0.00    0.00    0.00   78.85
08:21:31 PM  all   15.56    0.00    4.32    0.46    0.00    0.73    0.00    0.00    0.00   78.93
08:21:32 PM  all   15.61    0.00    4.41    0.37    0.00    0.78    0.00    0.00    0.00   78.83
08:21:33 PM  all   16.15    0.00    3.97    0.32    0.00    0.51    0.00    0.00    0.00   79.05
08:21:34 PM  all   16.36    0.00    4.43    0.37    0.00    0.75    0.00    0.00    0.00   78.10
08:21:35 PM  all   15.23    0.00    4.97    0.32    0.00    1.02    0.00    0.00    0.00   78.46
08:21:36 PM  all   15.12    0.00    4.13    0.46    0.00    0.51    0.00    0.00    0.00   79.78
08:21:37 PM  all   16.17    0.00    4.77    0.23    0.00    0.83    0.00    0.00    0.00   77.99
08:21:38 PM  all   14.13    0.00    3.48    0.27    0.00    0.46    0.00    0.00    0.00   81.66
08:21:39 PM  all   17.27    0.00    5.18    0.05    0.05    1.12    0.00    0.00    0.00   76.34
08:21:40 PM  all   15.26    0.00    3.83    0.32    0.00    0.87    0.00    0.00    0.00   79.73
08:21:41 PM  all   16.55    0.00    4.26    0.46    0.00    1.05    0.00    0.00    0.00   77.67
08:21:42 PM  all   15.65    0.00    3.90    0.28    0.00    0.78    0.00    0.00    0.00   79.39
08:21:43 PM  all   16.22    0.00    4.51    0.18    0.00    0.64    0.00    0.00    0.00   78.45
08:21:44 PM  all   16.14    0.00    4.49    1.02    0.00    0.60    0.00    0.00    0.00   77.75
08:21:45 PM  all   14.88    0.00    3.64    0.41    0.00    0.60    0.00    0.00    0.00   80.46
08:21:46 PM  all   15.80    0.00    4.69    0.46    0.00    0.60    0.00    0.00    0.00   78.46
08:21:47 PM  all   15.25    0.00    4.23    0.41    0.00    0.68    0.00    0.00    0.00   79.43
08:21:48 PM  all   16.59    0.00    5.31    0.33    0.00    0.61    0.00    0.00    0.00   77.16
08:21:49 PM  all   14.90    0.00    4.17    0.83    0.00    0.46    0.00    0.00    0.00   79.64
08:21:50 PM  all   16.13    0.00    4.91    0.14    0.00    0.94    0.00    0.00    0.00   77.89
08:21:51 PM  all   14.74    0.00    3.02    0.23    0.00    0.59    0.00    0.00    0.00   81.42
08:21:52 PM  all   15.93    0.00    4.49    0.46    0.05    0.56    0.00    0.00    0.00   78.52
08:21:53 PM  all   14.93    0.00    4.12    0.37    0.00    0.60    0.00    0.00    0.00   79.99
08:21:54 PM  all   14.12    0.00    3.20    0.64    0.00    0.37    0.00    0.00    0.00   81.67
08:21:55 PM  all   16.88    0.00    4.42    0.32    0.00    0.92    0.00    0.00    0.00   77.46
08:21:56 PM  all   16.02    0.00    4.41    0.46    0.05    0.78    0.00    0.00    0.00   78.29
08:21:57 PM  all   15.56    0.00    3.76    0.28    0.00    1.10    0.00    0.00    0.00   79.29
08:21:58 PM  all   14.91    0.00    4.40    0.18    0.00    0.73    0.00    0.00    0.00   79.77
