Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,write,write,write,write,write,write,write,Min-Version,Version,Max-Version
11:57:31,9903,633792000,57.98,55.81,1963.08,125637319.77,100%,0,0,0
11:57:36,8800,563200000,68.17,65.58,1729.5,110688066.67,100%,1,1,1
11:57:41,7921,506944000,68.74,67.09,1717.44,109916458.8,100%,2,2,2
11:57:46,8223,526272000,68.98,67.99,1914.74,122543242.19,100%,3,3,3
11:57:51,7206,461184000,68.85,68.06,1654.25,105872293.48,100%,4,4,4
11:57:56,8235,527040000,68.34,67.75,2038.4,130457731.97,100%,5,5,5
11:58:01,8811,563904000,69.3,68.92,1965.5,125792272.51,99.99%,6,6,6
11:58:06,8968,573952000,68.88,68.5,1892.55,121123311.48,100%,7,7,7
11:58:11,9079,581056000,68.76,68.44,1866.71,119469488.37,100%,8,8,8
11:58:16,9258,592512000,70.35,70.03,1871.11,119750902.84,100%,9,9,9
11:58:21,9600,614400000,67.51,67.21,1922.35,123030140.55,100%,10,10,10
11:58:26,7991,511424000,65.8,65.49,1948.64,124712673.72,100%,11,11,11
11:58:31,109,6976000,66.33,66.06,30.08,1924841.9,100%,12,12,12
