Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,write,write,write,write,write,write,write,Min-Version,Version,Max-Version
11:55:31,3514,224896000,45.76,45.38,697.94,44668273.37,100%,0,0,0
11:55:36,3396,217344000,45.78,45.44,675.9,43257466.25,100%,1,1,1
11:55:41,3317,212288000,47.03,46.73,673.58,43108855.31,100%,2,2,2
11:55:46,3023,193472000,44.79,44.45,624.29,39954759.22,100%,3,3,3
11:55:51,3651,233664000,44.32,44,825.11,52807062.38,100%,4,4,4
11:55:56,3639,232896000,42.7,42.38,724.58,46373394.49,100%,5,5,5
11:56:01,3617,231488000,43,42.69,741.97,47486378.91,100%,6,6,6
11:56:06,3296,210944000,42.56,42.25,680.9,43577876.17,100%,7,7,7
11:56:11,3330,213120000,43.63,43.29,758.04,48514479.67,100%,8,8,8
11:56:16,2722,174208000,44.23,43.92,609.74,39023663.66,100%,9,9,9
11:56:21,3036,194304000,44.71,44.41,778.16,49802174.16,100%,10,10,10
11:56:26,3393,217152000,44.03,43.72,837.9,53625540.37,100%,11,11,11
