Stage,Op-Name,Op-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,60%-ResTime,80%-ResTime,90%-ResTime,95%-ResTime,99%-ResTime,100%-ResTime,Throughput,Bandwidth,Succ-Ratio,Status,Detailed Status
s1-cleanup,cleanup-delete,cleanup,5000,0,18.83,18.83,20,20,30,40,90,730,53.05,0,100%,completed,waiting @ 2015-11-07 12:32:37,booting @ 2015-11-07 12:32:37,submitting @ 2015-11-07 12:32:35,authing @ 2015-11-07 12:32:35,launching @ 2015-11-07 12:32:35,running @ 2015-11-07 12:32:35,closing @ 2015-11-07 12:34:10,completed @ 2015-11-07 12:34:10
s2-dispose,dispose-delete,dispose,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,completed,waiting @ 2015-11-07 12:32:37,booting @ 2015-11-07 12:34:12,submitting @ 2015-11-07 12:34:11,authing @ 2015-11-07 12:34:11,launching @ 2015-11-07 12:34:11,running @ 2015-11-07 12:34:11,closing @ 2015-11-07 12:34:41,completed @ 2015-11-07 12:34:41
