Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,write,write,write,write,write,write,write,Min-Version,Version,Max-Version
12:54:19,0,0,N/A,N/A,0,0,N/A,0,0,0
12:54:24,6,98304000,929.5,701.67,1.08,17626681.01,100%,1,1,1
12:54:29,7,114688000,733,576.14,1.36,22351978.17,100%,2,2,2
12:54:34,8,131072000,672.38,502.88,1.49,24358297.71,100%,3,3,3
12:54:39,7,114688000,857.71,718.71,1.17,19098751.04,100%,4,4,4
12:54:44,8,131072000,655.25,517.25,1.53,24999427.81,100%,5,5,5
12:54:49,7,114688000,617.71,468.86,1.26,20649621.89,87.5%,6,6,6
12:54:54,8,131072000,679.88,493.38,1.47,24098547.53,100%,7,7,7
12:54:59,9,147456000,641.78,463.33,1.56,25520249.22,100%,8,8,8
12:55:04,8,131072000,676.12,551.62,1.48,24227726.43,100%,9,9,9
12:55:09,7,114688000,732.29,611.57,1.35,22051144.01,87.5%,10,10,10
12:55:14,9,147456000,607.44,494.89,1.65,26967081.2,100%,11,11,11
12:55:19,0,0,N/A,N/A,0,0,N/A,12,12,12
12:55:24,7,114688000,784.14,662.14,2.55,41788303.88,100%,13,13,13
12:55:29,7,114688000,761.57,644.14,1.31,21513412.12,100%,14,14,14
12:55:34,7,114688000,786.29,629,1.27,20837209.3,100%,15,15,15
12:55:39,9,147456000,623.89,499.56,1.6,26261086.38,100%,16,16,16
12:55:44,8,131072000,635.12,526.38,1.57,25796496.75,100%,17,17,17
12:55:49,7,114688000,829.14,643.86,1.21,19760165.4,100%,18,18,18
12:55:54,9,147456000,576.78,391.89,1.73,28400616.33,100%,19,19,19
12:55:59,7,114688000,714.71,547.29,1.4,22923845.69,100%,20,20,20
12:56:04,9,147456000,606.22,433.56,1.65,27021440.35,100%,21,21,21
12:56:09,8,131072000,677,511.12,1.48,24196418.68,100%,22,22,22
12:56:14,0,0,N/A,N/A,0,0,N/A,23,23,23
12:56:19,0,0,N/A,N/A,0,0,N/A,24,24,24
