Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,write,write,write,write,write,write,write,Min-Version,Version,Max-Version
12:56:24,0,0,N/A,N/A,0,0,N/A,0,0,0
12:56:29,2,131072000,4588.5,1179.5,0.22,14281106.99,100%,1,1,1
12:56:34,0,0,N/A,N/A,0,0,N/A,2,2,2
12:56:39,3,196608000,2302.67,389,0.87,56921829.76,100%,3,3,3
12:56:44,3,196608000,2399.67,741.33,0.42,27310459.79,100%,4,4,4
12:56:49,2,131072000,2630.5,684.5,0.38,24909160.02,100%,5,5,5
12:56:54,2,131072000,2772,666,0.36,23642135.64,100%,6,6,6
12:56:59,0,0,N/A,N/A,0,0,N/A,7,7,7
12:57:04,3,196608000,2657,808.67,0.75,49324636.23,100%,8,8,8
12:57:09,2,131072000,2661,975,0.38,24628335.21,100%,9,9,9
12:57:14,3,196608000,2291,547.67,0.44,28601687.52,100%,10,10,10
12:57:19,0,0,N/A,N/A,0,0,N/A,11,11,11
12:57:24,3,196608000,2057.33,629.67,0.92,60532019.7,60%,12,12,12
12:57:29,3,196608000,2240.33,581,0.44,29002507.74,75%,13,13,13
12:57:34,3,196608000,2279,631,0.44,28752266.74,100%,14,14,14
12:57:39,2,131072000,2667.5,756.5,0.37,24568322.4,100%,15,15,15
12:57:44,3,196608000,1771.67,552.33,0.56,36984198.65,100%,16,16,16
12:57:49,0,0,N/A,N/A,0,0,N/A,17,17,17
12:57:54,0,0,N/A,N/A,0,0,N/A,18,18,18
12:57:59,0,0,N/A,N/A,0,0,N/A,19,19,19
12:58:04,0,0,N/A,N/A,0,0,N/A,20,20,20
12:58:09,0,0,N/A,N/A,0,0,N/A,21,21,21
12:58:14,0,0,N/A,N/A,0,0,N/A,22,22,22
12:58:19,1,65536000,30654,506,0.23,14965485.74,100%,23,23,23
12:58:24,0,0,N/A,N/A,0,0,N/A,24,24,24
