       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1218.42   1688.12
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1037.30   1517.94
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1062.74   1556.09
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1091.34   1554.49
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1149.53   1574.50
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1207.12   1766.00
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1118.81   1574.24
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    947.98   1416.95
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1059.12   1535.98
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1194.56   1705.05
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1223.38   1742.19
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1105.13   1570.12
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1243.94   1704.66
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1226.87   1662.49
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1037.84   1501.81
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1059.40   1503.32
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1182.78   1646.53
    0.00      0.00      0.00      0.00      0.00      0.00      0.78      0.00      0.00      0.00   1094.27   1588.86
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1156.48   1609.06
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    994.68   1500.65
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1205.22   1668.83
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1150.19   1665.76
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1100.48   1505.19
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1108.51   1571.03
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1189.71   1600.31
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1114.31   1532.88
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1185.15   1673.07
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    953.13   1385.67
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1052.94   1498.34
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1091.25   1567.70
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1356.06   1811.18
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1207.13   1666.52
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1285.01   1815.78
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1298.58   1720.81
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1217.84   1720.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1016.38   1488.46
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1188.08   1700.47
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1441.44   1990.24
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1147.61   1601.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1161.94   1574.52
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1030.40   1512.82
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1055.56   1510.22
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1113.60   1622.64
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1211.73   1753.59
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1276.97   1750.46
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1352.59   1802.91
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1172.51   1610.34
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1223.36   1674.45
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1267.64   1773.62
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1281.18   1768.49
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    986.59   1410.28
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1102.84   1537.76
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1040.16   1491.29
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1101.71   1552.55
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1239.45   1702.56
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1121.37   1590.47
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1237.09   1749.47
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1150.53   1644.98
    0.00      0.00      0.00      0.00      0.00      0.00      0.33      0.00      0.00      0.00   1118.19   1616.71
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1128.78   1602.63
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1236.44   1697.60
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00   1051.98   1544.58
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1383.08   1786.41
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1196.55   1637.95
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1376.68   1951.35
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1204.26   1635.61
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1170.00   1599.43
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1040.57   1517.81
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00   1234.01   1696.95
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1067.12   1522.85
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    961.80   1454.87
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1178.07   1693.52
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1160.34   1580.24
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1087.94   1482.06
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1089.18   1583.41
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1144.38   1561.37
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1172.98   1674.36
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1098.18   1587.48
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1075.61   1519.65
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1249.14   1723.14
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1389.62   1838.83
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1128.12   1658.80
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    946.91   1346.30
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1103.07   1630.95
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1178.73   1598.91
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1130.41   1618.55
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    922.56   1362.40
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1175.80   1658.79
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1296.69   1759.13
