Linux 3.19.0-25-generic (dss-storage-1) 	10/27/2015 	_x86_64_	(24 CPU)

07:48:08 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:48:09 PM  all   37.82    0.00    6.89    0.32    0.00    0.55    0.00    0.00    0.00   54.42
07:48:10 PM  all   36.89    0.00    7.58    0.28    0.00    0.97    0.00    0.00    0.00   54.28
07:48:11 PM  all   38.19    0.00    7.32    0.14    0.00    1.11    0.00    0.00    0.00   53.25
07:48:12 PM  all   37.99    0.00    7.40    0.32    0.00    0.74    0.00    0.00    0.00   53.54
07:48:13 PM  all   35.48    0.00    7.85    0.23    0.00    1.10    0.00    0.00    0.00   55.34
07:48:14 PM  all   35.11    0.00    6.91    0.37    0.00    0.70    0.00    0.00    0.00   56.91
07:48:15 PM  all   35.35    0.00    6.34    0.28    0.00    0.69    0.00    0.00    0.00   57.33
07:48:16 PM  all   30.80    0.00    7.59    0.14    0.00    0.74    0.00    0.00    0.00   60.73
07:48:17 PM  all   33.96    0.00    8.05    0.51    0.00    0.87    0.00    0.00    0.00   56.60
07:48:18 PM  all   29.25    0.00    6.26    1.11    0.00    0.78    0.00    0.00    0.00   62.60
07:48:19 PM  all   30.02    0.00    6.40    0.51    0.00    0.65    0.00    0.00    0.00   62.42
07:48:20 PM  all   28.01    0.00    6.59    0.28    0.00    0.93    0.00    0.00    0.00   64.19
07:48:21 PM  all   27.54    0.00    5.24    0.14    0.00    0.51    0.00    0.00    0.00   66.57
07:48:22 PM  all   30.29    0.00    6.12    0.47    0.00    0.98    0.00    0.00    0.00   62.13
07:48:23 PM  all   25.46    0.00    6.00    0.43    0.00    0.52    0.00    0.00    0.00   67.60
07:48:24 PM  all   27.53    0.00    6.33    0.28    0.00    0.89    0.00    0.00    0.00   64.96
07:48:25 PM  all   29.21    0.00    6.67    0.05    0.00    0.88    0.00    0.00    0.00   63.19
07:48:26 PM  all   28.97    0.00    6.56    0.09    0.05    0.69    0.00    0.00    0.00   63.63
07:48:27 PM  all   28.06    0.00    6.00    0.14    0.00    0.65    0.00    0.00    0.00   65.15
07:48:28 PM  all   32.24    0.00    6.95    0.37    0.00    0.79    0.00    0.00    0.00   59.66
07:48:29 PM  all   32.86    0.00    6.71    0.23    0.00    0.85    0.00    0.00    0.00   59.34
07:48:30 PM  all   30.25    0.00    6.83    0.42    0.00    0.65    0.00    0.00    0.00   61.85
07:48:31 PM  all   33.24    0.00    8.14    0.14    0.00    1.07    0.00    0.00    0.00   57.42
07:48:32 PM  all   28.78    0.00    7.16    1.76    0.00    0.55    0.00    0.00    0.00   61.76
07:48:33 PM  all   28.55    0.00    6.47    3.40    0.00    0.75    0.00    0.00    0.00   60.83
07:48:34 PM  all   26.54    0.00    7.09    0.79    0.00    0.61    0.00    0.00    0.00   64.97
07:48:35 PM  all   29.71    0.00    6.62    0.19    0.00    0.69    0.00    0.00    0.00   62.80
07:48:36 PM  all   30.84    0.00    6.86    0.14    0.00    0.79    0.00    0.00    0.00   61.36
07:48:37 PM  all   31.65    0.00    7.28    0.23    0.00    0.88    0.00    0.00    0.00   59.96
07:48:38 PM  all   32.91    0.00    8.17    0.33    0.00    1.17    0.00    0.00    0.00   57.42
07:48:39 PM  all   29.33    0.00    5.29    0.28    0.00    0.84    0.00    0.00    0.00   64.27
07:48:40 PM  all   30.94    0.00    5.61    0.28    0.00    0.70    0.00    0.00    0.00   62.48
07:48:41 PM  all   29.83    0.00    5.94    0.33    0.00    0.61    0.00    0.00    0.00   63.30
07:48:42 PM  all   31.55    0.00    7.15    0.23    0.00    0.70    0.00    0.00    0.00   60.37
07:48:43 PM  all   30.29    0.00    6.79    0.33    0.00    0.74    0.00    0.00    0.00   61.84
07:48:44 PM  all   29.45    0.00    5.54    0.23    0.00    0.80    0.00    0.00    0.00   63.97
07:48:45 PM  all   31.03    0.00    6.01    0.14    0.00    0.61    0.00    0.00    0.00   62.21
07:48:46 PM  all   26.56    0.00    5.94    0.19    0.00    0.74    0.00    0.00    0.00   66.57
07:48:47 PM  all   28.51    0.00    8.21    0.32    0.00    0.70    0.00    0.00    0.00   62.26
07:48:48 PM  all   26.68    0.00    6.26    0.41    0.00    0.60    0.00    0.00    0.00   66.05
07:48:49 PM  all   30.22    0.00    6.84    0.55    0.05    0.55    0.00    0.00    0.00   61.78
07:48:50 PM  all   26.66    0.00    5.84    0.42    0.00    0.56    0.00    0.00    0.00   66.53
07:48:51 PM  all   26.99    0.00    6.24    0.28    0.00    1.16    0.00    0.00    0.00   65.33
07:48:52 PM  all   27.57    0.00    5.72    0.37    0.00    0.60    0.00    0.00    0.00   65.74
07:48:53 PM  all   27.58    0.00    5.85    0.23    0.00    0.51    0.00    0.00    0.00   65.83
07:48:54 PM  all   28.10    0.00    5.80    0.28    0.00    0.61    0.00    0.00    0.00   65.22
07:48:55 PM  all   30.62    0.00    6.09    0.19    0.00    0.66    0.00    0.00    0.00   62.45
07:48:56 PM  all   33.78    0.00    6.29    0.19    0.00    0.65    0.00    0.00    0.00   59.09
07:48:57 PM  all   31.01    0.00    6.74    0.32    0.00    1.19    0.00    0.00    0.00   60.73
07:48:58 PM  all   35.13    0.00    6.91    0.28    0.00    1.16    0.00    0.00    0.00   56.52
07:48:59 PM  all   35.48    0.00    7.49    0.28    0.00    0.88    0.00    0.00    0.00   55.87
07:49:00 PM  all   31.36    0.00    6.79    0.37    0.00    0.87    0.00    0.00    0.00   60.61
07:49:01 PM  all   28.40    0.00    6.64    0.23    0.00    0.41    0.00    0.00    0.00   64.32
07:49:02 PM  all   28.71    0.00    6.91    3.07    0.00    0.60    0.00    0.00    0.00   60.71
07:49:03 PM  all   30.51    0.00    6.94    1.15    0.00    1.24    0.00    0.00    0.00   60.16
07:49:04 PM  all   32.28    0.00    7.33    1.28    0.00    1.74    0.00    0.00    0.00   57.37
07:49:05 PM  all   29.66    0.00    6.76    0.23    0.00    0.56    0.00    0.00    0.00   62.80
07:49:06 PM  all   30.90    0.00    6.68    0.32    0.05    0.74    0.00    0.00    0.00   61.30
07:49:07 PM  all   32.30    0.00    7.67    0.37    0.00    0.65    0.00    0.00    0.00   59.01
07:49:08 PM  all   32.85    0.00    6.49    0.23    0.00    0.75    0.00    0.00    0.00   59.68
07:49:09 PM  all   30.94    0.00    6.94    0.33    0.00    0.93    0.00    0.00    0.00   60.86
07:49:10 PM  all   32.24    0.00    6.06    0.19    0.05    0.69    0.00    0.00    0.00   60.78
07:49:11 PM  all   31.44    0.00    7.06    0.27    0.00    0.60    0.00    0.00    0.00   60.63
07:49:12 PM  all   31.47    0.00    6.74    0.18    0.00    0.60    0.00    0.00    0.00   61.01
07:49:13 PM  all   31.43    0.00    6.60    0.09    0.00    0.60    0.00    0.00    0.00   61.27
07:49:14 PM  all   34.24    0.00    7.79    0.28    0.05    0.79    0.00    0.00    0.00   56.86
07:49:15 PM  all   33.53    0.00    6.83    0.28    0.05    0.60    0.00    0.00    0.00   58.72
07:49:16 PM  all   28.51    0.00    6.13    0.28    0.00    0.60    0.00    0.00    0.00   64.49
07:49:17 PM  all   28.03    0.00    6.80    0.37    0.00    0.55    0.00    0.00    0.00   64.25
07:49:18 PM  all   28.75    0.00    5.71    0.66    0.00    0.80    0.00    0.00    0.00   64.09
07:49:19 PM  all   32.73    0.00    7.11    0.32    0.00    0.74    0.00    0.00    0.00   59.10
07:49:20 PM  all   30.92    0.00    6.37    0.14    0.00    0.84    0.00    0.00    0.00   61.74
07:49:21 PM  all   30.29    0.00    6.13    0.37    0.00    0.55    0.00    0.00    0.00   62.66
07:49:22 PM  all   32.98    0.00    5.91    0.23    0.00    0.47    0.00    0.00    0.00   60.42
07:49:23 PM  all   33.15    0.00    6.78    0.28    0.00    0.51    0.00    0.00    0.00   59.29
07:49:24 PM  all   31.06    0.00    6.41    0.37    0.00    1.07    0.00    0.00    0.00   61.10
07:49:25 PM  all   30.51    0.00    5.74    0.32    0.00    0.65    0.00    0.00    0.00   62.78
07:49:26 PM  all   34.28    0.00    6.72    0.28    0.00    0.47    0.00    0.00    0.00   58.26
07:49:27 PM  all   34.76    0.00    6.80    0.32    0.00    0.87    0.00    0.00    0.00   57.24
07:49:28 PM  all   31.52    0.00    5.91    0.32    0.00    0.60    0.00    0.00    0.00   61.65
07:49:29 PM  all   32.75    0.00    6.81    0.28    0.00    0.56    0.00    0.00    0.00   59.61
07:49:30 PM  all   34.01    0.00    8.07    0.14    0.00    1.11    0.00    0.00    0.00   56.66
