       p2p2       
 KB/s in  KB/s out
  582.32    582.98
  287.13    287.55
  505.22    511.35
  554.78    553.75
  601.87    580.56
  479.18    435.53
  675.38    639.88
  440.24    397.72
  563.08    558.40
  683.12    614.63
  496.25    430.59
  688.13    636.02
  507.01    489.92
  813.11    765.94
  578.92    513.42
  552.45    509.82
  569.77    518.71
  369.02    343.70
  726.22    681.83
  696.51    696.26
  556.86    472.79
  668.94    608.16
       p2p2       
 KB/s in  KB/s out
  736.98    680.58
  400.31    367.07
  686.98    616.25
  600.08    509.76
  587.28    544.31
  555.89    533.88
  516.49    527.11
  532.49    455.60
  710.40    611.26
  487.24    432.22
  630.34    581.47
  489.40    477.37
  326.25    287.05
  782.36    548.55
 1257.27    640.38
 1337.88   1439.09
 1632.39   1515.10
 1158.07    613.61
 1640.30   1265.63
 1419.64   1050.77
 1290.85   1257.91
 1420.77   1593.79
       p2p2       
 KB/s in  KB/s out
 1074.83    614.37
 1486.74   1481.22
 1360.18   1313.42
 1484.09   1333.63
 1282.44    908.74
 1347.30   1170.68
 1523.57   1332.63
  993.24    960.57
  971.65    509.40
 1264.86    658.96
 1230.54    877.56
 1349.06    755.68
 1479.58   1008.53
 1308.11    971.56
 1161.92    772.77
 1438.08   1048.90
 1104.59   1064.04
 1512.23   1161.15
 1077.13    650.87
 1774.97   1076.20
 1354.63   1399.27
 1283.30   1149.57
       p2p2       
 KB/s in  KB/s out
 1646.67   1749.07
 1381.43    808.80
 1537.46    893.77
 1763.74   1626.45
 1513.54   1562.56
 1419.13    827.85
  834.64    524.53
 1338.70   1358.78
 1521.85   1094.73
 1372.93    766.34
 1521.81   1760.40
 1053.60    867.70
 1541.79   1169.75
 1587.32   1562.24
 1614.39   1532.06
 1229.62    893.47
 1805.94   1625.56
 1405.65   1192.66
 1603.70   1170.11
 1336.48   1046.99
 1659.16   1128.49
 1457.56    925.58
       p2p2       
 KB/s in  KB/s out
 1433.18   1214.32
 1313.52   1072.58
 1344.59   1112.74
 1534.86   1107.07
 1544.83   1062.54
 1467.58    996.72
 1706.70   1313.32
 1200.80    798.43
 1592.30   1390.48
  679.41    432.18
 1806.30   1907.93
 1476.24   1640.95
