Linux 3.19.0-25-generic (dss-storage-1) 	10/24/2015 	_x86_64_	(24 CPU)

06:04:38 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:04:39 PM  all    1.55    0.00    1.33    0.00    0.00    0.53    0.00    0.00    0.00   96.60
06:04:40 PM  all    1.08    0.00    1.12    0.00    0.00    0.26    0.00    0.00    0.00   97.53
06:04:41 PM  all    1.01    0.00    1.01    0.13    0.00    0.48    0.00    0.00    0.00   97.36
06:04:42 PM  all    1.30    0.00    1.60    0.09    0.00    0.52    0.00    0.00    0.00   96.50
06:04:43 PM  all    1.57    0.00    1.48    0.44    0.00    0.87    0.00    0.00    0.00   95.65
06:04:44 PM  all    2.14    0.00    1.40    0.44    0.04    0.26    0.00    0.00    0.00   95.72
06:04:45 PM  all    2.10    0.00    2.01    0.48    0.00    1.05    0.00    0.00    0.00   94.36
06:04:46 PM  all    1.60    0.00    1.13    0.52    0.00    0.26    0.00    0.00    0.00   96.49
06:04:47 PM  all    1.54    0.00    1.41    0.22    0.00    0.84    0.00    0.00    0.00   96.00
06:04:48 PM  all    1.62    0.00    1.62    0.44    0.00    0.70    0.00    0.00    0.00   95.62
06:04:49 PM  all    1.70    0.00    1.62    0.44    0.00    0.48    0.00    0.00    0.00   95.76
06:04:50 PM  all    1.79    0.00    1.48    0.48    0.00    0.65    0.00    0.00    0.00   95.60
06:04:51 PM  all    1.67    0.00    1.41    0.22    0.00    0.93    0.00    0.00    0.00   95.77
06:04:52 PM  all    2.47    0.00    2.47    0.48    0.00    1.37    0.00    0.00    0.00   93.22
06:04:53 PM  all    2.14    0.00    1.44    0.39    0.09    0.26    0.00    0.00    0.00   95.68
06:04:54 PM  all    1.41    0.00    1.46    0.26    0.00    0.31    0.00    0.00    0.00   96.56
06:04:55 PM  all    1.83    0.00    1.35    0.48    0.00    0.57    0.00    0.00    0.00   95.77
06:04:56 PM  all    1.47    0.00    1.26    0.35    0.00    0.30    0.00    0.00    0.00   96.62
06:04:57 PM  all    1.93    0.00    1.84    1.45    0.00    0.44    0.00    0.00    0.00   94.34
06:04:58 PM  all    1.59    0.00    1.24    0.44    0.00    0.84    0.00    0.00    0.00   95.90
06:04:59 PM  all    1.33    0.00    1.29    0.49    0.00    0.58    0.00    0.00    0.00   96.31
06:05:00 PM  all    1.67    0.00    1.27    0.48    0.04    0.39    0.00    0.00    0.00   96.14
06:05:01 PM  all    1.83    0.00    1.70    0.58    0.00    0.80    0.00    0.00    0.00   95.09
06:05:02 PM  all    0.82    0.00    0.56    0.52    0.00    0.17    0.00    0.00    0.00   97.93
06:05:03 PM  all    1.85    0.00    1.24    0.49    0.00    0.75    0.00    0.00    0.00   95.68
06:05:04 PM  all    1.57    0.00    1.48    0.35    0.00    0.22    0.00    0.00    0.00   96.38
