Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,66854,66854000,569.57,569.57,224.66,224663.14,100%
write,write,48807,48807000,1558.53,1558.53,164.26,164257.71,100%
write,write,45470,45470000,3303.43,3303.43,155,154997.85,100%
write,write,44044,44044000,6733.57,6733.57,152.08,152080.47,100%
write,write,44359,44359000,13438.09,13438.09,152.41,152407.89,100%
