Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,write,write,write,write,write,write,write,Min-Version,Version,Max-Version
19:48:07,771,771000,348.34,348.34,152.05,152054.17,100%,0,0,0
19:48:12,1343,1343000,369.08,369.08,249.2,249204.7,100%,1,1,1
19:48:17,1460,1460000,407.47,407.47,359.22,359221.9,100%,2,2,2
19:48:22,1634,1634000,440.77,440.77,334.86,334857.45,100%,3,3,3
19:48:27,1494,1494000,504.85,504.85,257.32,257318.28,100%,4,4,4
19:48:32,1392,1392000,520.48,520.48,244.06,244062.62,100%,5,5,5
19:48:37,1269,1269000,487.39,487.39,228.7,228697.34,100%,6,6,6
19:48:42,1150,1150000,509.08,509.08,238.57,238572.67,100%,7,7,7
19:48:47,1225,1225000,516.31,516.31,256.12,256123.79,100%,8,8,8
19:48:52,1200,1200000,542.86,542.86,242.21,242210.79,100%,9,9,9
19:48:57,1128,1128000,564.13,564.13,223.61,223607.74,100%,10,10,10
19:49:02,1163,1163000,573.42,573.42,231.57,231567.53,100%,11,11,11
19:49:07,1306,1306000,470.55,470.55,253.03,253034.92,100%,12,12,12
19:49:12,1207,1207000,553.67,553.67,236.63,236627.31,100%,13,13,13
19:49:17,1154,1154000,534.14,534.14,226.2,226198,100%,14,14,14
19:49:22,1173,1173000,551.15,551.15,238.18,238179.34,100%,15,15,15
19:49:27,1245,1245000,519.69,519.69,256.42,256423.43,100%,16,16,16
19:49:32,1193,1193000,523.67,523.67,240.85,240852.19,100%,17,17,17
19:49:37,1253,1253000,532.19,532.19,252.07,252072.8,100%,18,18,18
19:49:42,1216,1216000,526.87,526.87,234.87,234874.66,100%,19,19,19
19:49:47,1211,1211000,519.51,519.51,246.7,246703,100%,20,20,20
19:49:52,1147,1147000,577.71,577.71,224.89,224890.84,100%,21,21,21
19:49:57,1153,1153000,538.39,538.39,231.83,231830.81,100%,22,22,22
19:50:02,1257,1257000,511.51,511.51,261.09,261090.26,100%,23,23,23
19:50:07,1170,1170000,533.25,533.25,237.1,237096.85,100%,24,24,24
19:50:12,1148,1148000,551.46,551.46,224.68,224677.34,100%,25,25,25
19:50:17,1055,1055000,572.6,572.6,220.07,220072.68,100%,26,26,26
19:50:22,1185,1185000,572.83,572.83,239.29,239289.26,100%,27,27,27
19:50:27,1084,1084000,599.97,599.97,209.47,209473.36,100%,28,28,28
19:50:32,1087,1087000,598.77,598.77,211.53,211534.09,100%,29,29,29
19:50:37,1156,1156000,544.66,544.66,225.64,225642.32,100%,30,30,30
19:50:42,1258,1258000,524.81,524.81,253.71,253713.15,100%,31,31,31
19:50:47,1041,1041000,606.23,606.22,197.79,197793.84,100%,32,32,32
19:50:52,1085,1085000,593.79,593.79,221.1,221097.97,100%,33,33,33
19:50:57,1103,1103000,560.67,560.67,220.97,220970.86,100%,34,34,34
19:51:02,1197,1197000,556.27,556.27,238.74,238736.37,100%,35,35,35
19:51:07,1076,1076000,562.82,562.82,210.61,210612.27,100%,36,36,36
19:51:12,1182,1182000,542.87,542.87,242.35,242347.58,100%,37,37,37
19:51:17,944,944000,671.05,671.05,188.33,188328.11,100%,38,38,38
19:51:22,1080,1080000,593.74,593.74,210.45,210445.69,100%,39,39,39
19:51:27,1001,1001000,628.14,628.13,202.36,202355.17,100%,40,40,40
19:51:32,975,975000,651.02,651.02,204.2,204205,100%,41,41,41
19:51:37,1111,1111000,597,597,222.7,222702.97,100%,42,42,42
19:51:42,918,918000,628.46,628.46,174.85,174845.61,100%,43,43,43
19:51:47,1151,1151000,604.2,604.2,238.68,238683.48,100%,44,44,44
19:51:52,918,918000,663.84,663.84,177.6,177598.65,100%,45,45,45
19:51:57,972,972000,649.98,649.98,197.76,197757.26,100%,46,46,46
19:52:02,1006,1006000,623.73,623.73,205.78,205780.18,100%,47,47,47
19:52:07,904,904000,666.74,666.74,186.41,186414,100%,48,48,48
19:52:12,857,857000,800.14,800.14,172.45,172452.1,100%,49,49,49
19:52:17,947,947000,668.47,668.47,184.62,184617.64,100%,50,50,50
19:52:22,845,845000,815.37,815.37,163.9,163902.85,100%,51,51,51
19:52:27,810,810000,766.05,766.05,164.76,164763.23,100%,52,52,52
19:52:32,847,847000,767.01,767.01,172.37,172365.11,100%,53,53,53
19:52:37,872,872000,737.14,737.14,172.13,172126.94,100%,54,54,54
19:52:42,756,756000,821.69,821.69,153.06,153055.91,100%,55,55,55
19:52:47,979,979000,688.23,688.23,196.15,196148.23,100%,56,56,56
19:52:52,913,913000,695.47,695.47,191.45,191454.02,100%,57,57,57
19:52:57,905,905000,740.18,740.18,185.46,185458.65,100%,58,58,58
19:53:02,801,801000,637.72,637.72,286.51,286505.49,100%,59,59,59
19:53:07,24,24000,2813.42,2813.42,4.97,4972.39,100%,60,60,60
