Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,write,write,write,write,write,write,write,Min-Version,Version,Max-Version
19:58:29,53,53000,2103.38,2103.38,10.46,10458.51,100%,0,0,0
19:58:34,1354,1354000,2279.77,2279.77,209.73,209734.93,100%,1,1,1
19:58:39,973,973000,2949.55,2949.55,160.58,160580.96,100%,2,2,2
19:58:44,810,810000,2915.22,2915.22,141.62,141615.9,100%,3,3,3
19:58:49,775,775000,3097.31,3097.31,159.86,159864.44,100%,4,4,4
19:58:54,789,789000,3028.11,3028.11,161.22,161219.8,100%,5,5,5
19:58:59,790,790000,3106.72,3106.72,157.88,157879.22,100%,6,6,6
19:59:04,796,796000,3002.83,3002.83,158.28,158279.25,100%,7,7,7
19:59:09,667,667000,3312.8,3312.8,131.57,131565.01,100%,8,8,8
19:59:14,682,682000,3541.23,3541.23,136.8,136797.99,100%,9,9,9
19:59:19,706,706000,3557.1,3557.1,141.85,141845.54,100%,10,10,10
19:59:24,697,697000,3654.92,3654.92,140.91,140910.24,100%,11,11,11
19:59:29,710,710000,3716.25,3716.25,141.3,141304.04,100%,12,12,12
19:59:34,774,774000,3425.06,3425.06,154.93,154927.24,100%,13,13,13
19:59:39,688,688000,3434.34,3434.34,139.53,139526.22,100%,14,14,14
19:59:44,632,632000,3850.07,3850.07,123.68,123683.44,100%,15,15,15
19:59:49,637,637000,3977.47,3977.47,125.89,125885.46,100%,16,16,16
19:59:54,731,731000,3473.28,3473.28,145.47,145470.12,100%,17,17,17
19:59:59,794,794000,3313.12,3313.12,156.71,156705.55,100%,18,18,18
20:00:04,760,760000,3509.35,3509.35,150.43,150429.38,100%,19,19,19
20:00:09,706,706000,3618.19,3618.19,140.24,140235.47,100%,20,20,20
20:00:14,770,770000,3407.48,3407.48,154.63,154633.02,100%,21,21,21
20:00:19,784,784000,3255.38,3255.38,163.43,163428.86,100%,22,22,22
20:00:24,700,700000,3436.79,3436.79,137.06,137060.58,100%,23,23,23
20:00:29,681,681000,3678.99,3678.99,139.46,139464.44,100%,24,24,24
20:00:34,786,786000,3347.67,3347.67,156.29,156291,100%,25,25,25
20:00:39,720,720000,3579.28,3579.28,141.28,141283.17,100%,26,26,26
20:00:44,751,751000,3434.81,3434.81,151.44,151441.09,100%,27,27,27
20:00:49,791,791000,3409.14,3409.14,154.29,154285.7,100%,28,28,28
20:00:54,734,734000,3393.93,3393.93,151.97,151969.57,100%,29,29,29
20:00:59,688,688000,3536.85,3536.84,137.65,137653.55,100%,30,30,30
20:01:04,682,682000,3641.8,3641.8,134.46,134455.79,100%,31,31,31
20:01:09,754,754000,3509.86,3509.86,151.95,151953.96,100%,32,32,32
20:01:14,790,790000,3512.28,3512.28,155.51,155509.49,100%,33,33,33
20:01:19,788,788000,3203.04,3203.04,158.74,158736.3,100%,34,34,34
20:01:24,705,705000,3488.92,3488.92,139.05,139049.45,100%,35,35,35
20:01:29,745,745000,3400.36,3400.36,151.4,151400.58,100%,36,36,36
20:01:34,757,757000,3513.65,3513.65,152.64,152640.07,100%,37,37,37
20:01:39,731,731000,3389.88,3389.88,144.98,144977.37,100%,38,38,38
20:01:44,783,783000,3409.19,3409.19,157.57,157569.33,100%,39,39,39
20:01:49,688,688000,3727.27,3727.27,135.89,135893.22,100%,40,40,40
20:01:54,709,709000,3284.81,3284.81,142.54,142536.18,100%,41,41,41
20:01:59,714,714000,3525.42,3525.42,142.96,142959.37,100%,42,42,42
20:02:04,737,737000,3551.54,3551.54,147.76,147758,100%,43,43,43
20:02:09,714,714000,3660.18,3660.18,142.4,142396.55,100%,44,44,44
20:02:14,714,714000,3590.63,3590.62,139.46,139457.2,100%,45,45,45
20:02:19,757,757000,3478.8,3478.8,148.45,148450.72,100%,46,46,46
20:02:24,833,833000,3300.58,3300.58,168,167999.74,100%,47,47,47
20:02:29,697,697000,3660.1,3660.1,138.69,138691.51,100%,48,48,48
20:02:34,725,725000,3295.98,3295.98,148.74,148738.02,100%,49,49,49
20:02:39,793,793000,3034.25,3034.25,161.39,161393.52,100%,50,50,50
20:02:44,697,697000,3596.84,3596.84,141.93,141930.45,100%,51,51,51
20:02:49,787,787000,3483.65,3483.64,155.26,155260.56,100%,52,52,52
20:02:54,770,770000,3487.46,3487.46,155.41,155411.8,100%,53,53,53
20:02:59,763,763000,3570.9,3570.9,150.78,150784.28,100%,54,54,54
20:03:04,789,789000,3075.84,3075.84,161.22,161217.52,100%,55,55,55
20:03:09,671,671000,3478.54,3478.54,133.11,133110.13,100%,56,56,56
20:03:14,677,677000,3642.5,3642.5,132.93,132927.89,100%,57,57,57
20:03:19,733,733000,3655.87,3655.87,146.74,146744.92,100%,58,58,58
20:03:24,620,620000,3263.7,3263.7,292.4,292399.04,100%,59,59,59
20:03:29,0,0,N/A,N/A,0,0,N/A,60,60,60
20:03:34,0,0,N/A,N/A,0,0,N/A,61,61,61
