Stage,Op-Name,Op-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,60%-ResTime,80%-ResTime,90%-ResTime,95%-ResTime,99%-ResTime,100%-ResTime,Throughput,Bandwidth,Succ-Ratio,Status,Detailed Status
s1-1k-128t,write,write,66854,66854000,569.57,569.57,140,640,2180,2440,5240,12050,224.66,224663.14,100%,completed,waiting @ 2015-10-27 19:47:58,booting @ 2015-10-27 19:47:58,submitting @ 2015-10-27 19:47:58,authing @ 2015-10-27 19:47:59,launching @ 2015-10-27 19:47:59,running @ 2015-10-27 19:47:59,closing @ 2015-10-27 19:53:04,completed @ 2015-10-27 19:53:04
s2-1k-256t,write,write,48807,48807000,1558.53,1558.53,140,2480,6910,9270,13490,25860,164.26,164257.71,100%,completed,waiting @ 2015-10-27 19:47:58,booting @ 2015-10-27 19:53:07,submitting @ 2015-10-27 19:53:07,authing @ 2015-10-27 19:53:07,launching @ 2015-10-27 19:53:07,running @ 2015-10-27 19:53:08,closing @ 2015-10-27 19:58:18,completed @ 2015-10-27 19:58:18
s3-1k-512t,write,write,45470,45470000,3303.43,3303.43,1740,6730,11440,14310,17310,31660,155,154997.85,100%,completed,waiting @ 2015-10-27 19:47:58,booting @ 2015-10-27 19:58:20,submitting @ 2015-10-27 19:58:20,authing @ 2015-10-27 19:58:21,launching @ 2015-10-27 19:58:22,running @ 2015-10-27 19:58:22,closing @ 2015-10-27 20:03:32,completed @ 2015-10-27 20:03:32
s4-1k-1024t,write,write,44044,44044000,6733.57,6733.57,4930,11060,15290,24070,32910,49430,152.08,152080.47,100%,completed,waiting @ 2015-10-27 19:47:58,booting @ 2015-10-27 20:03:34,submitting @ 2015-10-27 20:03:34,authing @ 2015-10-27 20:03:37,launching @ 2015-10-27 20:03:37,running @ 2015-10-27 20:03:37,closing @ 2015-10-27 20:08:58,completed @ 2015-10-27 20:08:58
s5-1k-2048t,write,write,44359,44359000,13438.09,13438.09,11220,18160,21400,28810,33650,49800,152.41,152407.89,100%,completed,waiting @ 2015-10-27 19:47:58,booting @ 2015-10-27 20:09:00,submitting @ 2015-10-27 20:09:00,authing @ 2015-10-27 20:09:04,launching @ 2015-10-27 20:09:04,running @ 2015-10-27 20:09:04,closing @ 2015-10-27 20:14:30,completed @ 2015-10-27 20:14:30
