Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,142,142000,2074.24,2074.24,0.48,482.06,100%
write,write,229,229000,1290.1,1290.1,0.78,775.03,100%
write,write,214,214000,1401.55,1401.55,0.71,713.4,100%
write,write,149,149000,2007.15,2007.15,0.5,498.17,100%
write,write,155,155000,1927.35,1927.35,0.52,518.79,100%
write,write,239,239000,1254.77,1254.77,0.8,796.84,100%
write,write,243,243000,1218.73,1218.73,0.82,820.39,100%
write,write,199,199000,1493.53,1493.53,0.67,669.47,100%
write,write,176,176000,1703.3,1703.3,0.59,587.04,100%
write,write,205,205000,1452.8,1452.8,0.69,688.23,100%
write,write,180,180000,1654.3,1654.3,0.6,604.41,100%
write,write,211,211000,1414.84,1414.84,0.71,706.72,100%
write,write,177,177000,1686.12,1686.12,0.59,593.01,100%
write,write,197,197000,1522.13,1522.13,0.66,656.91,100%
write,write,171,171000,1746.87,1746.87,0.57,572.4,100%
write,write,177,177000,1661.31,1661.31,0.6,601.88,100%
write,write,181,181000,1650.56,1650.56,0.61,605.78,100%
write,write,157,157000,1895.62,1895.62,0.53,527.48,100%
write,write,208,208000,1430.55,1430.55,0.7,698.92,100%
write,write,212,212000,1413.38,1413.38,0.71,707.43,100%
write,write,201,201000,1488.87,1488.87,0.67,671.58,100%
write,write,194,194000,1533.92,1533.92,0.65,651.86,100%
write,write,212,212000,1405.08,1405.08,0.71,711.63,100%
write,write,170,170000,1729.32,1729.32,0.58,578.22,100%
write,write,197,197000,1504.98,1504.98,0.66,664.38,100%
write,write,158,158000,1881.95,1881.95,0.53,531.32,100%
write,write,185,185000,1599.58,1599.58,0.63,625.11,100%
write,write,177,177000,1659.1,1659.1,0.6,602.69,100%
write,write,185,185000,1618.83,1618.83,0.62,617.66,100%
write,write,227,227000,1319.16,1319.16,0.76,757.94,100%
write,write,172,172000,1726.92,1726.92,0.58,578.99,100%
write,write,227,227000,1298.05,1298.05,0.77,770.29,100%
write,write,224,224000,1315.94,1315.94,0.76,759.81,100%
write,write,194,194000,1541.14,1541.14,0.65,648.79,100%
write,write,125,125000,2381.23,2381.23,0.42,419.91,100%
write,write,162,162000,1833.79,1833.79,0.55,545.26,100%
write,write,223,223000,1332.07,1332.07,0.75,750.62,100%
write,write,194,194000,1529.19,1529.19,0.65,653.85,100%
write,write,200,200000,1481.14,1481.14,0.68,675.08,100%
write,write,208,208000,1432.82,1432.82,0.7,697.85,100%
write,write,174,174000,1714.13,1714.13,0.58,583.34,100%
write,write,151,151000,1959.16,1959.16,0.51,510.38,100%
write,write,184,184000,1603.21,1603.21,0.62,623.67,100%
write,write,139,139000,2148.62,2148.62,0.47,465.38,100%
write,write,172,172000,1738.94,1738.94,0.58,575.01,100%
write,write,166,166000,1789.18,1789.18,0.56,558.88,100%
write,write,149,149000,1975.66,1975.66,0.51,506.12,100%
write,write,177,177000,1660.45,1660.45,0.6,602.19,100%
write,write,230,230000,1290.41,1290.41,0.77,774.85,100%
write,write,212,212000,1394.17,1394.17,0.72,717.19,100%
write,write,146,146000,2010.32,2010.32,0.5,497.39,100%
write,write,170,170000,1754.16,1754.16,0.57,570.02,100%
write,write,198,198000,1499.12,1499.12,0.67,666.97,100%
write,write,200,200000,1471.3,1471.3,0.68,679.58,100%
write,write,222,222000,1341.25,1341.25,0.75,745.49,100%
write,write,194,194000,1527.28,1527.28,0.65,654.69,100%
write,write,187,187000,1591.29,1591.29,0.63,628.37,100%
write,write,206,206000,1453,1453,0.69,688.16,100%
write,write,191,191000,1553.9,1553.9,0.64,643.48,100%
write,write,181,181000,1625.6,1625.6,0.62,615.1,100%
write,write,187,187000,1599.82,1599.82,0.62,625,100%
write,write,202,202000,1441.24,1441.24,0.69,693.78,100%
write,write,122,122000,2434.26,2434.26,0.41,410.78,100%
write,write,170,170000,1745.31,1745.31,0.57,572.91,100%
write,write,205,205000,1440.03,1440.03,0.69,694.36,100%
write,write,205,205000,1462.79,1462.79,0.68,683.55,100%
write,write,214,214000,1384.6,1384.6,0.72,722.13,100%
write,write,195,195000,1519.03,1519.03,0.66,658.26,100%
write,write,220,220000,1349.88,1349.88,0.74,740.73,100%
write,write,171,171000,1735.47,1735.47,0.58,576.17,100%
write,write,202,202000,1475.15,1475.15,0.68,677.81,100%
write,write,153,153000,1925.61,1925.61,0.52,519.28,100%
write,write,212,212000,1410.26,1410.26,0.71,708.99,100%
write,write,253,253000,1168.09,1168.09,0.86,855.96,100%
write,write,279,279000,1059.76,1059.76,0.94,943.46,100%
write,write,216,216000,1377.71,1377.71,0.73,725.77,100%
write,write,201,201000,1466.98,1466.98,0.68,681.58,100%
write,write,202,202000,1452.8,1452.8,0.69,688.24,100%
write,write,153,153000,1944.14,1944.14,0.51,514.31,100%
write,write,188,188000,1566.58,1566.58,0.64,638.27,100%
write,write,196,196000,1528.67,1528.66,0.65,654.09,100%
write,write,154,154000,1926.43,1926.43,0.52,519.03,100%
write,write,237,237000,1259.38,1259.38,0.79,793.93,100%
