       p2p2       
 KB/s in  KB/s out
  841.16    798.27
  741.81    711.08
  648.71    587.85
  607.67    578.19
  621.90    559.85
  933.90    872.67
  729.54    672.06
  620.19    582.30
 1029.80    998.04
  599.58    586.93
  631.65    607.00
  870.08    792.95
  768.81    702.25
  591.79    530.70
  695.33    685.72
  599.62    550.83
 1338.82   1298.16
 2486.68   2357.67
 2154.61   2049.67
 2481.48   2169.69
 2610.03   2499.37
 2625.81   2461.97
       p2p2       
 KB/s in  KB/s out
 2383.55   2350.89
 2609.82   2168.61
 2329.98   2161.04
 2457.88   2034.88
 2975.70   2691.66
 2523.03   2285.16
 2350.63   1981.75
 2471.48   2161.79
 2531.67   2457.00
 2456.56   2202.88
 2591.64   2202.50
 2317.76   2042.71
 2688.02   2406.39
 2540.90   2288.80
 2675.73   2235.24
 2545.71   2344.72
 2289.03   2158.22
 2649.51   2409.69
 2518.22   2160.89
 2335.13   2129.77
 2874.10   2533.22
 2671.41   2422.05
       p2p2       
 KB/s in  KB/s out
 2499.58   2213.90
 2395.02   2070.00
 2577.42   2343.15
 2404.62   2309.77
 2421.42   2285.54
 2543.32   2442.59
 2309.19   2168.56
 2707.55   2482.60
 2565.34   2433.05
 2384.97   2193.35
 2718.32   2310.59
 2661.86   2336.07
 2498.37   2376.18
 2566.92   2289.39
 2296.50   2284.87
 2548.37   2323.08
 2368.65   2205.56
 2359.43   2326.34
 2482.72   2340.12
 2386.64   2318.49
 2339.65   2229.81
 2562.20   2193.25
       p2p2       
 KB/s in  KB/s out
 2293.78   2209.30
 2674.45   2364.58
 2538.93   2440.83
 2594.26   2385.63
 2520.94   2051.24
 2467.62   2217.40
 2595.01   2405.87
 2332.52   2137.97
 2453.64   2127.46
 2268.11   2150.94
 2185.70   2048.85
 2993.52   2644.56
 2574.79   2477.30
 2500.68   2307.75
 2647.82   2311.85
 2463.07   2245.36
 2267.07   1993.03
 2445.68   2322.40
 2300.13   2270.52
 2768.35   2501.53
 2412.94   2065.74
 2518.15   2293.53
       p2p2       
 KB/s in  KB/s out
 2574.34   2601.40
 2368.65   2221.10
 2356.94   2227.50
 2376.39   2133.45
 2644.92   2416.57
