       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    777.11    779.98
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    744.40    739.48
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    711.03    756.00
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    746.63    764.81
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    821.05    859.99
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    839.75    869.28
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    780.40    817.54
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    682.96    722.48
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    642.25    680.76
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00    699.92    733.87
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    945.10   1014.24
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    687.38    730.61
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    711.70    722.13
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    772.46    789.06
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    871.48    882.85
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    696.86    733.35
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00    929.01    962.96
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    823.86    872.24
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00    732.09    735.54
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    823.90    872.94
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    813.77    838.52
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    874.72    931.60
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    678.16    733.19
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    709.46    725.56
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    547.08    596.23
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    818.36    868.38
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    791.92    874.42
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00    767.20    787.73
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    613.93    680.66
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    656.65    725.06
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    865.58    891.11
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    975.04   1031.92
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    833.48    885.13
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    715.84    768.01
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    643.31    655.72
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    668.91    716.84
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00    699.34    721.94
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    853.84    908.32
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    758.27    793.23
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    847.39    889.15
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    691.07    722.47
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    599.74    644.21
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    823.63    878.73
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1126.57   1214.80
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    716.71    768.79
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    748.07    811.11
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    755.06    795.76
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00    700.82    730.26
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00    770.83    832.68
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    866.50    862.43
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    642.77    687.67
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    794.29    824.21
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    556.74    604.64
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    657.59    725.28
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    930.39    982.26
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    837.88    887.82
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    639.64    698.57
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    705.93    779.13
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    797.39    846.89
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    759.71    788.35
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    617.01    697.23
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    600.96    623.57
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    706.93    709.39
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    648.53    651.40
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    795.97    953.67
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    948.72   1152.17
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    741.00    895.60
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    952.25   1161.26
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    967.50   1146.75
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    922.79   1094.36
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    858.89   1077.56
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1027.09   1216.47
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1126.99   1330.30
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1107.19   1278.07
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    970.77   1164.39
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1001.79   1207.29
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    972.21   1169.64
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    874.25   1023.78
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1053.85   1217.92
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    971.66   1146.60
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    853.97   1055.20
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    803.71   1029.90
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    800.75   1023.99
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    976.77   1112.61
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    852.03   1021.20
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1077.61   1315.99
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    783.70    927.55
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    921.51   1151.33
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    977.89   1208.08
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    903.32   1072.51
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    852.14   1064.38
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    895.72   1065.13
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    963.97   1168.40
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    772.24    966.53
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    941.60   1107.22
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1045.38   1205.11
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    989.68   1171.94
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1220.17   1460.48
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    810.41    969.85
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1043.75   1241.59
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    983.94   1173.06
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1035.42   1216.29
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    862.16   1037.72
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    962.07   1131.06
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1038.81   1204.96
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00    767.67    975.79
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1072.08   1222.18
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    949.79   1170.53
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    856.74   1033.17
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1056.55   1252.25
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1029.59   1248.92
