Linux 3.13.0-63-generic (dss-storage-3) 	10/26/2015 	_x86_64_	(24 CPU)

06:18:22 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:18:23 PM  all    5.56    0.00    2.55    0.08    0.00    0.25    0.00    0.00    0.00   91.55
06:18:24 PM  all    5.22    0.00    1.96    0.00    0.00    0.26    0.00    0.00    0.00   92.56
06:18:25 PM  all    5.43    0.00    1.47    0.13    0.00    0.47    0.00    0.00    0.00   92.50
06:18:26 PM  all    6.52    0.00    2.36    0.09    0.00    0.47    0.00    0.00    0.00   90.57
06:18:27 PM  all    5.22    0.00    1.94    0.00    0.00    0.30    0.00    0.00    0.00   92.54
06:18:28 PM  all    5.76    0.00    2.16    0.00    0.00    0.43    0.00    0.00    0.00   91.65
06:18:29 PM  all    6.06    0.00    1.98    0.04    0.00    0.26    0.00    0.00    0.00   91.66
06:18:30 PM  all    6.06    0.00    2.64    0.04    0.00    0.22    0.00    0.00    0.00   91.04
06:18:31 PM  all    5.48    0.00    2.33    0.00    0.00    0.35    0.00    0.00    0.00   91.84
06:18:32 PM  all    5.36    0.00    2.06    0.00    0.00    0.43    0.00    0.00    0.00   92.15
06:18:33 PM  all    6.51    0.00    2.41    0.00    0.04    0.30    0.00    0.00    0.00   90.73
06:18:34 PM  all    6.02    0.00    2.21    0.00    0.00    0.22    0.00    0.00    0.00   91.56
06:18:35 PM  all    5.97    0.00    2.51    0.00    0.00    0.22    0.00    0.00    0.00   91.30
06:18:36 PM  all    5.45    0.00    1.63    0.00    0.00    0.26    0.00    0.00    0.00   92.66
06:18:37 PM  all    6.10    0.00    2.12    0.00    0.00    0.35    0.00    0.00    0.00   91.44
06:18:38 PM  all    6.33    0.00    2.86    0.00    0.00    0.30    0.00    0.00    0.00   90.51
06:18:39 PM  all    6.15    0.00    1.76    0.00    0.00    0.30    0.00    0.00    0.00   91.79
06:18:40 PM  all    5.45    0.00    1.95    0.00    0.00    0.30    0.00    0.00    0.00   92.30
06:18:41 PM  all    6.04    0.00    2.04    0.00    0.00    0.21    0.00    0.00    0.00   91.71
06:18:42 PM  all    5.36    0.00    2.19    0.00    0.00    0.34    0.00    0.00    0.00   92.12
06:18:43 PM  all    5.94    0.00    1.91    0.00    0.00    0.48    0.00    0.00    0.00   91.68
06:18:44 PM  all    5.35    0.00    2.40    0.00    0.00    0.51    0.00    0.00    0.00   91.74
06:18:45 PM  all    6.51    0.00    2.63    0.00    0.00    0.56    0.00    0.00    0.00   90.29
06:18:46 PM  all    4.78    0.00    2.13    0.00    0.00    0.26    0.00    0.00    0.00   92.83
06:18:47 PM  all    6.07    0.00    1.97    0.00    0.00    0.38    0.00    0.00    0.00   91.58
06:18:48 PM  all    4.68    0.00    1.91    0.04    0.00    0.34    0.00    0.00    0.00   93.02
06:18:49 PM  all    5.63    0.00    2.96    0.00    0.00    0.34    0.00    0.00    0.00   91.06
06:18:50 PM  all    4.99    0.00    3.33    0.00    0.00    0.43    0.00    0.00    0.00   91.25
06:18:51 PM  all    4.12    0.00    2.17    0.00    0.00    0.38    0.00    0.00    0.00   93.32
06:18:52 PM  all    6.70    0.00    2.66    0.00    0.00    0.26    0.00    0.00    0.00   90.37
06:18:53 PM  all    6.51    0.00    2.21    0.00    0.00    0.26    0.00    0.00    0.00   91.02
06:18:54 PM  all    6.01    0.00    2.84    0.00    0.00    0.34    0.00    0.00    0.00   90.81
06:18:55 PM  all    5.27    0.00    1.49    0.00    0.00    0.26    0.00    0.00    0.00   92.98
06:18:56 PM  all    3.64    0.00    2.18    0.00    0.00    0.43    0.00    0.00    0.00   93.75
06:18:57 PM  all    6.49    0.00    2.52    0.00    0.00    0.43    0.00    0.00    0.00   90.56
06:18:58 PM  all    6.00    0.00    2.18    0.00    0.00    0.26    0.00    0.00    0.00   91.56
06:18:59 PM  all    5.87    0.00    2.34    0.00    0.00    0.34    0.00    0.00    0.00   91.44
06:19:00 PM  all    5.39    0.00    2.42    0.00    0.00    0.34    0.00    0.00    0.00   91.86
06:19:01 PM  all    5.39    0.00    2.10    0.00    0.00    0.34    0.00    0.00    0.00   92.17
06:19:02 PM  all    6.64    0.00    3.21    0.00    0.00    0.30    0.00    0.00    0.00   89.84
06:19:03 PM  all    5.97    0.00    1.80    0.00    0.00    0.26    0.00    0.00    0.00   91.97
06:19:04 PM  all    5.61    0.00    2.14    0.00    0.00    0.30    0.00    0.00    0.00   91.95
06:19:05 PM  all    6.06    0.00    2.05    0.00    0.00    0.47    0.00    0.00    0.00   91.42
06:19:06 PM  all    7.23    0.00    2.27    0.00    0.00    0.39    0.00    0.00    0.00   90.12
06:19:07 PM  all    6.37    0.00    2.95    0.04    0.00    0.51    0.00    0.00    0.00   90.13
06:19:08 PM  all    6.02    0.00    2.48    0.00    0.00    0.64    0.00    0.00    0.00   90.86
06:19:09 PM  all    5.15    0.00    1.91    0.00    0.00    0.51    0.00    0.00    0.00   92.43
06:19:10 PM  all    5.98    0.00    2.97    0.00    0.00    0.30    0.00    0.00    0.00   90.76
06:19:11 PM  all    6.05    0.00    2.64    0.00    0.00    0.26    0.00    0.00    0.00   91.05
06:19:12 PM  all    6.13    0.00    2.23    0.00    0.00    0.17    0.00    0.00    0.00   91.47
06:19:13 PM  all    5.81    0.00    2.15    0.00    0.00    0.22    0.00    0.00    0.00   91.82
06:19:14 PM  all    6.21    0.00    2.37    0.00    0.00    0.39    0.00    0.00    0.00   91.02
06:19:15 PM  all    4.46    0.00    1.59    0.00    0.00    0.21    0.00    0.00    0.00   93.74
06:19:16 PM  all    5.77    0.00    3.05    0.00    0.00    0.59    0.00    0.00    0.00   90.58
06:19:17 PM  all    3.31    0.00    1.87    0.00    0.00    0.21    0.00    0.00    0.00   94.61
06:19:18 PM  all    3.68    0.00    2.65    0.00    0.00    0.34    0.00    0.00    0.00   93.33
06:19:19 PM  all    4.53    0.00    1.88    0.00    0.00    0.34    0.00    0.00    0.00   93.25
06:19:20 PM  all    4.18    0.00    1.64    0.00    0.00    0.39    0.00    0.00    0.00   93.80
06:19:21 PM  all    2.28    0.00    1.99    0.00    0.00    0.38    0.00    0.00    0.00   95.35
06:19:22 PM  all    6.09    0.00    2.50    0.00    0.00    0.47    0.00    0.00    0.00   90.93
06:19:23 PM  all    5.99    0.00    2.02    0.00    0.00    0.30    0.00    0.00    0.00   91.69
06:19:24 PM  all    6.30    0.00    2.49    0.00    0.00    0.43    0.00    0.00    0.00   90.78
06:19:25 PM  all    5.34    0.00    2.09    0.00    0.00    0.43    0.00    0.00    0.00   92.13
06:19:26 PM  all    6.81    0.00    1.95    0.00    0.00    0.35    0.00    0.00    0.00   90.89
06:19:27 PM  all    6.70    0.00    3.25    0.00    0.00    0.47    0.00    0.00    0.00   89.58
06:19:28 PM  all    6.57    0.00    2.23    0.00    0.00    0.34    0.00    0.00    0.00   90.85
06:19:29 PM  all    6.96    0.00    2.02    0.04    0.00    0.21    0.00    0.00    0.00   90.76
06:19:30 PM  all    5.47    0.00    2.18    0.00    0.00    0.34    0.00    0.00    0.00   92.00
06:19:31 PM  all    6.08    0.00    2.29    0.00    0.00    0.25    0.00    0.00    0.00   91.37
06:19:32 PM  all    7.18    0.00    3.12    0.00    0.00    0.60    0.00    0.00    0.00   89.10
06:19:33 PM  all    6.58    0.00    2.39    0.00    0.00    0.38    0.00    0.00    0.00   90.64
06:19:34 PM  all    5.63    0.00    2.19    0.00    0.00    0.26    0.00    0.00    0.00   91.92
06:19:35 PM  all    6.55    0.00    2.76    0.00    0.04    0.43    0.00    0.00    0.00   90.22
06:19:36 PM  all    6.74    0.00    2.26    0.00    0.00    0.39    0.00    0.00    0.00   90.61
06:19:37 PM  all    6.61    0.00    2.06    0.00    0.00    0.26    0.00    0.00    0.00   91.07
06:19:38 PM  all    7.10    0.00    2.24    0.00    0.00    0.30    0.00    0.00    0.00   90.37
06:19:39 PM  all    6.94    0.00    2.50    0.00    0.00    0.47    0.00    0.00    0.00   90.08
06:19:40 PM  all    6.81    0.00    2.01    0.00    0.04    0.30    0.00    0.00    0.00   90.84
06:19:41 PM  all    7.16    0.00    2.83    0.00    0.00    0.56    0.00    0.00    0.00   89.45
06:19:42 PM  all    7.78    0.00    2.24    0.00    0.00    0.39    0.00    0.00    0.00   89.60
06:19:43 PM  all    7.59    0.00    3.09    0.00    0.00    0.47    0.00    0.00    0.00   88.86
06:19:44 PM  all    6.33    0.00    2.35    0.00    0.00    0.86    0.00    0.00    0.00   90.46
06:19:45 PM  all    5.69    0.00    2.01    0.00    0.00    0.68    0.00    0.00    0.00   91.61
06:19:46 PM  all    5.39    0.00    1.74    0.00    0.00    0.42    0.00    0.00    0.00   92.45
06:19:47 PM  all    6.04    0.00    2.16    0.00    0.00    0.35    0.00    0.00    0.00   91.46
06:19:48 PM  all    6.04    0.00    2.53    0.00    0.00    0.30    0.00    0.00    0.00   91.14
06:19:49 PM  all    5.67    0.00    2.49    0.00    0.00    0.21    0.00    0.00    0.00   91.62
06:19:50 PM  all    5.50    0.00    2.00    0.00    0.00    0.30    0.00    0.00    0.00   92.20
06:19:51 PM  all    6.38    0.00    1.50    0.00    0.00    0.77    0.00    0.00    0.00   91.35
06:19:52 PM  all    6.91    0.00    2.98    0.00    0.00    0.98    0.00    0.00    0.00   89.13
06:19:53 PM  all    7.15    0.00    3.19    0.00    0.00    0.30    0.00    0.00    0.00   89.36
