Linux 3.19.0-25-generic (dss-storage-2) 	10/27/2015 	_x86_64_	(24 CPU)

09:24:02 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
09:24:03 PM     0     62412    1.85    2.78    0.00    4.63    10  /usr/bin/ceph-mon --cluster=ceph -i dss-storage-2 -f 
09:24:03 PM     0     64232   53.70   21.30    0.00   75.00    22  /usr/bin/ceph-osd --cluster=ceph -i 46 -f 
09:24:03 PM     0     64259   37.96   14.81    0.00   52.78     3  /usr/bin/ceph-osd --cluster=ceph -i 38 -f 
09:24:03 PM     0     64265   48.15   20.37    0.00   68.52    10  /usr/bin/ceph-osd --cluster=ceph -i 26 -f 
09:24:03 PM     0     64276   59.26   28.70    0.00   87.96    10  /usr/bin/ceph-osd --cluster=ceph -i 31 -f 
09:24:03 PM     0     64277   34.26    8.33    0.00   42.59    12  /usr/bin/ceph-osd --cluster=ceph -i 44 -f 
09:24:03 PM     0     64289   50.00   25.00    0.00   75.00     2  /usr/bin/ceph-osd --cluster=ceph -i 35 -f 
09:24:03 PM     0     64313   28.70   10.19    0.00   38.89    16  /usr/bin/ceph-osd --cluster=ceph -i 33 -f 
09:24:03 PM     0     64429   39.81   16.67    0.00   56.48    17  /usr/bin/ceph-osd --cluster=ceph -i 41 -f 
09:24:03 PM     0     64456   19.44    5.56    0.00   25.00     3  /usr/bin/ceph-osd --cluster=ceph -i 32 -f 
09:24:03 PM     0     64459   45.37   19.44    0.00   64.81     9  /usr/bin/ceph-osd --cluster=ceph -i 48 -f 
09:24:03 PM     0     64475   59.26   27.78    0.00   87.04    23  /usr/bin/ceph-osd --cluster=ceph -i 40 -f 
09:24:03 PM     0     64678   48.15   18.52    0.00   66.67    17  /usr/bin/ceph-osd --cluster=ceph -i 27 -f 
09:24:03 PM     0     64924   32.41   12.04    0.00   44.44    20  /usr/bin/ceph-osd --cluster=ceph -i 34 -f 
09:24:03 PM     0     65497   29.63   16.67    0.00   46.30     6  /usr/bin/ceph-osd --cluster=ceph -i 25 -f 
09:24:03 PM     0     65603   23.15   11.11    0.00   34.26    18  /usr/bin/ceph-osd --cluster=ceph -i 45 -f 
09:24:03 PM     0     65629   38.89   20.37    0.00   59.26    12  /usr/bin/ceph-osd --cluster=ceph -i 36 -f 
09:24:03 PM     0     65649   62.96   29.63    0.00   92.59    13  /usr/bin/ceph-osd --cluster=ceph -i 28 -f 
09:24:03 PM     0     65677   68.52   19.44    0.00   87.96    18  /usr/bin/ceph-osd --cluster=ceph -i 29 -f 
09:24:03 PM     0     65937   41.67   16.67    0.00   58.33     9  /usr/bin/ceph-osd --cluster=ceph -i 42 -f 
09:24:03 PM     0     66035   44.44   18.52    0.00   62.96    18  /usr/bin/ceph-osd --cluster=ceph -i 43 -f 
09:24:03 PM     0     66133   42.59   17.59    0.00   60.19     8  /usr/bin/ceph-osd --cluster=ceph -i 30 -f 
09:24:03 PM     0     66165   46.30   16.67    0.00   62.96     6  /usr/bin/ceph-osd --cluster=ceph -i 49 -f 
09:24:03 PM     0     66258   57.41   25.00    0.00   82.41    18  /usr/bin/ceph-osd --cluster=ceph -i 47 -f 
09:24:03 PM     0     66523   34.26   17.59    0.00   51.85    23  /usr/bin/ceph-osd --cluster=ceph -i 39 -f 
09:24:03 PM     0     66545   60.19   22.22    0.00   82.41     9  /usr/bin/ceph-osd --cluster=ceph -i 37 -f 

09:24:03 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
09:24:04 PM     0     62412    4.00    2.00    0.00    6.00    10  /usr/bin/ceph-mon --cluster=ceph -i dss-storage-2 -f 
09:24:04 PM     0     64232   54.00   19.00    0.00   73.00    22  /usr/bin/ceph-osd --cluster=ceph -i 46 -f 
09:24:04 PM     0     64259   47.00   29.00    0.00   76.00     3  /usr/bin/ceph-osd --cluster=ceph -i 38 -f 
09:24:04 PM     0     64265   34.00   11.00    0.00   45.00    10  /usr/bin/ceph-osd --cluster=ceph -i 26 -f 
09:24:04 PM     0     64276   93.00   28.00    0.00  121.00    10  /usr/bin/ceph-osd --cluster=ceph -i 31 -f 
09:24:04 PM     0     64277   47.00   30.00    0.00   77.00    12  /usr/bin/ceph-osd --cluster=ceph -i 44 -f 
09:24:04 PM     0     64289   52.00   25.00    0.00   77.00     2  /usr/bin/ceph-osd --cluster=ceph -i 35 -f 
09:24:04 PM     0     64313   68.00   24.00    0.00   92.00    16  /usr/bin/ceph-osd --cluster=ceph -i 33 -f 
09:24:04 PM     0     64429   51.00   24.00    0.00   75.00    17  /usr/bin/ceph-osd --cluster=ceph -i 41 -f 
09:24:04 PM     0     64456   41.00   20.00    0.00   61.00     3  /usr/bin/ceph-osd --cluster=ceph -i 32 -f 
09:24:04 PM     0     64459   28.00   16.00    0.00   44.00     9  /usr/bin/ceph-osd --cluster=ceph -i 48 -f 
09:24:04 PM     0     64475   76.00   25.00    0.00  101.00    23  /usr/bin/ceph-osd --cluster=ceph -i 40 -f 
09:24:04 PM     0     64678   57.00   21.00    0.00   78.00    17  /usr/bin/ceph-osd --cluster=ceph -i 27 -f 
09:24:04 PM     0     64924   31.00   22.00    0.00   53.00    20  /usr/bin/ceph-osd --cluster=ceph -i 34 -f 
09:24:04 PM     0     65497   66.00   39.00    0.00  105.00     6  /usr/bin/ceph-osd --cluster=ceph -i 25 -f 
09:24:04 PM     0     65603   40.00   18.00    0.00   58.00    18  /usr/bin/ceph-osd --cluster=ceph -i 45 -f 
09:24:04 PM     0     65629   62.00   25.00    0.00   87.00    12  /usr/bin/ceph-osd --cluster=ceph -i 36 -f 
09:24:04 PM     0     65649   55.00   30.00    0.00   85.00    13  /usr/bin/ceph-osd --cluster=ceph -i 28 -f 
09:24:04 PM     0     65677   64.00   21.00    0.00   85.00    18  /usr/bin/ceph-osd --cluster=ceph -i 29 -f 
09:24:04 PM     0     65937   71.00   32.00    0.00  103.00     9  /usr/bin/ceph-osd --cluster=ceph -i 42 -f 
09:24:04 PM     0     66035   60.00   22.00    0.00   82.00    18  /usr/bin/ceph-osd --cluster=ceph -i 43 -f 
09:24:04 PM     0     66133   72.00   33.00    0.00  105.00     8  /usr/bin/ceph-osd --cluster=ceph -i 30 -f 
09:24:04 PM     0     66165   27.00   15.00    0.00   42.00     6  /usr/bin/ceph-osd --cluster=ceph -i 49 -f 
09:24:04 PM     0     66258   50.00   16.00    0.00   66.00    18  /usr/bin/ceph-osd --cluster=ceph -i 47 -f 
09:24:04 PM     0     66523   43.00   24.00    0.00   67.00    23  /usr/bin/ceph-osd --cluster=ceph -i 39 -f 
09:24:04 PM     0     66545   76.00   26.00    0.00  102.00     9  /usr/bin/ceph-osd --cluster=ceph -i 37 -f 

09:24:04 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
09:24:05 PM     0     62412    3.00    0.00    0.00    3.00    10  /usr/bin/ceph-mon --cluster=ceph -i dss-storage-2 -f 
09:24:05 PM     0     64232   46.00   16.00    0.00   62.00    22  /usr/bin/ceph-osd --cluster=ceph -i 46 -f 
09:24:05 PM     0     64259   46.00   18.00    0.00   64.00     3  /usr/bin/ceph-osd --cluster=ceph -i 38 -f 
09:24:05 PM     0     64265   32.00   14.00    0.00   46.00    10  /usr/bin/ceph-osd --cluster=ceph -i 26 -f 
09:24:05 PM     0     64276   84.00   30.00    0.00  114.00    10  /usr/bin/ceph-osd --cluster=ceph -i 31 -f 
09:24:05 PM     0     64277   54.00   26.00    0.00   80.00    12  /usr/bin/ceph-osd --cluster=ceph -i 44 -f 
09:24:05 PM     0     64289   61.00   28.00    0.00   89.00     2  /usr/bin/ceph-osd --cluster=ceph -i 35 -f 
09:24:05 PM     0     64313   53.00   20.00    0.00   73.00    16  /usr/bin/ceph-osd --cluster=ceph -i 33 -f 
09:24:05 PM     0     64429   25.00   15.00    0.00   40.00    17  /usr/bin/ceph-osd --cluster=ceph -i 41 -f 
09:24:05 PM     0     64456   33.00   14.00    0.00   47.00     3  /usr/bin/ceph-osd --cluster=ceph -i 32 -f 
09:24:05 PM     0     64459   36.00   10.00    0.00   46.00     9  /usr/bin/ceph-osd --cluster=ceph -i 48 -f 
09:24:05 PM     0     64475   72.00   25.00    0.00   97.00    23  /usr/bin/ceph-osd --cluster=ceph -i 40 -f 
09:24:05 PM     0     64678   69.00   27.00    0.00   96.00    17  /usr/bin/ceph-osd --cluster=ceph -i 27 -f 
09:24:05 PM     0     64924   39.00   20.00    0.00   59.00    20  /usr/bin/ceph-osd --cluster=ceph -i 34 -f 
09:24:05 PM     0     65497   59.00   29.00    0.00   88.00     6  /usr/bin/ceph-osd --cluster=ceph -i 25 -f 
09:24:05 PM     0     65603   53.00   21.00    0.00   74.00    18  /usr/bin/ceph-osd --cluster=ceph -i 45 -f 
09:24:05 PM     0     65629   41.00   23.00    0.00   64.00    12  /usr/bin/ceph-osd --cluster=ceph -i 36 -f 
09:24:05 PM     0     65649   65.00   20.00    0.00   85.00    13  /usr/bin/ceph-osd --cluster=ceph -i 28 -f 
09:24:05 PM     0     65677   63.00   25.00    0.00   88.00    18  /usr/bin/ceph-osd --cluster=ceph -i 29 -f 
09:24:05 PM     0     65937   63.00   26.00    0.00   89.00     9  /usr/bin/ceph-osd --cluster=ceph -i 42 -f 
09:24:05 PM     0     66035   39.00   18.00    0.00   57.00    18  /usr/bin/ceph-osd --cluster=ceph -i 43 -f 
09:24:05 PM     0     66133   57.00   28.00    0.00   85.00     8  /usr/bin/ceph-osd --cluster=ceph -i 30 -f 
09:24:05 PM     0     66165   30.00   25.00    0.00   55.00     6  /usr/bin/ceph-osd --cluster=ceph -i 49 -f 
09:24:05 PM     0     66258   38.00   24.00    0.00   62.00    18  /usr/bin/ceph-osd --cluster=ceph -i 47 -f 
09:24:05 PM     0     66523   57.00   22.00    0.00   79.00    23  /usr/bin/ceph-osd --cluster=ceph -i 39 -f 
09:24:05 PM     0     66545   68.00   27.00    0.00   95.00     9  /usr/bin/ceph-osd --cluster=ceph -i 37 -f 

09:24:05 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
09:24:06 PM     0     62412    1.00    0.00    0.00    1.00    10  /usr/bin/ceph-mon --cluster=ceph -i dss-storage-2 -f 
09:24:06 PM     0     64232   23.00    6.00    0.00   29.00    22  /usr/bin/ceph-osd --cluster=ceph -i 46 -f 
09:24:06 PM     0     64259   26.00    7.00    0.00   33.00     3  /usr/bin/ceph-osd --cluster=ceph -i 38 -f 
09:24:06 PM     0     64265    6.00    3.00    0.00    9.00    10  /usr/bin/ceph-osd --cluster=ceph -i 26 -f 
09:24:06 PM     0     64276   39.00   15.00    0.00   54.00    10  /usr/bin/ceph-osd --cluster=ceph -i 31 -f 
09:24:06 PM     0     64277   24.00   15.00    0.00   39.00    12  /usr/bin/ceph-osd --cluster=ceph -i 44 -f 
09:24:06 PM     0     64289   27.00   14.00    0.00   41.00     2  /usr/bin/ceph-osd --cluster=ceph -i 35 -f 
09:24:06 PM     0     64313   48.00   19.00    0.00   67.00    16  /usr/bin/ceph-osd --cluster=ceph -i 33 -f 
09:24:06 PM     0     64429    5.00    6.00    0.00   11.00    17  /usr/bin/ceph-osd --cluster=ceph -i 41 -f 
09:24:06 PM     0     64456   31.00    8.00    0.00   39.00     3  /usr/bin/ceph-osd --cluster=ceph -i 32 -f 
09:24:06 PM     0     64459   12.00    8.00    0.00   20.00     9  /usr/bin/ceph-osd --cluster=ceph -i 48 -f 
09:24:06 PM     0     64475   48.00   10.00    0.00   58.00    23  /usr/bin/ceph-osd --cluster=ceph -i 40 -f 
09:24:06 PM     0     64678   32.00   12.00    0.00   44.00    17  /usr/bin/ceph-osd --cluster=ceph -i 27 -f 
09:24:06 PM     0     64924   19.00    6.00    0.00   25.00    20  /usr/bin/ceph-osd --cluster=ceph -i 34 -f 
09:24:06 PM     0     65497   53.00   22.00    0.00   75.00     6  /usr/bin/ceph-osd --cluster=ceph -i 25 -f 
09:24:06 PM     0     65603   28.00   16.00    0.00   44.00    18  /usr/bin/ceph-osd --cluster=ceph -i 45 -f 
09:24:06 PM     0     65629   11.00    6.00    0.00   17.00    12  /usr/bin/ceph-osd --cluster=ceph -i 36 -f 
09:24:06 PM     0     65649   26.00   10.00    0.00   36.00    13  /usr/bin/ceph-osd --cluster=ceph -i 28 -f 
09:24:06 PM     0     65677   32.00   14.00    0.00   46.00    18  /usr/bin/ceph-osd --cluster=ceph -i 29 -f 
09:24:06 PM     0     65937   22.00   10.00    0.00   32.00     9  /usr/bin/ceph-osd --cluster=ceph -i 42 -f 
09:24:06 PM     0     66035   25.00   10.00    0.00   35.00    18  /usr/bin/ceph-osd --cluster=ceph -i 43 -f 
09:24:06 PM     0     66133   29.00   20.00    0.00   49.00     8  /usr/bin/ceph-osd --cluster=ceph -i 30 -f 
09:24:06 PM     0     66165   25.00   10.00    0.00   35.00     6  /usr/bin/ceph-osd --cluster=ceph -i 49 -f 
09:24:06 PM     0     66258   23.00    6.00    0.00   29.00    18  /usr/bin/ceph-osd --cluster=ceph -i 47 -f 
09:24:06 PM     0     66523   29.00   11.00    0.00   40.00    23  /usr/bin/ceph-osd --cluster=ceph -i 39 -f 
09:24:06 PM     0     66545   36.00    9.00    0.00   45.00     9  /usr/bin/ceph-osd --cluster=ceph -i 37 -f 

09:24:06 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
09:24:07 PM     0     62412    5.00    9.00    0.00   14.00    10  /usr/bin/ceph-mon --cluster=ceph -i dss-storage-2 -f 
09:24:07 PM     0     64232   39.00   14.00    0.00   53.00    22  /usr/bin/ceph-osd --cluster=ceph -i 46 -f 
09:24:07 PM     0     64259   40.00   12.00    0.00   52.00     3  /usr/bin/ceph-osd --cluster=ceph -i 38 -f 
09:24:07 PM     0     64265   21.00   12.00    0.00   33.00    10  /usr/bin/ceph-osd --cluster=ceph -i 26 -f 
09:24:07 PM     0     64276   36.00   13.00    0.00   49.00    10  /usr/bin/ceph-osd --cluster=ceph -i 31 -f 
09:24:07 PM     0     64277   36.00   11.00    0.00   47.00    12  /usr/bin/ceph-osd --cluster=ceph -i 44 -f 
09:24:07 PM     0     64289   25.00   12.00    0.00   37.00     2  /usr/bin/ceph-osd --cluster=ceph -i 35 -f 
09:24:07 PM     0     64313   34.00   21.00    0.00   55.00    16  /usr/bin/ceph-osd --cluster=ceph -i 33 -f 
09:24:07 PM     0     64429   18.00    8.00    0.00   26.00    17  /usr/bin/ceph-osd --cluster=ceph -i 41 -f 
09:24:07 PM     0     64456   21.00   16.00    0.00   37.00     3  /usr/bin/ceph-osd --cluster=ceph -i 32 -f 
09:24:07 PM     0     64459   25.00   11.00    0.00   36.00     9  /usr/bin/ceph-osd --cluster=ceph -i 48 -f 
09:24:07 PM     0     64475   20.00    8.00    0.00   28.00    23  /usr/bin/ceph-osd --cluster=ceph -i 40 -f 
09:24:07 PM     0     64678   37.00   22.00    0.00   59.00    17  /usr/bin/ceph-osd --cluster=ceph -i 27 -f 
09:24:07 PM     0     64924   27.00   12.00    0.00   39.00    20  /usr/bin/ceph-osd --cluster=ceph -i 34 -f 
09:24:07 PM     0     65497   42.00   14.00    0.00   56.00     6  /usr/bin/ceph-osd --cluster=ceph -i 25 -f 
09:24:07 PM     0     65603   38.00    8.00    0.00   46.00    18  /usr/bin/ceph-osd --cluster=ceph -i 45 -f 
09:24:07 PM     0     65629   24.00   11.00    0.00   35.00    12  /usr/bin/ceph-osd --cluster=ceph -i 36 -f 
09:24:07 PM     0     65649   44.00   18.00    0.00   62.00    13  /usr/bin/ceph-osd --cluster=ceph -i 28 -f 
09:24:07 PM     0     65677   33.00   15.00    0.00   48.00    18  /usr/bin/ceph-osd --cluster=ceph -i 29 -f 
09:24:07 PM     0     65937   19.00    8.00    0.00   27.00     9  /usr/bin/ceph-osd --cluster=ceph -i 42 -f 
09:24:07 PM     0     66035   14.00    8.00    0.00   22.00    18  /usr/bin/ceph-osd --cluster=ceph -i 43 -f 
