       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  514545.1  341096.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  417705.8  311633.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  479096.0  336743.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  456855.3  360790.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  455443.7  342538.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00  242347.4  269665.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  454891.1  293444.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  500633.6  349059.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  508199.9  344921.2
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  483343.3  338924.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  535270.6  431032.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  291084.7  241266.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  355373.5  257541.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  410769.9  250547.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  463274.6  241723.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  438702.4  281047.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  408249.4  257640.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  429015.6  265262.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  451504.2  289147.7
