Linux 3.13.0-63-generic (dss-storage-3) 	10/27/2015 	_x86_64_	(24 CPU)

11:18:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:23:03 AM  all   77.22    0.00   14.09    2.10    0.00    4.40    0.00    0.00    0.00    2.18
11:23:04 AM  all   71.96    0.00   14.30    4.14    0.00    3.76    0.00    0.00    0.00    5.85
11:23:05 AM  all   76.61    0.00   14.64    2.38    0.00    3.81    0.00    0.00    0.00    2.55
11:23:06 AM  all   77.50    0.00   13.88    1.77    0.00    4.04    0.00    0.00    0.00    2.82
11:23:07 AM  all   76.39    0.00   14.59    1.59    0.00    4.99    0.00    0.00    0.00    2.43
11:23:08 AM  all   76.50    0.00   15.39    1.51    0.00    4.56    0.00    0.00    0.00    2.05
11:23:09 AM  all   76.12    0.00   15.32    1.93    0.00    4.28    0.00    0.00    0.00    2.35
11:23:10 AM  all   52.15    0.00   12.48   14.59    0.00    2.80    0.00    0.00    0.00   17.99
11:23:11 AM  all   70.02    0.00   12.73    3.35    0.00    5.70    0.00    0.00    0.00    8.21
11:23:12 AM  all   78.54    0.00   15.11    0.92    0.00    3.72    0.00    0.00    0.00    1.71
11:23:13 AM  all   76.98    0.00   14.19    2.09    0.00    4.23    0.00    0.00    0.00    2.51
11:23:14 AM  all   76.41    0.00   14.55    2.68    0.00    3.55    0.00    0.00    0.00    2.80
11:23:15 AM  all   65.86    0.00   14.85    7.55    0.00    3.41    0.00    0.00    0.00    8.32
11:23:16 AM  all   68.26    0.00   14.91    4.64    0.00    3.28    0.00    0.00    0.00    8.90
11:23:17 AM  all   67.89    0.00   14.90    5.76    0.00    3.84    0.00    0.00    0.00    7.60
11:23:18 AM  all   71.40    0.00   14.49    4.75    0.00    3.47    0.00    0.00    0.00    5.89
11:23:19 AM  all   75.80    0.00   15.14    2.39    0.00    3.48    0.00    0.00    0.00    3.19
11:23:20 AM  all   64.06    0.00   14.26    8.24    0.00    3.65    0.00    0.00    0.00    9.79
11:23:21 AM  all   72.25    0.00   14.51    4.45    0.00    3.01    0.00    0.00    0.00    5.77
11:23:22 AM  all   72.67    0.00   15.00    3.84    0.00    3.00    0.00    0.00    0.00    5.49
11:23:23 AM  all   63.44    0.00   14.89    7.42    0.00    3.11    0.00    0.00    0.00   11.14
11:23:24 AM  all   76.80    0.00   14.55    2.07    0.00    3.84    0.00    0.00    0.00    2.74
11:23:25 AM  all   70.87    0.00   15.07    5.46    0.00    3.18    0.00    0.00    0.00    5.42
11:23:26 AM  all   66.45    0.00   14.95    7.28    0.00    2.83    0.00    0.00    0.00    8.48
11:23:27 AM  all   71.30    0.00   14.61    4.54    0.00    2.89    0.00    0.00    0.00    6.67
11:23:28 AM  all   74.80    0.00   14.89    2.65    0.00    3.41    0.00    0.00    0.00    4.25
11:23:29 AM  all   71.20    0.00   15.09    4.67    0.00    2.66    0.00    0.00    0.00    6.39
11:23:30 AM  all   66.26    0.00   13.35    6.99    0.00    3.41    0.00    0.00    0.00    9.98
11:23:31 AM  all   62.38    0.00   16.26    8.15    0.00    2.93    0.00    0.00    0.00   10.27
11:23:32 AM  all   71.11    0.00   15.99    3.51    0.00    3.34    0.00    0.00    0.00    6.05
11:23:33 AM  all   71.49    0.00   16.25    2.57    0.00    3.58    0.00    0.00    0.00    6.11
11:23:34 AM  all   72.81    0.00   15.11    4.57    0.00    2.43    0.00    0.00    0.00    5.08
11:23:35 AM  all   73.48    0.00   15.54    2.79    0.00    3.34    0.00    0.00    0.00    4.86
11:23:36 AM  all   74.03    0.00   14.78    3.97    0.00    3.08    0.00    0.00    0.00    4.14
11:23:37 AM  all   66.62    0.00   13.51    6.26    0.04    3.52    0.00    0.00    0.00   10.04
11:23:38 AM  all   80.28    0.00   13.57    1.34    0.00    3.18    0.00    0.00    0.00    1.63
11:23:39 AM  all   73.00    0.00   14.63    4.17    0.00    2.81    0.00    0.00    0.00    5.40
11:23:40 AM  all   25.77    0.00    8.16   13.79    0.00    2.15    0.00    0.00    0.00   50.13
11:23:41 AM  all   76.00    0.00   15.59    2.14    0.00    3.66    0.00    0.00    0.00    2.61
11:23:42 AM  all   66.01    0.00   13.48    7.17    0.00    2.88    0.00    0.00    0.00   10.47
11:23:43 AM  all   62.80    0.00   12.99    9.09    0.00    2.21    0.00    0.00    0.00   12.91
11:23:44 AM  all   58.41    0.00   14.02    8.09    0.00    3.10    0.00    0.00    0.00   16.39
11:23:45 AM  all   78.01    0.00   14.95    1.08    0.00    4.00    0.00    0.00    0.00    1.96
11:23:46 AM  all   80.83    0.00   14.34    0.67    0.00    3.13    0.00    0.00    0.00    1.04
11:23:47 AM  all   79.80    0.00   14.11    1.17    0.00    3.71    0.00    0.00    0.00    1.21
11:23:48 AM  all   64.03    0.00   13.63    9.01    0.00    2.73    0.00    0.00    0.00   10.59
11:23:49 AM  all   50.06    0.00   11.23   12.00    0.00    2.57    0.00    0.00    0.00   24.13
11:23:50 AM  all   76.30    0.00   14.37    2.44    0.00    3.70    0.00    0.00    0.00    3.19
11:23:51 AM  all   71.14    0.00   15.04    4.80    0.00    2.89    0.00    0.00    0.00    6.12
11:23:52 AM  all   72.14    0.00   14.69    4.33    0.00    3.18    0.00    0.00    0.00    5.65
11:23:53 AM  all   75.64    0.00   14.98    1.77    0.00    3.49    0.00    0.00    0.00    4.12
11:23:54 AM  all   78.79    0.00   14.20    1.25    0.00    3.42    0.00    0.00    0.00    2.34
11:23:55 AM  all   78.63    0.00   13.51    1.80    0.00    3.76    0.00    0.00    0.00    2.30
11:23:56 AM  all   76.49    0.00   15.20    2.55    0.00    3.67    0.00    0.00    0.00    2.09
11:23:57 AM  all   74.05    0.00   15.35    3.78    0.00    3.53    0.00    0.00    0.00    3.28
11:23:58 AM  all   76.05    0.00   14.41    2.90    0.00    3.78    0.00    0.00    0.00    2.86
11:23:59 AM  all   77.72    0.00   14.18    2.81    0.00    3.11    0.00    0.00    0.00    2.18
11:24:00 AM  all   76.33    0.00   14.36    2.61    0.00    3.62    0.00    0.00    0.00    3.07
11:24:01 AM  all   76.99    0.00   15.21    2.14    0.00    3.69    0.00    0.00    0.00    1.97
11:24:02 AM  all   78.95    0.00   14.11    1.72    0.00    3.89    0.00    0.00    0.00    1.34
11:24:03 AM  all   75.34    0.00   14.69    2.65    0.00    3.87    0.00    0.00    0.00    3.45
11:24:04 AM  all   74.71    0.00   15.48    3.10    0.00    3.23    0.00    0.00    0.00    3.48
11:24:05 AM  all   78.96    0.00   13.95    1.38    0.00    3.92    0.00    0.00    0.00    1.80
11:24:06 AM  all   78.89    0.00   14.03    1.63    0.00    3.81    0.00    0.00    0.00    1.63
11:24:07 AM  all   71.11    0.00   15.03    4.77    0.00    3.72    0.00    0.00    0.00    5.36
11:24:08 AM  all   78.04    0.00   13.87    1.76    0.00    3.90    0.00    0.00    0.00    2.43
11:24:09 AM  all   76.36    0.00   13.69    3.02    0.00    3.78    0.00    0.00    0.00    3.15
11:24:10 AM  all   73.11    0.00   15.28    3.32    0.00    4.12    0.00    0.00    0.00    4.17
11:24:11 AM  all   71.67    0.00   14.08    5.00    0.00    3.39    0.00    0.00    0.00    5.85
11:24:12 AM  all   75.79    0.00   14.17    3.24    0.00    3.74    0.00    0.00    0.00    3.07
11:24:13 AM  all   76.28    0.00   14.75    2.60    0.00    3.56    0.00    0.00    0.00    2.81
11:24:14 AM  all   77.02    0.00   13.81    2.51    0.00    3.81    0.00    0.00    0.00    2.85
11:24:15 AM  all   78.34    0.00   15.17    1.51    0.00    3.98    0.00    0.00    0.00    1.01
11:24:16 AM  all   74.41    0.00   14.70    3.35    0.00    4.27    0.00    0.00    0.00    3.27
11:24:17 AM  all   73.27    0.00   14.92    4.58    0.00    3.61    0.00    0.00    0.00    3.61
11:24:18 AM  all   64.48    0.00   15.88    6.65    0.00    3.90    0.00    0.00    0.00    9.10
11:24:19 AM  all   78.47    0.00   14.56    1.17    0.00    3.88    0.00    0.00    0.00    1.92
11:24:20 AM  all   78.83    0.00   14.21    1.51    0.00    3.60    0.00    0.00    0.00    1.84
11:24:21 AM  all   76.98    0.00   14.32    2.39    0.00    3.81    0.00    0.00    0.00    2.51
11:24:22 AM  all   77.61    0.00   14.44    2.01    0.00    3.81    0.00    0.00    0.00    2.13
11:24:23 AM  all   75.51    0.00   14.52    3.62    0.04    3.32    0.00    0.00    0.00    2.99
11:24:24 AM  all   77.45    0.00   14.38    1.76    0.00    4.44    0.00    0.00    0.00    1.97
11:24:25 AM  all   77.96    0.00   14.12    0.88    0.00    6.17    0.00    0.00    0.00    0.88
11:24:26 AM  all   77.34    0.00   14.97    1.96    0.00    3.97    0.00    0.00    0.00    1.76
11:24:27 AM  all   68.78    0.00   15.76    6.54    0.00    3.61    0.00    0.00    0.00    5.31
11:24:28 AM  all   72.76    0.00   14.75    4.48    0.00    3.48    0.00    0.00    0.00    4.53
11:24:29 AM  all   65.78    0.00   14.90    6.96    0.00    3.31    0.00    0.00    0.00    9.06
11:24:30 AM  all   69.88    0.00   15.61    4.61    0.00    3.72    0.00    0.00    0.00    6.18
11:24:31 AM  all   69.09    0.00   15.79    4.09    0.00    4.09    0.00    0.00    0.00    6.94
11:24:32 AM  all   65.08    0.00   16.50    5.44    0.00    3.38    0.00    0.00    0.00    9.60
11:24:33 AM  all   73.14    0.00   15.08    3.00    0.00    3.76    0.00    0.00    0.00    5.03
11:24:34 AM  all   76.95    0.00   14.23    1.63    0.00    4.14    0.00    0.00    0.00    3.05
11:24:35 AM  all   79.80    0.00   13.63    1.04    0.00    4.03    0.00    0.00    0.00    1.50
11:24:36 AM  all   77.66    0.00   13.96    2.43    0.00    3.65    0.00    0.00    0.00    2.31
11:24:37 AM  all   61.02    0.00   14.29    8.06    0.00    4.56    0.00    0.00    0.00   12.07
11:24:38 AM  all   60.87    0.00   13.33    6.92    0.00    3.78    0.00    0.00    0.00   15.11
11:24:39 AM  all   72.10    0.00   14.96    3.77    0.00    4.78    0.00    0.00    0.00    4.40
11:24:40 AM  all   63.41    0.00   15.04    5.14    0.00    4.24    0.00    0.00    0.00   12.17
11:24:41 AM  all   78.92    0.00   14.51    1.09    0.00    3.39    0.00    0.00    0.00    2.09
11:24:42 AM  all   79.77    0.00   14.46    1.17    0.00    2.97    0.00    0.00    0.00    1.63
11:24:43 AM  all   77.75    0.00   14.68    2.19    0.00    3.07    0.00    0.00    0.00    2.31
11:24:44 AM  all   78.32    0.00   14.84    1.64    0.00    2.94    0.00    0.00    0.00    2.26
11:24:45 AM  all   80.82    0.00   13.52    1.08    0.00    3.45    0.00    0.00    0.00    1.12
11:24:46 AM  all   78.90    0.00   13.38    2.56    0.00    2.35    0.00    0.00    0.00    2.81
11:24:47 AM  all   79.04    0.00   14.29    1.59    0.00    2.51    0.00    0.00    0.00    2.56
11:24:48 AM  all   80.77    0.00   13.67    0.96    0.00    2.93    0.00    0.00    0.00    1.67
11:24:49 AM  all   78.08    0.00   15.18    1.46    0.00    2.17    0.00    0.00    0.00    3.09
11:24:50 AM  all   79.77    0.00   14.46    0.67    0.00    1.96    0.00    0.00    0.00    3.13
11:24:51 AM  all   73.80    0.00   16.69    1.39    0.00    2.35    0.00    0.00    0.00    5.76
11:24:52 AM  all   47.10    0.00   12.10    4.83    0.00    1.60    0.00    0.00    0.00   34.38
11:24:53 AM  all   14.68    0.00    4.05    6.70    0.00    0.62    0.00    0.00    0.00   73.95
11:24:54 AM  all   11.55    0.00    3.47    2.72    0.00    0.61    0.00    0.00    0.00   81.64
11:24:55 AM  all    4.89    0.00    2.23    5.06    0.04    0.30    0.00    0.00    0.00   87.47
11:24:56 AM  all    9.01    0.00    2.23    1.36    0.00    0.22    0.00    0.00    0.00   87.19
11:24:57 AM  all    5.53    0.00    2.36    2.02    0.00    0.39    0.00    0.00    0.00   89.70
11:24:58 AM  all    5.81    0.00    2.02    3.49    0.00    0.39    0.00    0.00    0.00   88.30
11:24:59 AM  all    0.89    0.00    1.56    7.94    0.00    0.17    0.00    0.00    0.00   89.45
11:25:00 AM  all    1.11    0.00    1.72    0.21    0.00    0.21    0.00    0.00    0.00   96.74
11:25:01 AM  all    1.58    0.00    2.60    0.04    0.04    0.21    0.00    0.00    0.00   95.52
11:25:02 AM  all    1.31    0.00    1.95    0.00    0.00    0.25    0.00    0.00    0.00   96.49
11:25:03 AM  all    0.84    0.00    1.27    0.04    0.00    0.17    0.00    0.00    0.00   97.68
11:25:04 AM  all    1.54    0.00    2.44    0.04    0.00    0.47    0.00    0.00    0.00   95.50
11:25:05 AM  all    1.57    0.00    2.24    0.00    0.00    0.38    0.00    0.00    0.00   95.81
11:25:06 AM  all    1.24    0.00    1.67    0.00    0.00    0.26    0.00    0.00    0.00   96.84
11:25:07 AM  all    1.11    0.00    1.36    0.00    0.00    0.30    0.00    0.00    0.00   97.23
11:25:08 AM  all    1.37    0.00    1.58    0.00    0.00    0.34    0.00    0.00    0.00   96.71
11:25:09 AM  all    0.76    0.00    1.31    0.00    0.00    0.25    0.00    0.00    0.00   97.67
11:25:10 AM  all    1.22    0.00    1.98    0.00    0.00    0.34    0.00    0.00    0.00   96.46
11:25:11 AM  all    1.53    0.00    1.74    0.00    0.00    0.25    0.00    0.00    0.00   96.48
11:25:12 AM  all    1.47    0.00    2.02    0.00    0.00    0.42    0.00    0.00    0.00   96.09
11:25:13 AM  all    1.61    0.00    2.00    0.00    0.00    0.47    0.00    0.00    0.00   95.92
11:25:14 AM  all    0.77    0.00    1.06    0.00    0.00    0.26    0.00    0.00    0.00   97.91
11:25:15 AM  all    1.44    0.00    1.70    0.00    0.00    0.34    0.00    0.00    0.00   96.52
11:25:16 AM  all    1.57    0.00    2.50    0.00    0.00    0.55    0.00    0.00    0.00   95.38
11:25:17 AM  all    1.27    0.00    1.52    0.00    0.00    0.30    0.00    0.00    0.00   96.91
11:25:18 AM  all    1.19    0.00    1.54    0.00    0.00    0.34    0.00    0.00    0.00   96.93
11:25:19 AM  all    1.27    0.00    1.44    0.00    0.00    0.21    0.00    0.00    0.00   97.09
11:25:20 AM  all    1.69    0.00    2.24    0.00    0.00    0.55    0.00    0.00    0.00   95.52
11:25:21 AM  all    1.31    0.00    1.48    0.00    0.00    0.17    0.00    0.00    0.00   97.03
11:25:22 AM  all    0.98    0.00    1.70    0.00    0.00    0.21    0.00    0.00    0.00   97.11
11:25:23 AM  all    1.10    0.00    2.04    0.00    0.00    0.38    0.00    0.00    0.00   96.48
11:25:24 AM  all    1.14    0.00    1.95    0.00    0.00    0.34    0.00    0.00    0.00   96.57
11:25:25 AM  all    1.30    0.00    1.80    0.00    0.00    0.38    0.00    0.00    0.00   96.53
11:25:26 AM  all    1.27    0.00    1.69    0.00    0.00    0.21    0.00    0.00    0.00   96.83
11:25:27 AM  all    1.37    0.00    1.71    0.00    0.00    0.21    0.00    0.00    0.00   96.71
11:25:28 AM  all    1.84    0.00    2.81    0.00    0.00    0.67    0.00    0.00    0.00   94.68
11:25:29 AM  all    1.14    0.00    1.27    0.00    0.00    0.30    0.00    0.00    0.00   97.29
11:25:30 AM  all    1.27    0.00    1.86    0.00    0.00    0.46    0.00    0.00    0.00   96.41
11:25:31 AM  all    1.88    0.00    2.55    0.00    0.00    0.33    0.00    0.00    0.00   95.24
11:25:32 AM  all    1.61    0.00    2.34    0.00    0.00    0.59    0.00    0.00    0.00   95.45
11:25:33 AM  all    1.13    0.00    1.59    0.00    0.00    0.21    0.00    0.00    0.00   97.06
11:25:34 AM  all    1.35    0.00    1.43    0.00    0.00    0.21    0.00    0.00    0.00   97.00
11:25:35 AM  all    1.56    0.00    2.40    0.00    0.00    0.42    0.00    0.00    0.00   95.62
11:25:36 AM  all    1.61    0.00    2.12    0.00    0.00    0.42    0.00    0.00    0.00   95.85
11:25:37 AM  all    1.47    0.00    2.06    0.00    0.00    0.25    0.00    0.00    0.00   96.22
11:25:38 AM  all    0.85    0.00    1.10    0.00    0.00    0.30    0.00    0.00    0.00   97.76
11:25:39 AM  all    1.85    0.00    2.19    0.00    0.00    0.46    0.00    0.00    0.00   95.50
11:25:40 AM  all    1.23    0.00    2.12    0.00    0.00    0.30    0.00    0.00    0.00   96.36
11:25:41 AM  all    1.01    0.00    1.44    0.00    0.00    0.25    0.00    0.00    0.00   97.30
11:25:42 AM  all    1.69    0.00    2.41    0.00    0.00    0.38    0.00    0.00    0.00   95.51
11:25:43 AM  all    1.55    0.00    2.06    0.00    0.04    0.29    0.00    0.00    0.00   96.05
11:25:44 AM  all    1.22    0.00    1.43    0.00    0.00    0.21    0.00    0.00    0.00   97.13
11:25:45 AM  all    1.60    0.00    1.98    0.00    0.00    0.34    0.00    0.00    0.00   96.08
11:25:46 AM  all    1.47    0.00    1.56    0.00    0.00    0.29    0.00    0.00    0.00   96.67
11:25:47 AM  all    1.34    0.00    1.97    0.00    0.00    0.21    0.00    0.00    0.00   96.47
11:25:48 AM  all    1.32    0.00    2.17    0.00    0.00    0.25    0.00    0.00    0.00   96.26
11:25:49 AM  all    1.65    0.00    2.92    0.00    0.00    0.34    0.00    0.00    0.00   95.09
11:25:50 AM  all    1.57    0.00    1.95    0.00    0.00    0.59    0.00    0.00    0.00   95.90
11:25:51 AM  all    1.17    0.00    1.67    0.00    0.00    0.33    0.00    0.00    0.00   96.82
11:25:52 AM  all    2.14    0.00    3.02    0.00    0.00    0.67    0.00    0.00    0.00   94.16
11:25:53 AM  all    1.18    0.00    1.60    0.00    0.00    0.42    0.00    0.00    0.00   96.79
11:25:54 AM  all    1.80    0.00    2.51    0.00    0.00    0.67    0.00    0.00    0.00   95.03
11:25:55 AM  all    1.51    0.00    2.18    0.00    0.00    1.26    0.00    0.00    0.00   95.06
11:25:56 AM  all    1.95    0.00    3.23    0.00    0.00    0.70    0.00    0.00    0.00   94.12
11:25:57 AM  all    1.53    0.00    2.69    0.00    0.00    0.37    0.00    0.00    0.00   95.41
11:25:58 AM  all    2.17    0.00    3.38    0.00    0.00    0.50    0.00    0.00    0.00   93.95
11:25:59 AM  all    1.51    0.00    2.68    0.00    0.00    0.29    0.00    0.00    0.00   95.52
11:26:00 AM  all    1.69    0.00    2.15    0.00    0.00    0.30    0.00    0.00    0.00   95.86
11:26:01 AM  all    1.19    0.00    2.50    0.00    0.00    0.38    0.00    0.00    0.00   95.93
11:26:02 AM  all    2.14    0.00    2.68    0.00    0.00    0.34    0.00    0.00    0.00   94.85
11:26:03 AM  all    1.09    0.00    1.14    0.00    0.00    0.17    0.00    0.00    0.00   97.60
11:26:04 AM  all    1.14    0.00    1.43    0.00    0.00    0.17    0.00    0.00    0.00   97.26
11:26:05 AM  all    1.36    0.00    2.08    0.00    0.00    0.30    0.00    0.00    0.00   96.27
11:26:06 AM  all    1.60    0.00    2.23    0.00    0.00    0.42    0.00    0.00    0.00   95.75
11:26:07 AM  all    1.26    0.00    1.85    0.00    0.00    0.59    0.00    0.00    0.00   96.31
11:26:08 AM  all    1.30    0.00    1.68    0.00    0.00    0.76    0.00    0.00    0.00   96.26
11:26:09 AM  all    1.78    0.00    2.24    0.00    0.00    0.91    0.00    0.00    0.00   95.07
11:26:10 AM  all    1.83    0.00    2.67    0.00    0.00    0.33    0.00    0.00    0.00   95.16
11:26:11 AM  all    1.67    0.00    2.67    0.00    0.00    0.25    0.00    0.00    0.00   95.42
11:26:12 AM  all    1.48    0.00    2.49    0.00    0.00    0.17    0.00    0.00    0.00   95.87
11:26:13 AM  all    1.40    0.00    2.00    0.00    0.00    0.25    0.00    0.00    0.00   96.35
11:26:14 AM  all    0.94    0.00    1.15    0.00    0.00    0.21    0.00    0.00    0.00   97.70
11:26:15 AM  all    1.09    0.00    1.47    0.00    0.00    0.25    0.00    0.00    0.00   97.18
11:26:16 AM  all    1.28    0.00    1.66    0.00    0.00    0.21    0.00    0.00    0.00   96.84
11:26:17 AM  all    1.72    0.00    2.20    0.00    0.00    0.17    0.00    0.00    0.00   95.90
11:26:18 AM  all    1.03    0.00    1.79    0.00    0.00    0.21    0.00    0.00    0.00   96.97
11:26:19 AM  all    1.37    0.00    1.66    0.00    0.00    0.13    0.00    0.00    0.00   96.84
11:26:20 AM  all    1.52    0.00    2.07    0.00    0.00    0.25    0.00    0.00    0.00   96.16
11:26:21 AM  all    1.11    0.00    2.38    0.00    0.00    0.21    0.00    0.00    0.00   96.30
11:26:22 AM  all    1.15    0.00    1.62    0.00    0.00    0.17    0.00    0.00    0.00   97.06
11:26:23 AM  all    1.70    0.00    1.53    0.00    0.04    0.30    0.00    0.00    0.00   96.43
11:26:24 AM  all    1.18    0.00    1.57    0.00    0.00    0.21    0.00    0.00    0.00   97.04
11:26:25 AM  all    1.28    0.00    1.33    0.00    0.00    0.30    0.00    0.00    0.00   97.09
11:26:26 AM  all    1.19    0.00    1.40    0.00    0.00    0.21    0.00    0.00    0.00   97.19
11:26:27 AM  all    1.07    0.00    1.63    0.00    0.00    0.30    0.00    0.00    0.00   97.00
11:26:28 AM  all    0.93    0.00    1.53    0.00    0.00    0.17    0.00    0.00    0.00   97.37
11:26:29 AM  all    0.51    0.00    1.28    0.00    0.00    0.09    0.00    0.00    0.00   98.13
11:26:30 AM  all    0.81    0.00    1.24    0.00    0.00    0.21    0.00    0.00    0.00   97.73
11:26:31 AM  all    1.28    0.00    2.05    0.00    0.00    0.21    0.00    0.00    0.00   96.46
11:26:32 AM  all    1.10    0.00    1.27    0.00    0.00    0.30    0.00    0.00    0.00   97.33
11:26:33 AM  all    1.45    0.00    2.09    0.00    0.00    0.34    0.00    0.00    0.00   96.12
11:26:34 AM  all    0.64    0.00    1.27    0.00    0.00    0.21    0.00    0.00    0.00   97.88
11:26:35 AM  all    1.56    0.00    2.07    0.00    0.00    0.30    0.00    0.00    0.00   96.07
11:26:36 AM  all    1.01    0.00    1.43    0.00    0.00    0.34    0.00    0.00    0.00   97.22
11:26:37 AM  all    1.35    0.00    2.37    0.00    0.00    0.17    0.00    0.00    0.00   96.11
11:26:38 AM  all    1.36    0.00    2.33    0.00    0.00    0.42    0.00    0.00    0.00   95.89
11:26:39 AM  all    1.15    0.00    1.70    0.00    0.00    0.21    0.00    0.00    0.00   96.95
11:26:40 AM  all    1.06    0.00    1.74    0.00    0.00    0.42    0.00    0.00    0.00   96.77
11:26:41 AM  all    1.52    0.00    2.03    0.00    0.00    0.42    0.00    0.00    0.00   96.02
11:26:42 AM  all    1.32    0.00    2.04    0.00    0.00    0.21    0.00    0.00    0.00   96.43
11:26:43 AM  all    0.93    0.00    1.52    0.00    0.00    0.29    0.00    0.00    0.00   97.26
11:26:44 AM  all    1.52    0.00    2.20    0.00    0.00    0.42    0.00    0.00    0.00   95.86
11:26:45 AM  all    1.60    0.00    1.86    0.00    0.00    0.42    0.00    0.00    0.00   96.12
11:26:46 AM  all    1.06    0.00    1.74    0.00    0.00    0.25    0.00    0.00    0.00   96.95
11:26:47 AM  all    1.74    0.00    1.95    0.00    0.00    0.42    0.00    0.00    0.00   95.88
11:26:48 AM  all    0.68    0.00    1.02    0.00    0.00    0.25    0.00    0.00    0.00   98.05
11:26:49 AM  all    1.18    0.00    1.98    0.00    0.00    0.13    0.00    0.00    0.00   96.71
11:26:50 AM  all    1.02    0.00    1.24    0.00    0.00    0.13    0.00    0.00    0.00   97.61
11:26:51 AM  all    1.50    0.00    1.84    0.00    0.00    0.21    0.00    0.00    0.00   96.45
11:26:52 AM  all    1.61    0.00    2.21    0.00    0.00    0.30    0.00    0.00    0.00   95.88
11:26:53 AM  all    1.14    0.00    1.35    0.00    0.00    0.17    0.00    0.00    0.00   97.34
11:26:54 AM  all    1.02    0.00    1.36    0.00    0.00    0.34    0.00    0.00    0.00   97.29
11:26:55 AM  all    0.85    0.00    1.53    0.00    0.00    0.08    0.00    0.00    0.00   97.54
11:26:56 AM  all    1.31    0.00    2.12    0.00    0.00    0.13    0.00    0.00    0.00   96.44
11:26:57 AM  all    1.68    0.00    2.35    0.00    0.00    0.46    0.00    0.00    0.00   95.51
11:26:58 AM  all    1.48    0.00    1.73    0.00    0.00    0.34    0.00    0.00    0.00   96.45
11:26:59 AM  all    0.93    0.00    1.35    0.00    0.00    0.21    0.00    0.00    0.00   97.51
11:27:00 AM  all    1.39    0.00    1.39    0.00    0.00    0.25    0.00    0.00    0.00   96.96
11:27:01 AM  all    1.49    0.00    1.83    0.00    0.00    0.51    0.00    0.00    0.00   96.17
11:27:02 AM  all    1.73    0.00    2.57    0.00    0.00    0.29    0.00    0.00    0.00   95.41
11:27:03 AM  all    0.72    0.00    1.28    0.00    0.00    0.21    0.00    0.00    0.00   97.79
11:27:04 AM  all    1.85    0.00    2.23    0.00    0.08    0.38    0.00    0.00    0.00   95.45
11:27:05 AM  all    1.14    0.00    2.02    0.00    0.00    0.34    0.00    0.00    0.00   96.51
11:27:06 AM  all    1.23    0.00    1.78    0.00    0.00    0.30    0.00    0.00    0.00   96.69
11:27:07 AM  all    1.30    0.00    1.68    0.00    0.00    0.21    0.00    0.00    0.00   96.80
11:27:08 AM  all    1.83    0.00    2.34    0.00    0.00    0.34    0.00    0.00    0.00   95.49
11:27:09 AM  all    1.43    0.00    2.69    0.00    0.00    0.42    0.00    0.00    0.00   95.46
11:27:10 AM  all    1.09    0.00    1.43    0.00    0.00    0.25    0.00    0.00    0.00   97.22
11:27:11 AM  all    0.97    0.00    1.56    0.00    0.00    0.34    0.00    0.00    0.00   97.13
11:27:12 AM  all    1.82    0.00    2.58    0.00    0.00    0.38    0.00    0.00    0.00   95.22
11:27:13 AM  all    0.76    0.00    1.44    0.00    0.00    0.25    0.00    0.00    0.00   97.55
11:27:14 AM  all    1.88    0.00    2.84    0.00    0.00    0.29    0.00    0.00    0.00   94.98
11:27:15 AM  all    1.18    0.00    2.02    0.00    0.00    0.59    0.00    0.00    0.00   96.22
11:27:16 AM  all    1.56    0.00    2.06    0.00    0.00    0.38    0.00    0.00    0.00   96.00
11:27:17 AM  all    1.77    0.00    2.15    0.00    0.04    0.50    0.00    0.00    0.00   95.54
11:27:18 AM  all    1.40    0.00    1.57    0.00    0.00    0.17    0.00    0.00    0.00   96.86
11:27:19 AM  all    1.30    0.00    1.42    0.00    0.00    0.21    0.00    0.00    0.00   97.07
11:27:20 AM  all    1.51    0.00    1.98    0.00    0.00    0.42    0.00    0.00    0.00   96.09
11:27:21 AM  all    1.35    0.00    2.27    0.00    0.00    0.50    0.00    0.00    0.00   95.88
11:27:22 AM  all    1.64    0.00    2.22    0.00    0.00    0.80    0.00    0.00    0.00   95.34
11:27:23 AM  all    1.42    0.00    2.34    0.00    0.04    1.05    0.00    0.00    0.00   95.14
11:27:24 AM  all    1.79    0.00    2.91    0.00    0.00    0.79    0.00    0.00    0.00   94.52
11:27:25 AM  all    1.68    0.00    2.85    0.00    0.00    0.55    0.00    0.00    0.00   94.92
11:27:26 AM  all    1.88    0.00    2.64    0.00    0.00    0.50    0.00    0.00    0.00   94.98
11:27:27 AM  all    0.84    0.00    1.56    0.00    0.00    0.17    0.00    0.00    0.00   97.42
11:27:28 AM  all    1.30    0.00    1.64    0.00    0.00    0.25    0.00    0.00    0.00   96.81
11:27:29 AM  all    1.61    0.00    2.29    0.00    0.00    0.25    0.00    0.00    0.00   95.85
11:27:30 AM  all    1.85    0.00    2.48    0.00    0.00    0.42    0.00    0.00    0.00   95.24
11:27:31 AM  all    0.68    0.00    1.06    0.04    0.00    0.17    0.00    0.00    0.00   98.06
11:27:32 AM  all    1.51    0.00    2.06    0.00    0.00    0.25    0.00    0.00    0.00   96.18
11:27:33 AM  all    1.02    0.00    1.65    0.00    0.00    0.21    0.00    0.00    0.00   97.12
11:27:34 AM  all    1.78    0.00    1.95    0.00    0.00    0.21    0.00    0.00    0.00   96.05
