Linux 3.16.0-51-generic (dss-compute-1) 	10/25/2015 	_x86_64_	(32 CPU)

12:24:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:26:57 AM  all    1.00    0.00    0.47    0.00    0.03    0.06    0.00    0.00    0.00   98.43
12:26:58 AM  all    2.51    0.00    0.79    0.00    0.00    0.10    0.00    0.00    0.00   96.60
12:26:59 AM  all    3.50    0.00    0.95    0.00    0.00    0.19    0.00    0.00    0.00   95.36
12:27:00 AM  all    2.97    0.00    1.05    0.00    0.00    0.16    0.00    0.00    0.00   95.82
12:27:01 AM  all    2.77    0.00    0.86    0.00    0.00    0.16    0.00    0.00    0.00   96.21
12:27:02 AM  all    1.71    0.00    0.73    0.00    0.00    0.16    0.00    0.00    0.00   97.40
12:27:03 AM  all    2.84    0.00    0.96    0.00    0.00    0.13    0.00    0.00    0.00   96.07
12:27:04 AM  all    3.51    0.00    1.15    0.00    0.00    0.22    0.00    0.00    0.00   95.12
12:27:05 AM  all    3.63    0.00    0.92    0.00    0.00    0.16    0.00    0.00    0.00   95.29
12:27:06 AM  all    3.32    0.00    0.99    0.00    0.00    0.22    0.00    0.00    0.00   95.47
12:27:07 AM  all    3.41    0.00    1.08    0.00    0.00    0.19    0.00    0.00    0.00   95.31
12:27:08 AM  all    3.00    0.00    1.12    0.00    0.00    0.19    0.00    0.00    0.00   95.69
12:27:09 AM  all    3.27    0.00    0.99    0.00    0.00    0.22    0.00    0.00    0.00   95.52
12:27:10 AM  all    3.25    0.00    1.21    0.00    0.00    0.10    0.00    0.00    0.00   95.44
12:27:11 AM  all    2.88    0.00    1.02    0.00    0.00    0.19    0.00    0.00    0.00   95.91
12:27:12 AM  all    3.28    0.00    1.18    0.00    0.00    0.13    0.00    0.00    0.00   95.42
12:27:13 AM  all    3.61    0.00    1.02    0.00    0.00    0.19    0.00    0.00    0.00   95.18
12:27:14 AM  all    2.97    0.00    0.83    0.00    0.00    0.06    0.00    0.00    0.00   96.13
12:27:15 AM  all    3.18    0.00    1.18    0.00    0.00    0.25    0.00    0.00    0.00   95.38
12:27:16 AM  all    3.46    0.00    1.02    0.00    0.00    0.22    0.00    0.00    0.00   95.30
12:27:17 AM  all    2.60    0.00    1.12    0.00    0.00    0.10    0.00    0.00    0.00   96.18
12:27:18 AM  all    3.22    0.00    1.18    0.00    0.00    0.19    0.00    0.00    0.00   95.41
12:27:19 AM  all    3.07    0.00    0.96    0.00    0.00    0.16    0.00    0.00    0.00   95.81
12:27:20 AM  all    2.75    0.00    1.22    0.00    0.00    0.13    0.00    0.00    0.00   95.91
12:27:21 AM  all    3.54    0.00    1.21    0.00    0.00    0.10    0.00    0.00    0.00   95.16
12:27:22 AM  all    3.22    0.00    1.12    0.00    0.00    0.16    0.00    0.00    0.00   95.51
12:27:23 AM  all    3.63    0.00    1.05    0.00    0.00    0.19    0.00    0.00    0.00   95.13
12:27:24 AM  all    2.93    0.00    1.05    0.00    0.00    0.16    0.00    0.00    0.00   95.87
12:27:25 AM  all    3.06    0.00    1.02    0.00    0.00    0.13    0.00    0.00    0.00   95.80
12:27:26 AM  all    3.09    0.00    1.18    0.00    0.00    0.06    0.00    0.00    0.00   95.67
12:27:27 AM  all    3.23    0.00    0.96    0.00    0.03    0.10    0.00    0.00    0.00   95.69
12:27:28 AM  all    3.58    0.00    1.02    0.00    0.00    0.22    0.00    0.00    0.00   95.18
12:27:29 AM  all    3.04    0.00    1.15    0.00    0.00    0.13    0.00    0.00    0.00   95.68
12:27:30 AM  all    3.07    0.00    1.22    0.00    0.00    0.06    0.00    0.00    0.00   95.65
12:27:31 AM  all    3.49    0.00    1.30    0.00    0.00    0.25    0.00    0.00    0.00   94.96
12:27:32 AM  all    3.31    0.00    1.08    0.00    0.00    0.19    0.00    0.00    0.00   95.41
12:27:33 AM  all    3.20    0.00    1.18    0.00    0.00    0.06    0.00    0.00    0.00   95.55
12:27:34 AM  all    2.66    0.00    1.15    0.00    0.03    0.16    0.00    0.00    0.00   96.00
12:27:35 AM  all    3.10    0.00    1.12    0.00    0.00    0.10    0.00    0.00    0.00   95.69
12:27:36 AM  all    3.16    0.00    1.24    0.00    0.00    0.19    0.00    0.00    0.00   95.40
12:27:37 AM  all    3.26    0.00    1.25    0.00    0.00    0.10    0.00    0.00    0.00   95.40
12:27:38 AM  all    3.41    0.00    1.27    0.00    0.00    0.19    0.00    0.00    0.00   95.13
12:27:39 AM  all    3.13    0.00    1.21    0.00    0.00    0.13    0.00    0.00    0.00   95.53
12:27:40 AM  all    3.16    0.00    1.15    0.00    0.00    0.26    0.00    0.00    0.00   95.44
12:27:41 AM  all    3.43    0.00    1.40    0.00    0.00    0.16    0.00    0.00    0.00   95.01
12:27:42 AM  all    3.25    0.00    0.70    0.00    0.00    0.06    0.00    0.00    0.00   95.99
12:27:43 AM  all    3.41    0.00    1.08    0.00    0.00    0.06    0.00    0.00    0.00   95.44
12:27:44 AM  all    2.92    0.00    0.93    0.00    0.00    0.26    0.00    0.00    0.00   95.90
12:27:45 AM  all    3.13    0.00    1.24    0.00    0.00    0.10    0.00    0.00    0.00   95.53
12:27:46 AM  all    3.04    0.00    1.12    0.00    0.00    0.16    0.00    0.00    0.00   95.69
12:27:47 AM  all    3.36    0.00    1.18    0.00    0.00    0.06    0.00    0.00    0.00   95.39
12:27:48 AM  all    3.22    0.00    1.37    0.00    0.00    0.06    0.00    0.00    0.00   95.34
12:27:49 AM  all    3.10    0.00    0.96    0.00    0.00    0.16    0.00    0.00    0.00   95.78
12:27:50 AM  all    3.25    0.00    1.24    0.00    0.00    0.10    0.00    0.00    0.00   95.41
12:27:51 AM  all    2.97    0.00    1.02    0.00    0.00    0.19    0.00    0.00    0.00   95.81
12:27:52 AM  all    3.42    0.00    1.25    0.00    0.00    0.16    0.00    0.00    0.00   95.17
12:27:53 AM  all    3.25    0.00    1.05    0.00    0.00    0.22    0.00    0.00    0.00   95.47
12:27:54 AM  all    3.09    0.00    1.24    0.00    0.00    0.16    0.00    0.00    0.00   95.50
12:27:55 AM  all    3.04    0.00    1.09    0.00    0.00    0.13    0.00    0.00    0.00   95.75
12:27:56 AM  all    3.13    0.00    1.24    0.00    0.00    0.16    0.00    0.00    0.00   95.47
12:27:57 AM  all    2.54    0.00    0.76    0.00    0.00    0.13    0.00    0.00    0.00   96.57
12:27:58 AM  all    0.16    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.00   99.75
12:27:59 AM  all    0.03    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00   99.91
12:28:00 AM  all    2.08    0.00    0.79    0.00    0.00    0.03    0.00    0.00    0.00   97.11
12:28:01 AM  all    5.28    0.00    3.47    0.00    0.00    0.23    0.00    0.00    0.00   91.02
12:28:02 AM  all    4.60    0.00    3.04    0.00    0.00    0.26    0.00    0.00    0.00   92.10
12:28:03 AM  all    4.35    0.00    3.10    0.00    0.00    0.33    0.00    0.00    0.00   92.22
12:28:04 AM  all    4.59    0.00    2.89    0.00    0.00    0.23    0.00    0.00    0.00   92.29
12:28:05 AM  all    4.69    0.00    3.56    0.00    0.00    0.26    0.00    0.00    0.00   91.49
