Linux 3.19.0-25-generic (dss-storage-2) 	10/27/2015 	_x86_64_	(24 CPU)

04:48:42 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:48:43 PM  all    1.81    0.00    1.99    0.45    0.00    0.41    0.00    0.00    0.00   95.35
04:48:44 PM  all    1.38    0.00    1.83    0.45    0.00    0.36    0.00    0.00    0.00   95.99
04:48:45 PM  all    1.47    0.00    1.70    0.31    0.00    0.36    0.00    0.00    0.00   96.16
04:48:46 PM  all    1.58    0.00    2.07    0.63    0.00    0.14    0.00    0.00    0.00   95.58
04:48:47 PM  all    1.57    0.00    1.97    0.36    0.00    0.40    0.00    0.00    0.00   95.70
04:48:48 PM  all    1.69    0.00    1.91    0.49    0.00    0.27    0.00    0.00    0.00   95.65
04:48:49 PM  all    1.95    0.00    1.82    0.50    0.00    0.32    0.00    0.00    0.00   95.41
04:48:50 PM  all    1.78    0.00    1.69    0.62    0.00    0.22    0.00    0.00    0.00   95.68
04:48:51 PM  all    2.15    0.00    2.19    0.58    0.00    0.45    0.00    0.00    0.00   94.63
04:48:52 PM  all    1.57    0.00    1.93    0.45    0.00    0.27    0.00    0.00    0.00   95.79
04:48:53 PM  all    2.18    0.00    2.91    0.23    0.00    0.55    0.00    0.00    0.00   94.13
04:48:54 PM  all    1.74    0.00    1.97    0.31    0.00    0.31    0.00    0.00    0.00   95.66
04:48:55 PM  all    1.66    0.00    1.61    0.44    0.04    0.09    0.00    0.00    0.00   96.17
04:48:56 PM  all    3.56    0.00    4.02    0.46    0.00    0.46    0.00    0.00    0.00   91.49
04:48:57 PM  all   59.43    0.00   13.55    0.00    0.00    2.26    0.00    0.00    0.00   24.76
04:48:58 PM  all   54.31    0.00   13.82    1.92    0.00    2.36    0.00    0.00    0.00   27.59
04:48:59 PM  all   18.93    0.00    5.33    3.31    0.00    0.87    0.00    0.00    0.00   71.57
04:49:00 PM  all   66.21    0.00   14.62    1.81    0.00    2.54    0.00    0.00    0.00   14.83
04:49:01 PM  all   51.82    0.00   14.18    4.08    0.00    2.60    0.00    0.00    0.00   27.32
04:49:02 PM  all   54.76    0.00   11.76    7.00    0.00    2.20    0.00    0.00    0.00   24.27
04:49:03 PM  all   73.87    0.00   14.62    2.73    0.00    2.30    0.00    0.00    0.00    6.48
04:49:04 PM  all   68.67    0.00   14.90    3.80    0.00    2.26    0.00    0.00    0.00   10.37
04:49:05 PM  all   72.03    0.00   15.15    2.55    0.00    2.84    0.00    0.00    0.00    7.43
04:49:06 PM  all   60.17    0.00   14.64    4.91    0.00    2.59    0.00    0.00    0.00   17.70
04:49:07 PM  all   63.94    0.00   14.16    6.08    0.00    2.78    0.00    0.00    0.00   13.03
04:49:08 PM  all   74.09    0.00   15.55    3.04    0.00    2.54    0.00    0.00    0.00    4.78
04:49:09 PM  all   72.64    0.00   16.21    2.77    0.00    2.60    0.00    0.00    0.00    5.79
04:49:10 PM  all   66.91    0.00   15.30    6.13    0.00    2.44    0.00    0.00    0.00    9.22
04:49:11 PM  all   65.12    0.00   13.26    8.32    0.00    2.30    0.00    0.00    0.00   11.01
04:49:12 PM  all   65.26    0.00   12.47    9.15    0.00    2.20    0.00    0.00    0.00   10.92
04:49:13 PM  all   78.91    0.00   13.78    1.89    0.00    2.35    0.00    0.00    0.00    3.07
04:49:14 PM  all   75.06    0.00   15.43    2.83    0.00    2.20    0.00    0.00    0.00    4.48
04:49:15 PM  all   71.25    0.00   14.08    4.93    0.00    2.38    0.00    0.00    0.00    7.36
04:49:16 PM  all   72.39    0.00   15.00    3.23    0.00    2.89    0.00    0.00    0.00    6.50
04:49:17 PM  all   77.42    0.00   15.14    2.27    0.00    2.27    0.00    0.00    0.00    2.90
04:49:18 PM  all   71.18    0.00   14.07    5.53    0.00    2.49    0.00    0.00    0.00    6.73
04:49:19 PM  all   71.68    0.00   14.05    5.24    0.00    2.11    0.00    0.00    0.00    6.92
04:49:20 PM  all   64.52    0.00   13.08    6.74    0.00    2.15    0.00    0.00    0.00   13.51
04:49:21 PM  all   67.75    0.00   14.28    4.37    0.00    2.32    0.00    0.00    0.00   11.28
04:49:22 PM  all   71.09    0.00   13.75    4.68    0.00    2.30    0.00    0.00    0.00    8.17
04:49:23 PM  all   43.85    0.00    9.98   15.55    0.00    1.47    0.00    0.00    0.00   29.14
04:49:24 PM  all   76.23    0.00   14.65    3.33    0.00    2.24    0.00    0.00    0.00    3.55
04:49:25 PM  all   72.72    0.00   15.20    4.07    0.00    2.18    0.00    0.00    0.00    5.82
04:49:26 PM  all   74.81    0.00   13.61    3.21    0.00    2.24    0.00    0.00    0.00    6.13
04:49:27 PM  all   68.29    0.00   14.05    5.76    0.00    2.23    0.00    0.00    0.00    9.67
04:49:28 PM  all   73.95    0.00   13.75    4.85    0.00    2.13    0.00    0.00    0.00    5.32
04:49:29 PM  all   70.94    0.00   14.96    5.88    0.00    2.13    0.00    0.00    0.00    6.09
04:49:30 PM  all   68.49    0.00   13.77    5.86    0.00    2.05    0.00    0.00    0.00    9.83
04:49:31 PM  all   65.74    0.00   13.44    6.83    0.00    2.30    0.00    0.00    0.00   11.69
04:49:32 PM  all   76.10    0.00   14.44    2.49    0.00    2.53    0.00    0.00    0.00    4.43
04:49:33 PM  all   72.85    0.00   14.76    5.20    0.00    2.03    0.00    0.00    0.00    5.16
04:49:34 PM  all   67.84    0.00   14.41    7.66    0.00    2.44    0.00    0.00    0.00    7.66
04:49:35 PM  all   60.99    0.00   13.83   10.49    0.00    2.21    0.00    0.00    0.00   12.48
04:49:36 PM  all   69.35    0.00   14.09    6.08    0.00    2.33    0.00    0.00    0.00    8.15
04:49:37 PM  all   68.80    0.00   14.81    5.54    0.00    2.36    0.00    0.00    0.00    8.50
04:49:38 PM  all   61.52    0.00   13.33   10.83    0.00    2.11    0.00    0.00    0.00   12.21
04:49:39 PM  all   64.52    0.00   12.89    9.69    0.00    1.90    0.00    0.00    0.00   10.99
04:49:40 PM  all   49.69    0.00   11.85   15.08    0.00    1.86    0.00    0.00    0.00   21.53
04:49:41 PM  all   71.34    0.00   13.82    5.00    0.00    2.35    0.00    0.00    0.00    7.49
